model,r2,beta_lag1,beta_lag1_p,f_stat,n_obs,n_etfs,gate_pass,extra_json,experiment_id,factors,freq,flow_unit,benchmark,r2_delta_bp
univariate_r2_by_lag,0.19601730722031696,0.3558281638350146,0.39978763915671306,,44,44,False,"{""best_lag"": 6, ""best_r2"": 0.22219894996330602}",N-ACDE,A+C+D+E,ME,raw,SPY,1724.8465743281238
multilag_ols,0.26446607949672596,109.77563953449801,0.2784692155326032,0.034700085255389986,3494,44,False,{},N-ACDE,A+C+D+E,ME,raw,SPY,1837.4783253520134
multilag_ols_month_fe,0.332539016387128,84.25524340006713,0.280768534112183,0.15676515958936005,3494,44,False,{},N-ACDE,A+C+D+E,ME,raw,SPY,1434.377724251874
cross_correlation,,0.14077720170742947,0.22543069631416623,,0,44,False,"{""best_lag"": 1, ""best_corr"": 0.14077720170742947}",N-ACDE,A+C+D+E,ME,raw,SPY,
panel_pooled,0.0747669471300576,231.17499802125062,0.010325468232054602,39.56431121207219,3494,44,True,"{""r2_overall"": 0.0735992148043918, ""r2_between"": 0.041345174926860295}",N-ACDE,A+C+D+E,ME,raw,SPY,396.7042876316174
panel_entity_fe,0.07477326258435624,226.384731984573,0.010555863566233725,39.750000523738116,3494,44,True,"{""r2_overall"": 0.07359302734228435, ""r2_between"": 0.041397572021703244}",N-ACDE,A+C+D+E,ME,raw,SPY,396.759934630968
panel_entity_time_fe,-111.60941269793459,-0.25364183269696877,0.9832621760862608,20052.713745306,3494,44,False,"{""r2_overall"": -108.64391843189078, ""r2_between"": -18.397059397695845}",N-ACDE,A+C+D+E,ME,raw,SPY,-1116439.6907650717
panel_entity_fe_excess,0.08034434881829555,7.199680968432366,0.8977801750918428,30.053048614424146,3494,44,False,"{""r2_overall"": 0.07935190683936033, ""r2_between"": 0.05122305688507267}",N-ACDE,A+C+D+E,ME,raw,SPY,380.22787863359883
panel_entity_fe_controls,0.07540252918194501,231.7692918759662,0.007507341628888664,35.087634570131556,3494,44,True,"{""r2_overall"": 0.07267381034144804, ""r2_between"": 0.04135627539725406}",N-ACDE,A+C+D+E,ME,raw,SPY,393.4980070996319
asymmetry,0.5753591814499035,36.90788605570887,,,3170,44,False,"{""beta_pos_median"": 36.90788605570887, ""beta_neg_median"": 76.07950053909985, ""asymmetry_ratio_median"": 0.44252814649359895, ""wald_p_median"": 0.15736538334362038}",N-ACDE,A+C+D+E,ME,raw,SPY,2432.64586500428
relative_performance,0.412961231931474,,,,3170,44,False,"{""r2_absolute_median"": 0.2079703178542815, ""r2_excess_median"": 0.24972140301386148, ""r2_combined_median"": 0.412961231931474}",N-ACDE,A+C+D+E,ME,raw,SPY,575.6778995050521
granger,,,0.38702685659650093,0.7538359182964018,0,41,False,"{""pct_significant_lag1"": 0.07317073170731707}",N-ACDE,A+C+D+E,ME,raw,SPY,
seasonality,,,,,3626,44,False,"{""jan_mean"": 58.62651739130434, ""best_month"": 1, ""worst_month"": 8}",N-ACDE,A+C+D+E,ME,raw,SPY,
drawdown,0.004964979948216763,-0.22275489736596502,0.7860682369609197,,524,41,False,"{""1m"": {""beta_depth"": -0.22275489736596502, ""beta_depth_p"": 0.7860682369609197, ""r2"": 0.004964979948216763}, ""2m"": {""beta_depth"": -1.2519881020193604, ""beta_depth_p"": 0.1537019848138771, ""r2"": 0.023606854884341444}, ""3m"": {""beta_depth"": -1.2153676280656354, ""beta_depth_p"": 0.25520960473181525, ""r2"": 0.01576364126374341}, ""6m"": {""beta_depth"": 2.657967687025449, ""beta_depth_p"": 0.28210887611797125, ""r2"": 0.00863092911193597}}",N-ACDE,A+C+D+E,ME,raw,SPY,-146.4697420402905
