ETF,R²,Adj_R²,F_p_value,N,Return_lag1,Return_lag1_pval
AIQ,0.3600008055598102,0.22666764005143736,0.0450365981182688,30,134.73222229587046,0.00813205726836832
ARKB,0.6292940878481397,-0.29747069253151115,0.6858521230552929,8,-2.6413824028799353,0.8537815827597572
ARKF,0.284830171525134,0.12229157414448266,0.16461093477268277,28,103.16543151328831,0.018871347059823382
ARKG,0.11634560600979205,0.0030565811392525566,0.41529105052465115,45,63.18125003948167,0.03895172791690373
ARKK,0.10809706594672863,-0.006249464060100962,0.4628100284195795,45,59.95803933305699,0.08858723321135778
ARKQ,0.3597656800389877,-0.09754454850459249,0.59049377930373,13,33.76748856236287,0.09696528396133368
ARKW,0.42143337758671817,0.008171504434374088,0.47225893784042605,13,7.241256715363328,0.23863287097780056
ARKX,0.10951351360329387,-0.20851737439552975,0.8774295559185613,20,23.835914002522223,0.5303279734830417
ARTY,0.2616924781143275,0.11403097373719306,0.15522161948284488,31,54.16672611464986,0.057668742132467095
BKGI,0.47346987039566146,0.09737692067827686,0.37640266710094983,13,-22.29999676405697,0.8945895954717923
BLOK,0.10886060031475442,-0.06251236116317749,0.6746930708967727,32,33.84642145072654,0.3243004675367527
BOTZ,0.12967827600851745,-0.0063094933651517415,0.46047851741755563,38,-89.25560160452609,0.7106224081107557
BUG,0.40454500872712074,0.24784632681320518,0.06055354517387879,25,379.00103697956735,0.04294749887475724
CGW,0.11474153918342944,0.009353627181456714,0.38068675366666194,48,7.298198888442256,0.32666764395393655
DSI,0.3044983673977727,0.22170055399274557,0.007525943776229274,48,2.8388933074265874,0.754137376866179
DTCR,0.10300712813319757,-0.19599049582240324,0.8778380269509627,21,77.039319088683,0.7929755495911709
FPX,0.11550749842573094,0.01021077204784171,0.37639030411642294,48,18.244025761334257,0.09175845092277345
GII,0.07272882976710526,-0.03766059526062038,0.6565342874011336,48,15.36786970617123,0.5659769205414704
GNR,0.06223055991563864,-0.049408659142023525,0.7318439382489057,48,14.120384727716692,0.3421260835376835
GRID,0.31371881504019083,0.23201867397354692,0.005909992993536105,48,130.196566913923,9.032622211575902e-05
GUNR,0.3577833597504212,0.28132899781594756,0.0017416332358940183,48,41.001984853715996,0.0010443352448300921
IFRA,0.10231697343854984,-0.07721963187374015,0.722276202772611,31,71.98781817980627,0.6123156398526781
IGE,0.085137947811183,-0.023774201258914385,0.5685823888810984,48,24.01946868188093,0.1520635317003056
IGF,0.1435632283520224,0.04160646982250127,0.24108359044533262,48,18.447079008937077,0.3724314323183754
IZRL,0.10337367043649481,-0.06266824244563574,0.6838067236521641,33,55.961470583157165,0.6247699314341568
JUST,0.22522854312170482,0.07027425174604585,0.2402343470791403,31,16.02057353213724,0.5466845193041694
KOMP,0.43842002485700493,0.3163374215650494,0.015143096987405172,29,264.12997480845803,0.08493235586972984
LIT,0.13944839842049184,0.03700177918483605,0.2582542977316433,48,70.66380425279638,0.02617616141262414
MOO,0.20830287377046075,0.11405321588599182,0.07112021995826527,48,51.39918210736603,0.060447953204449664
MSOS,0.1342028340409097,-0.136358780321306,0.7746843629232193,22,-29.47129811782814,0.9096459435967261
NFRA,0.05999801822588624,-0.05190697960436541,0.7476834056784942,48,0.3629039472967692,0.9883530134012488
PAVE,0.13167405254674835,-0.013046938695460364,0.4878145494641769,36,56.759546405163604,0.5442009304933715
PBW,0.5213296650274377,0.4643451013402279,6.033895212398316e-06,48,58.525690361671955,6.903437311624879e-07
PHO,0.07182655283007766,-0.038670286118722697,0.6630163211356581,48,6.987878780144726,0.28039425080397945
PRNT,0.643428237138367,0.38873412080862924,0.12943463603706246,13,12.590472445964675,0.11434434710582163
PWRD,0.2141087218421408,-0.17883691723678874,0.739211328840065,16,31.71777957079927,0.7232417032910408
ROBO,0.1375833648333833,0.034914717789738425,0.2663339774915051,48,7.446757484412796,0.8634040838284514
ROBT,0.18679941576604764,0.030414688028749137,0.33919492425766257,32,35.69187746894832,0.2158438992433539
SAMT,0.5994901571135061,0.3992352356702591,0.06591402851361206,16,459.1921958273644,0.08233354686303844
SIXG,0.09200350549424618,-0.1143593341661524,0.8116366474655152,28,45.44443994692888,0.7786245288012791
SUSA,0.16865645725034806,0.06968698787538952,0.15475384551367688,48,11.678664314666168,0.5402308676644088
XT,0.24763555946088578,0.1486402383373181,0.047138995691452114,44,-1.8000266477666091,0.8861423855147528
