ETF,Beta_Pos,Beta_Neg,Asymmetry_Ratio,Wald_P,R²,N
AIQ,-101.54894198786343,418.0571853781237,-0.24290682121876367,0.15278164847554626,0.3138114241278295,83
ARKB,353.8797228981954,-933.010130685759,0.3792881891197635,0.14261171632918423,0.7601919635208975,22
ARKF,575.1711240041712,-182.08640639861403,3.1587812367774273,0.001267203451746705,0.4391020414031426,74
ARKG,437.3901156602842,246.19475830923173,1.7766020636024367,2.6624664175664405e-06,0.44115194663291435,126
ARKK,623.3377673366468,319.5038805201241,1.9509552319737338,9.65925813615183e-06,0.3819367473601103,126
ARKQ,223.6820312354307,48.524020936658374,4.609717556742004,0.06272155601170588,0.578862654015962,34
ARKW,16.304152099028915,-2.117410880181952,7.70004171208749,0.9490642089628686,0.4160141433271759,34
ARKX,99.21576225682209,-34.562954857137264,2.87058102141212,0.1934726601993725,0.5828638100715289,49
ARTY,27.063426711063798,70.81040673298347,0.38219561162974736,0.00586529511441874,0.39222180672792795,82
BKGI,-337.6113441814556,641.4244736312731,-0.5263462154322686,0.02479949258867168,0.721783597789173,33
BLOK,56.208130410025014,30.046105052286624,1.8707293445260507,0.06135603805108644,0.22816176025140367,87
BOTZ,144.28886419137436,204.94534639540188,0.7040358160316422,0.0007513128626507556,0.3482605646437037,103
BUG,122.78539466566441,108.33556309922398,1.1333803153190418,0.01204722888822669,0.6803218310815096,66
CGW,11.991466504391653,44.80922852048133,0.26761153673758553,0.007568973611944712,0.20841427307652527,133
DSI,118.20391634813588,91.20811287838244,1.2959802874745348,0.017370802735576372,0.20332076444735292,133
DTCR,345.8216796190411,48.155078823134374,7.181416541527984,1.4520499687454938e-05,0.7006368142633097,54
EUAD,246.89516926412463,-1479.2132431954676,0.16690978829446512,0.31738317498469715,0.5392279118327864,15
FPX,15.935645765437002,86.69629339793164,0.18381000087619878,4.4418805060389854e-05,0.3613058876805366,133
GII,11.057139455502467,68.72148670371249,0.16089784994283507,0.005031401613110466,0.2760540741464126,133
GNR,193.58730219942206,150.46441030001247,1.2865986169980423,0.0020126477501359844,0.30491366887860094,133
GRID,146.06310745400972,374.8317919138817,0.38967641113955453,0.007936564996503767,0.1502579332530274,133
GRNY,2238.5727423813655,1865.3451888691998,1.2000849793053165,0.06202007825357183,0.7416221228838416,14
GUNR,618.9201138047953,246.28981425947924,2.512974869325008,1.176101125035682e-06,0.41785556461509044,133
IFRA,-119.53820908768047,195.21686773869905,-0.6123354527319038,0.7559501834085692,0.2404458647681389,84
IGE,8.876249318434335,103.31110496191691,0.08591766898346838,0.03644103761562505,0.2133236195621684,133
IGF,501.9296565260369,642.2940777544387,0.7814639335938798,6.342780696501245e-09,0.3941125025872052,133
IZRL,80.82451978654247,-45.76851809673378,1.7659413751547797,0.027454727574916852,0.6667707323109437,88
JUST,23.970308031347205,4.707908398090068,5.091498390468179,0.09436270256365935,0.2497241355407972,82
KOMP,-52.438500270999555,117.86234539493931,-0.44491308988707023,0.3016218046205565,0.37561865393713445,78
LIT,238.24181787356193,114.8048275022569,2.075189894509257,7.222789807048746e-12,0.5514143568034808,133
MOO,60.41976386681713,103.02104162764918,0.586479838606111,0.03061706109428935,0.278781380636265,133
MSOS,34.90074058857356,69.95738563258548,0.4988857183982177,0.019198729462903345,0.35674156563932635,55
NFRA,104.77510748319287,139.77565254926395,0.7495948369567788,0.0979965629157628,0.17053556807568504,133
PAVE,682.0169287355158,482.986954781918,1.4120814692468564,5.667950044979969e-05,0.3937425432806071,97
PBW,71.58686850949199,15.485810289675854,4.622739602926547,0.000534768995824242,0.4776070928930407,133
PHO,94.419182795261,50.3465906726373,1.8753838449398037,8.288078761350619e-07,0.3154737852205515,133
PRNT,0.6337002988648242,8.394712876950855,0.07548802539807628,0.4172712635470077,0.6112827671713633,34
PWRD,244.12093016808586,99.817570532465,2.445670926129054,0.0014557826967101853,0.5862949425049031,40
ROBO,33.951265205336284,184.95943613393706,0.18356060071869335,0.00046687834320794736,0.3151068292624176,133
ROBT,29.529989135953162,5.185424392299639,5.69480661598407,0.05108877887039995,0.3078101159130273,86
SAMT,160.1180650554009,4.49243737811801,35.64169104177435,5.067354356206044e-05,0.778514648017424,41
SIXG,184.0429722144594,29.291206206334934,6.283215888004491,0.009131670036434994,0.3432169164678096,73
SUSA,131.24939219735344,-53.241758141187724,2.465158867393208,0.7991154408370253,0.21706490210836804,133
XT,103.91715898149425,132.36313018861904,0.7850914286585022,0.01568381305168027,0.14489584472858263,121
