model,r2,beta_lag1,beta_lag1_p,f_stat,n_obs,n_etfs,gate_pass,extra_json,experiment_id,factors,freq,flow_unit,benchmark,r2_delta_bp
univariate_r2_by_lag,0.028092389988050637,54.54235561950417,0.03491476996278726,,44,44,True,"{""best_lag"": 1, ""best_r2"": 0.028092389988050637}",N-E,E,W,raw,SPY,190.41823714468998
multilag_ols,0.08638116399577433,67.51248128639777,0.039958386909060076,0.005287844038086931,18860,44,True,{},N-E,E,W,raw,SPY,140.11258593336296
multilag_ols_month_fe,0.1367464237382609,64.4795687434068,0.041256297860656904,0.0052642961805588265,18860,44,True,{},N-E,E,W,raw,SPY,349.2374111033569
cross_correlation,,0.09505143323791503,0.03206395679651217,,0,44,True,"{""best_lag"": 1, ""best_corr"": 0.09505143323791503}",N-E,E,W,raw,SPY,
panel_pooled,0.025356400378672928,60.56104687975403,0.16719043367458308,37.84741994468452,18860,44,False,"{""r2_overall"": 0.025442964138380653, ""r2_between"": 0.051079350049904826}",N-E,E,W,raw,SPY,108.32965048147346
panel_entity_fe,0.025356629460181912,60.50826274435216,0.173109641106449,37.62959853602886,18860,44,False,"{""r2_overall"": 0.025442736521665288, ""r2_between"": 0.050914974467873075}",N-E,E,W,raw,SPY,108.33028769376196
panel_entity_time_fe,-74.655602357573,-16.43418670688031,0.06481753068514862,39424.58451712495,18860,44,False,"{""r2_overall"": -74.22063080292959, ""r2_between"": -22.871553228827448}",N-E,E,W,raw,SPY,-746685.5464838154
panel_entity_fe_excess,0.02975611642312148,6.181260455218044,0.8453848440241023,23.008883810720494,18825,44,False,"{""r2_overall"": 0.02991586631133991, ""r2_between"": 0.06809225415247055}",N-E,E,W,raw,SPY,106.40988286485964
panel_entity_fe_controls,0.02615110356638417,60.783799856474765,0.16954221493255917,36.06404671019487,18860,44,False,"{""r2_overall"": 0.02658136047277615, ""r2_between"": 0.03097550375336966}",N-E,E,W,raw,SPY,105.41474477342105
asymmetry,0.12866943406414633,29.078227800182525,,,18860,44,False,"{""beta_pos_median"": 29.078227800182525, ""beta_neg_median"": 27.518644278118394, ""asymmetry_ratio_median"": 0.7872378994619147, ""wald_p_median"": 0.0035936349628855535}",N-E,E,W,raw,SPY,195.78602270216294
relative_performance,0.11855447262282831,,,,18860,44,False,"{""r2_absolute_median"": 0.07236990540243804, ""r2_excess_median"": 0.0866866093604679, ""r2_combined_median"": 0.11855447262282831}",N-E,E,W,raw,SPY,0.0
granger,,,0.04692043713657984,3.9752963285998297,0,44,False,"{""pct_significant_lag1"": 0.5227272727272727}",N-E,E,W,raw,SPY,
seasonality,,,,,19388,44,False,"{""jan_mean"": 7.028632016756434, ""best_month"": 2, ""worst_month"": 8}",N-E,E,W,raw,SPY,
drawdown,0.021493362543475003,-0.09753344105065337,0.8613012068206904,,1132,44,False,"{""1m"": {""beta_depth"": -0.09753344105065337, ""beta_depth_p"": 0.8613012068206904, ""r2"": 0.021493362543475003}, ""2m"": {""beta_depth"": 1.3871725318856598, ""beta_depth_p"": 0.45983480538274635, ""r2"": 0.01163687069651187}, ""3m"": {""beta_depth"": 1.6936866955290637, ""beta_depth_p"": 0.6177766702366211, ""r2"": 0.007527255245607711}, ""6m"": {""beta_depth"": 4.239456329375718, ""beta_depth_p"": 0.45005778669615726, ""r2"": 0.011154632227185046}}",N-E,E,W,raw,SPY,0.0
panel_entity_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-E,E,W,raw,SPY,
panel_entity_fe_cum_long,0.031513915247665114,28.563560664227897,0.5898462674297686,33.938550197879344,16748,44,False,"{""r2_overall"": 0.03014253108167486, ""r2_between"": -0.4301084703827671, ""CumRet_20_coef"": 20.147801266542924, ""CumRet_20_pval"": 0.015837894491511628, ""CumRet_60_coef"": 8.986970192701692, ""CumRet_60_pval"": 0.010712048582685707, ""CumRet_120_coef"": 7.503937619546562, ""CumRet_120_pval"": 0.05133767722663607}",N-E,E,W,raw,SPY,83.34808319008347
panel_entity_time_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-E,E,W,raw,SPY,
