Variable,Coefficient,Std_Error,t_stat,p_value
"lag(Flow, 1)",0.20623292108415775,0.03534020924746384,5.835645161013241,5.358282239138958e-09
Return_lag1,18.1873063415991,13.267408074229213,1.3708258794667183,0.17042924143469995
