ETF,Beta_Pos,Beta_Neg,Asymmetry_Ratio,Wald_P,R²,N
AIQ,8.709914057564676,-29.71254673255268,0.2931392632198103,0.5311974773717945,0.7836137235750779,26
ARKB,24.11615534768709,-56.385376356094554,0.4277023034374131,0.3077319259162071,0.38803811712513714,8
ARKF,10.850720349637475,39.907660506082195,0.27189567647002894,0.19518958488170585,0.44527979840799936,24
ARKG,11.150272954858483,43.05382780458363,0.2589844741672747,0.12546381665287634,0.49504298648168754,37
ARKK,-84.61440773402644,33.779441220435686,-2.5049084495464338,0.222831890643147,0.5434740109957095,37
ARKQ,43.07013558417666,-38.6762960716577,1.113605488601552,0.9000068935345539,0.7214525756755714,12
ARKW,-2.198429343770593,-17.491202604214536,-0.1256877181927375,0.6310273627692764,0.2320502684594704,12
ARKX,39.491508269639056,-20.490727553017752,1.927286777273215,0.21617758277734744,0.7471225709425704,17
ARTY,-0.6836415707686072,4.867314346449817,-0.14045560284538647,0.8197428610881337,0.6763750935216968,26
BKGI,198.20848692308704,-304.9485456220187,0.6499735439590025,0.808537477302352,0.1669651170811639,12
BLOK,15.24684715993493,16.792226141199194,0.9079705711279861,0.42978589467477235,0.3175959731309861,27
BOTZ,5.830415121789379,-8.665484222147212,0.6728320048045354,0.7523825437894409,0.6604254697974911,32
BUG,191.95023946088284,69.33591153828965,2.7684101240218264,0.050697879073736754,0.7505456451879817,21
CGW,1.621147634971145,16.330629155808154,0.09927037222534486,0.12464247375280361,0.3471752538889392,40
DSI,-5.316806450623196,6.548494871395271,-0.8119127456062828,0.9362432177051159,0.3663620376531309,40
DTCR,110.67334746987567,102.02655613519062,1.0847503989375824,0.008878408856171926,0.7184950914919646,18
FPX,2.630613454605415,24.770527507720928,0.10619933119250115,0.0031031652765180153,0.6093379627720678,40
GII,-18.690762745009483,41.33908519062585,-0.4521329550187493,0.539636163203192,0.35339304953960704,40
GNR,14.781482119253146,-9.487083084832806,1.5580639472721183,0.7223005982348665,0.7081567623237597,40
GRID,46.207629778217246,5.8186124518382485,7.941348587947127,0.18332504921590004,0.7408230150115556,40
GUNR,6.669839525676279,-0.6898192269120026,9.668967267749299,0.7144620180564898,0.6284194688352363,40
IFRA,215.21571189413214,-434.9784551349694,0.4947732683159052,0.3141159628036356,0.7369290869490994,26
IGE,6.798246561110494,3.007417616382212,2.2604930303256245,0.641225953220173,0.6331657532579802,40
IGF,-13.972900776007451,38.046047437181045,-0.36726287531125335,0.4681032586016013,0.5294109585238673,40
IZRL,130.47320493185597,-160.02420482571722,0.8153341869372491,0.7230811691793637,0.6914215997206316,28
JUST,27.71892015951833,-15.350117084338706,1.8057790704280143,0.4732180886699675,0.639855205373401,26
KOMP,4.3029298317732385,-31.688081750844404,0.13579016444119646,0.288858020958831,0.6605539464945527,24
LIT,-8.906468658672717,74.68986044821067,-0.11924602088188917,0.12631658686902172,0.47840311211930586,40
MOO,13.463215074052979,-13.220595636007916,1.018351626865,0.9927698103348177,0.43695082802840957,40
MSOS,1.6131440530043566,13.071946808784624,0.12340503496543374,0.42938512982926846,0.2898952631377565,19
NFRA,19.791574402976707,28.624953278868404,0.691409841272555,0.15214262480439322,0.48891274406857466,40
PAVE,109.7523933587065,-137.4956401866121,0.7982245343179475,0.7245120586946743,0.762285236330102,30
PBW,3.7762002855752335,6.99688381372555,0.5396974404759429,0.14060099589159347,0.8248922988381939,40
PHO,7.2635781047097066,-0.4508735783745814,16.110010550840475,0.4251813119323351,0.45682953484579825,40
PRNT,30.969082682345213,6.361322600062014,4.8683402225259425,0.08951635577255408,0.38947583894747717,12
PWRD,110.30551540712725,48.29068632550753,2.2841985442825026,0.6878290628241926,0.29437726311215007,14
ROBO,-45.628200813489244,68.13554596975598,-0.6696680882801277,0.6933906001255361,0.3778529087915473,40
ROBT,11.912297005932004,-43.59058639121877,0.27327682401473063,0.03862446478470602,0.8213815346765783,27
SAMT,182.1244340241822,-39.09887783809571,4.658047598663575,0.20626334202974295,0.5756246351912759,14
SIXG,21.625403286778386,-15.266649027527867,1.416512768963563,0.8680120806850321,0.3291980673601168,24
SUSA,6.8271921152790025,6.209150187620564,1.0995372811066246,0.5942631665031692,0.5676337045836664,40
XT,2.5217857362666853,20.8275956195065,0.12107906175712652,0.16252074391317572,0.4724238486584268,36
