lag,r_squared,coefficient,p_value,f_statistic,f_pvalue,ETF
1,0.09776430905988343,33.29504472078249,0.19303435642553474,2.4109619010037404,0.05497123054685274,AIQ
2,0.07474498304315991,38.213877591388126,0.14023054628838158,1.7772285443616478,0.14055213042838854,AIQ
3,0.10394331589396,27.65346757997686,0.29866598105295217,2.5230179750839175,0.046628700742658555,AIQ
4,0.10857582146138867,33.468369696478504,0.20388564781303234,2.6187085986907004,0.04046855556477157,AIQ
5,0.07271705840893283,40.32673942667484,0.13682492118568004,1.666414232249809,0.16530852013874836,AIQ
6,0.07542123282816082,43.97596123498164,0.1122561811141455,1.713045924941741,0.1547177185561826,AIQ
7,0.0714621465383013,41.87388225704538,0.13053223738564107,1.5969618633656668,0.1828106591372572,AIQ
8,0.07602044182340406,40.41822986249167,0.14697359276593375,1.686638025255889,0.16096100621588627,AIQ
9,0.09229999366517605,48.53844889245649,0.08929134536301918,2.059132817754293,0.09381526080607612,AIQ
10,0.08371545385660684,44.18062130104046,0.12017292703869824,1.82728071119309,0.13169392786105497,AIQ
11,0.09071373162886942,40.118278813802334,0.16212483021608126,1.9703324046447832,0.10711322057554439,AIQ
12,0.09477065601458057,39.05537219444636,0.18150510820580373,2.041502304982822,0.0966761953343019,AIQ
13,0.08485635285410065,44.019609406674775,0.13655671977510617,1.7849490596758901,0.14042887356307898,AIQ
14,0.08185962416708215,45.92872863967584,0.12112172840319133,1.6940033355614017,0.16012437099443783,AIQ
15,0.08797840785459754,53.70969288520499,0.0862639514092599,1.8087237862354375,0.13601245612959426,AIQ
16,0.08896471551166718,44.4403245505591,0.14857717005007492,1.806568049546188,0.1365938376794613,AIQ
17,0.09263590788429543,52.822719395395694,0.088330648227123,1.863205006213548,0.12607300839393257,AIQ
18,0.07923423816147412,50.98920402675998,0.11214711714021398,1.5489458296741576,0.19728991040724794,AIQ
19,0.08046663589829461,50.18035348430493,0.11635183704279492,1.5532691286194096,0.19626672468928327,AIQ
20,0.08874855073229271,46.83015101550076,0.14640967166843818,1.7043590318163149,0.15877354562534857,AIQ
21,0.11983644712358543,63.21963915936581,0.05510369183788843,2.348630213244134,0.0627946627413797,AIQ
22,0.10202218077713843,52.194738370389544,0.10910101013652546,1.931425293680793,0.11513760221932626,AIQ
23,0.09521231882620751,53.39713844239298,0.10600895933298435,1.7626304751077209,0.1467194265414115,AIQ
24,0.09861218205208955,58.58323690524105,0.08542414687824504,1.805106494076786,0.1383259599692801,AIQ
1,0.14089014075984152,19.672320231931447,0.8322285517801528,0.8609763129052828,0.5033251180714816,ARKB
2,0.20035693415309686,-88.019947610873,0.29680818041645557,1.252789792786476,0.32106977119284824,ARKB
3,0.12518245433232722,-72.57469790106695,0.3522752168509333,0.6797036262284094,0.6144805693995218,ARKB
4,0.13676357740643086,-65.94320278940131,0.4119362585631051,0.7129403744108463,0.5938031504257077,ARKB
5,0.15565575992783665,-117.70452930739002,0.2229468650750408,0.7834920264710594,0.5514157538401372,ARKB
6,0.1616106376781663,-103.70343800091314,0.25500351129177173,0.7710529018669903,0.5596910553769102,ARKB
7,0.1971595192409038,-139.66643596391265,0.1387788597599227,0.920915443195298,0.4774663861718138,ARKB
8,0.267308201093019,-118.53766529139786,0.22520709482445603,1.2769062042474741,0.32546651680759986,ARKB
9,0.2210471643943719,-96.98262636381034,0.33009090865023905,0.9222680134711329,0.4804449287260052,ARKB
10,0.17316645578572398,-132.58304073527873,0.2200544090690805,0.6282998204322277,0.6515165928028923,ARKB
11,0.28325796973710227,-194.9470945053336,0.1035280601082596,1.0868058295553178,0.4096213255384545,ARKB
12,0.25294307894724244,-120.24559321116189,0.3190259694161722,0.8464652150963055,0.526965399294338,ARKB
13,0.22441225369959883,-192.9397654459745,0.09442485830085431,0.6510257198268429,0.6404776546208992,ARKB
1,0.5139293633279878,-31.609076780788428,0.1854218544453978,21.146283052468107,6.332384694412597e-12,ARKF
2,0.5164969382248448,-30.642565524775698,0.2001571914129673,21.09772478480063,7.315034214259784e-12,ARKF
3,0.5179017173796827,-34.731977456464016,0.158410808403751,20.94818391389599,9.302209157566242e-12,ARKF
4,0.5174482244608527,-30.579945377908025,0.2175904777276187,20.642092363544386,1.3710048362166813e-11,ARKF
5,0.5195307214690694,-30.69423775965837,0.21736061739004703,20.544671946755617,1.6601519586427244e-11,ARKF
6,0.5131084251734886,-32.76610899005698,0.20104211197463528,19.759600431432766,3.845509086351959e-11,ARKF
7,0.5134202556864709,-33.379790987528224,0.19854600290012017,19.52048937754274,5.3168452271762236e-11,ARKF
8,0.5171756042804946,-33.536473435048805,0.197392037744949,19.54842145880767,5.710246638882267e-11,ARKF
9,0.5146228433311217,-32.629796144114415,0.22852268241650037,19.084563524853937,9.760648562164705e-11,ARKF
10,0.51444487558547,-34.37678782425966,0.20581039863116327,18.806096532607906,1.4001916945481068e-10,ARKF
11,0.571794564671551,-32.05246233749484,0.21102564186428682,23.36823416096264,2.6934584173302315e-12,ARKF
12,0.5318539150996986,-28.931261269562867,0.2885489100587886,19.59747252275674,8.218939456935284e-11,ARKF
13,0.5213598058330297,-33.61891073714493,0.22724477469305085,18.517284605792355,2.470370408127922e-10,ARKF
14,0.5296138574824453,-36.43345138430971,0.1904078445027228,18.859042201694734,1.9954635960643705e-10,ARKF
15,0.5243165246267045,-34.70294058643828,0.23042612862267792,18.18693123521166,4.111546990019066e-10,ARKF
16,0.5354042627957525,-32.15050786323458,0.26276355305666127,18.726644636875147,2.7846945654023705e-10,ARKF
17,0.5316539450867916,-33.16551213259954,0.25320593495099286,18.162773086590953,5.172779821876844e-10,ARKF
18,0.5304221859538562,-31.648933300418093,0.2868339162981588,17.79076689503116,8.071705185183912e-10,ARKF
19,0.5257491592430452,-36.50342964269084,0.22598376808791648,17.183126033599333,1.564058198197046e-09,ARKF
20,0.5234552408641717,-36.04813155014826,0.23635266581063402,16.751191299752254,2.5806344793967894e-09,ARKF
21,0.5230670465210498,-34.130800942960356,0.27794097570634946,16.45096158817224,3.769021357353176e-09,ARKF
22,0.5180464250649339,-35.86321532514139,0.25285299300397324,15.854607512222055,7.250553897661449e-09,ARKF
23,0.4723010999923898,-38.103030469942844,0.23027844408224254,12.97779083828086,1.3074354295601663e-07,ARKF
24,0.40418825355944676,-39.085329433362105,0.23158439186487895,9.666950421221323,4.877424441524502e-06,ARKF
1,0.4300142832884434,-85.25698096607334,0.011613990656316988,24.896187627978357,2.2651028769427648e-15,ARKG
2,0.403695406878819,-85.410914200149,0.01442483501564586,22.171596073207755,5.3898994382141376e-14,ARKG
3,0.4010203434657911,-85.5662987796562,0.0149687606961956,21.75893792128124,9.20903152322005e-14,ARKG
4,0.399405697594867,-87.1303056947632,0.013619407266449982,21.446813091386353,1.3995908043763406e-13,ARKG
5,0.39947986670636537,-87.5963376033823,0.014027773818176367,21.287139307872383,1.778698864673431e-13,ARKG
