Variable,Coefficient,Std_Error,t_stat,p_value,r2_within,r2_between,r2_overall,f_statistic,f_pvalue,n_obs,n_entities
const,-8.282166186196404,28.377821481191198,-0.29185348817864043,0.7704162147795812,,,,,,,
Return_lag1,148.2661505715162,103.41963756833763,1.4336363388775646,0.15176679241964575,,,,,,,
Return_lag2,154.7576268256987,83.83489191338094,1.8459811099368488,0.06498066362468369,,,,,,,
Return_lag3,90.07960997482358,34.01568056263077,2.648178971723529,0.008129556658165615,,,,,,,
VIX_Close,0.16984130359816538,1.5313991544799892,0.11090596667845078,0.9116973727259856,,,,,,,
_SUMMARY_,,,,,0.010929556889088143,0.010319563420099875,0.011329112516910045,9.519861123676922,1.1854001302769035e-07,3494.0,44.0
