ETF,R²,Adj_R²,F_p_value,N,Return_lag1,Return_lag1_pval,Return_lag2,Return_lag2_pval,Return_lag3,Return_lag3_pval
AIQ,0.11052628373582207,0.05493417646931098,0.10690878272425942,69,420.8175083286823,0.35921980724730773,144.85302638309386,0.7534075180327613,742.9375333676181,0.11381663350208138
ARKB,0.38499780201012856,0.24833064690126816,0.05619653655860073,23,-588.5964333418191,0.11078846226596334,953.4033783361348,0.015247188802866362,81.19662134653458,0.7898288630420663
ARKF,0.09149597013759636,0.025422949783966975,0.25122025599717074,60,242.64355343133138,0.38588911345398913,282.52614290400004,0.3162464604778391,124.20053924026425,0.6709596225384116
ARKG,0.17519154537498527,0.14435758445442393,0.000347364056102749,112,1149.6143621548022,0.0006411208680867353,867.2842930473333,0.009233620681619092,136.7139455123174,0.6780204775751009
ARKK,0.17438555388021826,0.1435214624364881,0.00036447631036377263,112,1275.9502043767552,0.010583272482130254,1036.987847757707,0.03701400575372663,308.23655083973495,0.5333326688267965
ARKQ,0.365860609654137,0.2601707112631598,0.02279459638275746,29,-16.52895155846163,0.8105471675223814,-114.9996377577149,0.10396227471265253,228.680703580701,0.002402355126649321
ARKW,0.21372668021833596,0.08268112692139185,0.1990251285986466,29,236.54493000037075,0.05143721249473258,70.3763930382564,0.5504432393588863,-83.19037315656071,0.45878523153897166
ARKX,0.2774732118537431,0.1948987217798851,0.01983942255234235,40,-47.938086100560874,0.5146378528727916,-199.85322861530523,0.010191901478163845,178.92329932447066,0.021673082876231774
ARTY,0.15095767903734247,0.09705023008733249,0.03321483368706926,68,-104.37162506659209,0.3406883381026269,-155.28783143247426,0.15973595308555338,17.07034848623002,0.8778962574169138
BKGI,0.20306330269847261,0.07024051981488466,0.2255459673010304,29,345.04849910601126,0.02786805402339744,-56.37377250772019,0.7264877592849535,-93.54491864544269,0.5623709915831947
BLOK,0.020698414013493593,-0.036907561632771424,0.8366897249234251,73,-58.96780925783902,0.5488502596718822,-75.74224203044878,0.4507167074798035,-14.603502528047411,0.8838792630853998
BOTZ,0.18423718895245345,0.14539134080733218,0.001686918370546045,89,120.93884004610703,0.4906271837689987,98.81610667758412,0.5688540954686017,290.61306970267594,0.10044634675364027
BUG,0.2396886522918097,0.1749813035506872,0.01059226565985159,52,-58.853949152694256,0.7626970132685115,613.650118067772,0.00236477493979421,391.44832119102455,0.0640755405448526
CGW,0.08489181541905011,0.05278275631094653,0.03717535704666548,119,-64.5228409172981,0.5690697621195252,-251.74909673001196,0.027624369475051282,-145.85511824514253,0.20586860317176975
DSI,0.01914242485404405,-0.015273630414235129,0.6948927214377405,119,-158.06886323451084,0.3078910553385145,-176.32070817662907,0.2623931942913593,-50.77073706127625,0.7440855420550161
DTCR,0.13095928086706665,0.04405520895377324,0.21848084938069184,45,110.24219179488996,0.5292635637154914,-111.73659715967818,0.5227614250853094,140.45037960180088,0.46020578742558693
EUAD,0.49145010286671653,0.2880301440134032,0.11759766645393549,15,-125.1298947297275,0.8667681895738923,20.60917975747617,0.9754888520965068,-708.1527480158613,0.3282564996015366
FPX,0.14154416300438744,0.11142290556594481,0.001511596720836127,119,-95.84368545321152,0.2385493843463071,-180.8448653928303,0.02736289564434292,-113.29464088571999,0.16813668174551333
GII,0.10818698212624522,0.07689529728856948,0.010493580683116186,119,-160.3405709594022,0.1964130745026622,-340.8538235155549,0.008687915700444063,-160.4807113302871,0.2073118800868118
GNR,0.01599906625220171,-0.018527282300352832,0.7624649769977716,119,-9.675211890052807,0.9484383149344024,-36.632364742245606,0.8101794509616059,47.34179642428683,0.7565089519184425
GRID,0.013253184123310224,-0.021369511170608924,0.8205606829806386,119,242.06637426962772,0.4301279043629832,0.289390868671731,0.9992484569931017,99.17086359101066,0.7492297476481785
GRNY,0.785727138351732,0.6904947553969463,0.004425919302574225,14,2675.622045365224,0.0027709617433918777,919.1805198448357,0.2123668098007097,2630.9404141817686,0.00266644459608663
GUNR,0.09289572616634201,0.061067506031827645,0.02429186022009204,119,153.60667087428476,0.5575637498437447,291.93838260267677,0.2748516225476689,790.923209286306,0.003838302859454823
IFRA,0.06600368960415759,0.008526993579798026,0.34186522688284976,70,-69.57594321082328,0.8033746395377376,219.3914651950384,0.44727065950183176,-294.5627791920066,0.3043396208648715
IGE,0.12323419747655162,0.09247048510730771,0.004454255738252142,119,-178.03223762195233,0.11741367202095977,-389.44126320287165,0.000898541428330277,101.17161627423327,0.3822639777919028
IGF,0.013810437745391924,-0.020792704789857508,0.8089372325998633,119,135.09863065946487,0.700958374391199,-338.4416282691308,0.35248650604162834,92.8437219801088,0.7971074152704614
IZRL,0.17860869000554003,0.13099180246962927,0.008072589867525725,74,-160.96715380949803,0.037941064207476054,-145.77969138465855,0.06369588846260611,20.336897151979166,0.7959948527193363
JUST,0.12165311309297311,0.06588505678141587,0.08121094859251396,68,-226.29567935857827,0.21834738046404195,-379.8397911592741,0.043741164143430225,28.056318395872882,0.8784512805536084
KOMP,0.28967438923443545,0.2415167207079565,0.0003960858678635091,64,-459.15832876579066,0.0011691900653692264,-325.6766375861927,0.01796295417827609,-107.27023478178884,0.43746963087499513
LIT,0.16902580346194895,0.1398688141097365,0.00027746331039390446,119,271.428290227778,0.010276333304196549,194.1175125102945,0.07617292561143355,156.98030626513633,0.13665641679785348
MOO,0.008258858876652453,-0.026539075899605358,0.9167377533951385,119,134.53835842944258,0.45769284620629336,-86.68177682706727,0.638629054114325,-69.95386284664025,0.7104938929788304
MSOS,0.08112394954651181,-0.008522494400170055,0.47005097537751817,46,-56.89626514786941,0.344865050648709,-8.908798792150826,0.8811535621635627,-35.735654223829265,0.5528167429010404
NFRA,0.015280885366467212,-0.01927066251541132,0.7778237582762095,119,72.29187883583991,0.7049459582875424,193.8300101862689,0.33392655811690386,158.16071827612092,0.4227299169471037
PAVE,0.08403099778632572,0.03705822844203466,0.13947962005417053,83,153.22857972154,0.7038391769961954,1047.8719786130123,0.012286887218723322,468.6323113735599,0.2556175926014489
PBW,0.09958912122333707,0.0679957570557348,0.0168917973074905,119,100.1932291115612,0.06043426500865851,98.17900095051554,0.061756995735204476,-12.257630149799411,0.819082515295395
PHO,0.07103009636819835,0.03843466115304728,0.07573116077947309,119,-30.1876659566156,0.7784716034070139,-207.26412209001825,0.0539658874186195,-133.00906816778308,0.21433495623430776
PRNT,0.042670867374832167,-0.11688398806269595,0.8959867188204639,29,-25.056876242081373,0.8132385161269561,-79.23320903203356,0.43517968662942763,19.386654595408665,0.8469093227131128
PWRD,0.1596509207088017,0.019592740826935295,0.36163971660189503,29,164.72441118449868,0.16953605635653507,-43.93560048353638,0.7082012711690439,17.066326050407667,0.8845876382661659
ROBO,0.21594956918601793,0.18843902775394827,1.2640300315629316e-05,119,-69.37535976103955,0.5036829089494512,-68.22765007961299,0.5099761612498172,23.180565023315193,0.822920527724656
ROBT,0.28665118488199903,0.24406319591973036,0.00012913272100213298,72,-266.1175231459295,0.008045049203655513,-254.91683259664754,0.01079580159498102,-134.84456049355902,0.17864080050486736
SAMT,0.08262439396174825,-0.06415570300437201,0.6917283085682946,30,-79.53274567377149,0.5610178159691084,-173.86657379422206,0.22546524900001796,48.31261815988317,0.7232004786275998
SIXG,0.11234490712982748,0.04659267802833311,0.16153126669638315,59,-159.2786683310913,0.17668767353146367,-156.84243624780115,0.17541585879187055,-160.42820155068563,0.17056894298572794
SUSA,0.07483555179260837,0.04237364132919097,0.06250710326490495,119,-668.5047462953831,0.01398891474258705,-562.5990904543611,0.039884178947196154,-160.12619415554292,0.5537762639391788
XT,0.07806953456225474,0.04191539866273519,0.07888068329424078,107,-370.25506931341937,0.025498063320295576,-190.80649479694029,0.24693270973549755,-80.10657819157316,0.6242173367696957
