ETF,R²,Adj_R²,F_p_value,N,Return_lag1,Return_lag1_pval
AIQ,0.2950114751739068,0.07470256116575269,0.2980552450384591,22,105.6939701033545,0.08910068704964398
ARKB,0.6292940878481397,-0.29747069253151115,0.6858521230552929,8,-2.6413824028799757,0.8537815827597554
ARKF,0.4608632423468316,0.26831440032784293,0.09093184525398278,20,43.05722287202206,0.5163427779746452
ARKG,0.14220629951394503,0.0038524768549038635,0.41855174675898343,37,77.67788560582102,0.05563489536540977
ARKK,0.24685499901991403,0.1253799988618356,0.1014971345857219,37,97.3645598444948,0.04135194588007491
ARKQ,0.4013948012929768,-0.3468616970908023,0.7451625857665578,10,45.83482305787151,0.20612604310810187
ARKW,0.6748005877518799,0.2683013224417298,0.3218338906237104,10,6.917044664270682,0.32951010171814915
ARKX,0.3697582768697809,-0.024142800086605964,0.504819135547252,14,43.54383086194187,0.38411382988204534
ARTY,0.47733713398392974,0.32361276162626196,0.03589854430725043,23,29.350276638806886,0.367417615798149
BKGI,0.6508151187951838,0.21433401728916368,0.36001013500316914,10,31.19559057316104,0.861386791761902
BLOK,0.14148314549100605,-0.09699375853926995,0.7053910276533966,24,44.80740965882079,0.34932904043888136
BOTZ,0.20513292425665264,0.039535616810121965,0.32211706532421414,30,5.349304024539862,0.9887472570740505
BUG,0.5454909002290418,0.3388958548786062,0.08343023379968849,17,581.3490549331984,0.04531245081131494
CGW,0.14736612950013517,0.021978795603096235,0.3415150859087425,40,10.762375688700963,0.31689136765570997
DSI,0.3486303264212942,0.2528406685420729,0.009602067663389072,40,-3.376428994753628,0.7944159538390217
DTCR,0.21561135482792992,-0.22016011471210906,0.773145880394705,15,41.50281158435464,0.9089163403099828
FPX,0.08536375092735038,-0.049141579818627434,0.6746527602075325,40,18.751467093685868,0.21126329776746341
GII,0.25770049292551767,0.14853880070868208,0.06082131266618669,40,43.631956880108774,0.2650455922519493
GNR,0.29492535530521613,0.19123790755598324,0.0299160949953571,40,48.72338075887758,0.0047004316342421915
GRID,0.4503403606706209,0.3695080607692417,0.0007471034772662848,40,191.6606420678204,1.0944315810645019e-05
GUNR,0.3891683289495612,0.29934014203037906,0.0037103143364794772,40,68.291189288539,0.000408807970723135
IFRA,0.4268023363631068,0.25821478823460875,0.06895273011140973,23,492.65024301877736,0.008625898873260799
IGE,0.1134932109735437,-0.0168754344715234,0.5109864089525413,40,30.720380970839557,0.07944330618930781
IGF,0.21844886157741727,0.10351487063291986,0.12006077407502491,40,35.401517895720296,0.2680930054043454
IZRL,0.3166721453494534,0.1368490257045728,0.1692773898829775,25,316.8170839644879,0.08367228612016143
JUST,0.47006400060575404,0.31420047137215223,0.03964173713751908,23,106.38233419389353,0.010038344125214746
KOMP,0.374936946118126,0.16658259482416804,0.17350560288229294,21,191.00507851047712,0.3642424825703485
LIT,0.1692856075098711,0.04712172626132283,0.25419025267148,40,85.4044553719275,0.02901089363339255
MOO,0.2267663231768252,0.11305548834988777,0.10456121184546216,40,78.04849890972937,0.0467123886248185
MSOS,0.40264764216616744,0.10397146324925122,0.32078762471047717,16,5.817173527018795,0.9833411944092478
NFRA,0.11557821059571372,-0.014483817257857634,0.4994823614227185,40,17.411568909716046,0.6162364451834936
PAVE,0.23702270384940227,0.06361877290608464,0.2746901286128458,28,207.50147640252376,0.12583862278912436
PBW,0.5915787651075382,0.5315168187998232,6.914045167202894e-06,40,66.44862435648426,1.4710281437434653e-06
PHO,0.08820709543416638,-0.04588009641375024,0.6577000849246871,40,6.141398241191614,0.4820013485383743
PRNT,0.8793965341854624,0.7286422019172903,0.05613705203124954,10,6.446179435006642,0.1848668183048652
PWRD,0.40435753747138614,-0.3401955406893813,0.7412041686182755,10,84.02072296259585,0.6059951106652377
ROBO,0.22051637289388137,0.10588642773121693,0.1160402328068012,40,34.81889846087886,0.5596526209395924
ROBT,0.1400503038209796,-0.09882461178430368,0.7103822043742998,24,44.32056938885781,0.32359735155771796
SAMT,0.23287799383450547,-0.7260245138723627,0.9236379824463913,10,124.90929120065013,0.501981362963471
SIXG,0.17856464836049657,-0.11480512008218335,0.6949108680859845,20,-73.01074412019014,0.7905237436118036
SUSA,0.18729522327391535,0.06777981493184415,0.19576567322570324,40,-8.848249492466433,0.7600949355411006
XT,0.2547346586680491,0.1305237684460573,0.09977348047222406,36,13.48178824167217,0.45815581443002495
