Variable,Coefficient,Std_Error,t_stat,p_value,r2_within,r2_overall,f_statistic,f_pvalue,n_obs,n_entities
Return_lag1,-925.0899918756099,1024.9627688105068,-0.9025596051154117,0.36675967359121614,,,,,,
VIX_Close,10.36281308572426,10.260898439543018,1.0099323316356479,0.312527711212309,,,,,,
_SUMMARY_,,,,,0.009231529484918344,0.6035993391658208,5.045450440590259,0.0065792445099658,1173.0,44.0
