Variable,Coefficient,Std_Error,t_stat,p_value,r2_within,r2_between,r2_overall,f_statistic,f_pvalue,n_obs,n_entities
Return_lag1,17.548002665216153,3.3310949522367204,5.267938295614554,1.6177615225210218e-07,,,,,,,
Return_lag2,13.429850467809406,2.671253879900528,5.027545516680543,5.675245375869054e-07,,,,,,,
Return_lag3,10.41717870195198,2.4818524237867035,4.197340100527774,2.8876200086624948e-05,,,,,,,
CumRet_20,2.7991127592486267,0.6521595738406524,4.292067266243273,1.9039087060468418e-05,,,,,,,
CumRet_60,3.2097818808100396,1.2101214624696375,2.6524460398045164,0.008090121834749553,,,,,,,
CumRet_120,-4.7224759938259835,1.1673561992961288,-4.045445594646652,5.5354824450404294e-05,,,,,,,
VIX_Close,0.0977300287425279,0.03830948455192625,2.551066136378332,0.010855187426549007,,,,,,,
month_end,-0.6228693774187525,1.0948852326033784,-0.5688901072651389,0.569530754617348,,,,,,,
quarter_end,-0.31103226848801074,0.28822714339411776,-1.0791220591695265,0.2807370981805719,,,,,,,
january,1.7764979832318417,0.6366718656809618,2.790288182958677,0.005344457014768711,,,,,,,
_SUMMARY_,,,,,0.16302579043956522,0.10744606648143418,0.13405544641340628,27.63710996286382,1.1102230246251565e-16,1317.0,31.0
