Variable,Coefficient,Std_Error,t_stat,p_value,r2_within,r2_between,r2_overall,f_statistic,f_pvalue,n_obs,n_entities
Return_lag1,-0.7054934481752556,0.6035478924613382,-1.1689104659087974,0.24266185854304756,,,,,,,
Return_lag2,3.8925318187970426,0.7587831589245068,5.129966016001576,3.3548345323985984e-07,,,,,,,
Return_lag3,0.025538263680847235,0.42270164245259423,0.06041675999333582,0.9518333373918795,,,,,,,
CumRet_20,1.4214570747218875,0.2586496251707129,5.4956858096496495,4.7097805211393506e-08,,,,,,,
CumRet_60,0.4638567387956451,0.7621906410058252,0.6085836191632009,0.5429106839707294,,,,,,,
CumRet_120,-3.454692195870761,0.5089143029036414,-6.788357442814646,1.745492639315671e-11,,,,,,,
VIX_Close,0.03638496925458283,0.013712478813388959,2.6534202713995296,0.008068754291867375,,,,,,,
month_end,1.2727592257602018,0.2601841862790173,4.891762424005721,1.1290744250658236e-06,,,,,,,
quarter_end,0.6622919637866788,0.05324485709961989,12.438609095100883,0.0,,,,,,,
january,0.8462751663647269,0.1109939202995409,7.624518208572792,4.8183679268731794e-14,,,,,,,
Peer_Agg_Flow,-38.81668262461338,0.3048957037034561,-127.31134664451285,0.0,,,,,,,
_SUMMARY_,,,,,0.9833683216428514,0.9108948802126917,0.9783390491106551,7414.428350883209,1.1102230246251565e-16,1295.0,31.0
