model,r2,beta_lag1,beta_lag1_p,f_stat,n_obs,n_etfs,gate_pass,extra_json,experiment_id,factors,freq,flow_unit,benchmark,r2_delta_bp
panel_entity_fe,0.021498536009990632,126.41900379388763,6.119205213872547e-06,21.83026409835271,14963,44,True,"{""r2_overall"": 0.021649559511981775, ""r2_between"": 0.008228823596591828}",N-AD,A+D,W,raw,QQQ,69.74935319184917
panel_entity_time_fe,0.019016588854370187,153.61908016573457,6.786404967029647e-05,16.55884460565851,14963,44,True,"{""r2_overall"": 0.01918118655467793, ""r2_between"": 0.0068154288223466475}",N-AD,A+D,W,raw,QQQ,60.64298045827199
panel_entity_fe_excess,0.05154930046523298,151.91759993940414,5.9060761466112055e-05,10.916510963815329,5492,42,True,"{""r2_overall"": 0.04755449688060842, ""r2_between"": -0.22320829720047786}",N-AD,A+D,W,raw,QQQ,203.854633063687
panel_entity_fe_controls,0.022820421437079075,123.74893178350891,1.1870190626650512e-05,21.752190445443965,14963,44,True,"{""r2_overall"": 0.02308247798304819, ""r2_between"": -0.05392413890014014}",N-AD,A+D,W,raw,QQQ,72.10792348037009
asymmetry,0.1461497935156853,45.57416630927504,,,14963,44,False,"{""beta_pos_median"": 45.57416630927504, ""beta_neg_median"": 36.022990100049896, ""asymmetry_ratio_median"": 1.226545009254749, ""wald_p_median"": 0.0013797797447636481}",N-AD,A+D,W,raw,QQQ,370.5896172175527
relative_performance,0.20932474885546232,,,,14839,42,False,"{""r2_absolute_median"": 0.08186063930040754, ""r2_excess_median"": 0.12366812936918531, ""r2_combined_median"": 0.20932474885546232}",N-AD,A+D,W,raw,QQQ,808.8939876159429
granger,,,0.09129948629257434,2.8743365322453562,0,44,False,"{""pct_significant_lag1"": 0.4090909090909091}",N-AD,A+D,W,raw,QQQ,
seasonality,,,,,15491,44,False,"{""jan_mean"": 10.933463582089553, ""best_month"": 2, ""worst_month"": 5}",N-AD,A+D,W,raw,QQQ,
drawdown,0.009824193728931507,0.0005914893772575591,0.9993995627760734,,852,44,False,"{""1m"": {""beta_depth"": 0.0005914893772575591, ""beta_depth_p"": 0.9993995627760734, ""r2"": 0.009824193728931507}, ""2m"": {""beta_depth"": 0.8038563400849865, ""beta_depth_p"": 0.7769890859555494, ""r2"": 0.00973213618788793}, ""3m"": {""beta_depth"": 2.0183810480275213, ""beta_depth_p"": 0.6938254185702881, ""r2"": 0.01028126559614917}, ""6m"": {""beta_depth"": 6.2648279066389865, ""beta_depth_p"": 0.44756984551772516, ""r2"": 0.01312354407677041}}",N-AD,A+D,W,raw,QQQ,-116.69168814543495
panel_entity_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-AD,A+D,W,raw,QQQ,
panel_entity_fe_cum_long,0.02783321038143105,87.16838198434401,0.013266328952496353,20.34166995538459,12851,44,True,"{""r2_overall"": 0.027384297131955893, ""r2_between"": -0.3372981007190252, ""CumRet_20_coef"": 35.55511179579299, ""CumRet_20_pval"": 0.028887252243011252, ""CumRet_60_coef"": 4.991454197106557, ""CumRet_60_pval"": 0.4563919400602714, ""CumRet_120_coef"": 12.155388158505577, ""CumRet_120_pval"": 0.08962639125409155}",N-AD,A+D,W,raw,QQQ,46.54103452774283
panel_entity_time_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-AD,A+D,W,raw,QQQ,
