ETF,R²,Adj_R²,F_p_value,N,Return_lag1,Return_lag1_pval,Return_lag2,Return_lag2_pval,Return_lag3,Return_lag3_pval
AIQ,0.04898960736912328,0.01656879852943427,0.2172346203837672,92,424.9694736211588,0.17295292136888388,255.91532815372597,0.4118944388494117,447.77187396486073,0.15224418806731171
ARKB,0.331299218050936,0.2309941007585764,0.0413263923782135,24,-722.5770165506731,0.040414263296133554,673.4669561030247,0.03057605607303076,87.94771811601663,0.7625801014470368
ARKF,0.04237881216280959,0.006013450599371972,0.3283102648537667,83,203.91184519490045,0.36222708979997054,215.9202432986466,0.33760284435692656,229.39750062312257,0.31062010999411527
ARKG,0.12391749091178061,0.10385453268838629,0.0005858705920309503,135,933.4218980845612,0.0018112984557010678,807.0166418720964,0.006705729032881888,368.91090801809696,0.2107095596504202
ARKK,0.05717554364484667,0.035584143880988295,0.051659396232044255,135,696.561272970313,0.11811508104708683,992.1734462188132,0.026792040384134318,228.30357532547322,0.6074079829475107
ARKQ,0.14096493909699714,0.06733336244816834,0.1452294500058867,39,95.96120493357158,0.25765358245801673,-37.3726495285123,0.6526760447302768,182.61480038676441,0.03572174858223301
ARKW,0.08944667026973807,0.011399242007144261,0.3441045346908153,39,146.86507728615055,0.0917580328496932,32.26584706949313,0.7028314015082278,-16.97356057031562,0.8442204437388516
ARKX,0.09020863654385047,0.03966467190739775,0.16102037592610502,58,34.72571491199962,0.5936271067445618,-60.659188456910826,0.3530406127759773,129.99459153061696,0.05231737899530474
ARTY,0.1386237596290728,0.10892113065076492,0.0045174596607667015,91,149.27154156179895,0.007605342462976867,92.19317814011694,0.09513389780449184,103.02192187803553,0.06366088709884546
BKGI,0.09110500658683596,0.01090838952096862,0.34838374545271794,38,203.33916013522753,0.12077580627166527,163.6023087982206,0.24401568198568951,35.226555487274304,0.7830423566203983
BLOK,0.07380726347533972,0.04360532641475301,0.06902778226175427,96,210.41349876061452,0.008336654057926525,-8.168110571895419,0.9173990668813847,-8.239004341899529,0.9164593008077628
BOTZ,0.09327169027321047,0.06808479278079971,0.013949890295942454,112,301.78438468783986,0.04203193384957157,208.99975265455095,0.15482720715007342,299.9464189273464,0.04329780783962127
BUG,0.17775990691454857,0.14301736777009288,0.002916038118252207,75,153.11305431482302,0.3053555717547511,526.0631185188479,0.0007811711862420155,219.3991152211337,0.15061038577703034
CGW,0.04957217240870837,0.0289106978958541,0.07058426981567067,142,52.55853145309523,0.03534149996655399,38.41692574110213,0.12604956790483687,33.28789703750643,0.1826451059784041
DSI,0.006451299093310658,-0.01514758570900887,0.8262993712391973,142,-58.57377737248021,0.5719032348721418,-87.0833718492256,0.40334757061734416,-27.12475236720518,0.7936771066840895
DTCR,0.08976000142214535,0.04347661166394923,0.13306008486003656,63,120.09043169385464,0.12167484292245023,48.567532819222066,0.5294424358210639,166.17549889800188,0.043795030656947995
EUAD,0.1437820125318251,-0.0897319840504045,0.6190042876740285,15,715.1196493073446,0.35238042741516074,400.9813501180579,0.5942615364041716,-61.21657998791932,0.934758884657052
FPX,0.10021598335353199,0.08065546125252177,0.002166793082439875,142,130.042164900474,0.001497192826180135,83.64791718023304,0.03849337704361177,55.40908042499523,0.1693214665643339
GII,0.023334385518094636,0.00210252433370528,0.3518319630815079,142,49.952298580567586,0.10983722801803035,20.055664296454584,0.5234651930073735,31.282031420481204,0.3221059666579589
GNR,0.10995635456786967,0.09060757966717115,0.0010652621491909747,142,391.3950329369561,0.004951005429506423,377.80331776635626,0.007416429148681536,242.3053312359818,0.08576518795966256
GRID,0.04484939133529442,0.024085247668670262,0.09555603862919126,142,478.6776290557225,0.033558094166013054,284.2314263667331,0.2109526493718415,269.43128552842666,0.23332888605055202
GRNY,0.697589062797308,0.6068657816365004,0.0059191323335122965,14,2711.3877144932885,0.006927718055630001,390.2373991427571,0.6296167049610464,2578.240713098963,0.007545538143464536
GUNR,0.20790834546979187,0.19068896167565685,4.571336528903206e-07,142,865.673377526806,0.00016926992582142175,761.4427720179326,0.0009878676095296322,797.8712031670323,0.0006572485682204997
IFRA,0.03660779805777148,0.004133903610280543,0.34242589411417573,93,146.80823195316086,0.5355813022725786,439.3008066049907,0.07265366060030885,69.64572724737364,0.7715944936429016
IGE,0.038657427204485395,0.017758675621974085,0.1410407973897248,142,106.81120314198964,0.15578204491967482,-95.90451596792883,0.20897258306621924,81.83339590149176,0.28533545729180393
IGF,0.01153383438152622,-0.00995456052322341,0.6578723339473034,142,257.2838675444766,0.25836174034999176,57.5090768575912,0.8017233545785449,166.35594765242388,0.4708619075510737
IZRL,0.11170495399657632,0.08305027509324014,0.011330550043902573,97,78.91178070560908,0.02302115327981912,70.90451317259792,0.04143897644725239,53.488606061591426,0.123792715910199
JUST,0.06384888802245459,0.03156781519564256,0.12320432954121073,91,16.79553498700153,0.5780035784473065,-52.689230519469135,0.08353532417372928,37.41909985071604,0.215438052568599
KOMP,0.020118793722119332,-0.01529859927587629,0.6376053154735832,87,-111.18881300430783,0.2796472581053836,20.113688251622637,0.8445219457231022,-70.9729968913615,0.4897121922262314
LIT,0.26528026714846487,0.24930809904299667,2.8630613491458192e-09,142,398.5175554608928,5.660838871711556e-05,358.3822840692053,0.0002678032756420655,276.5055669364773,0.0046904548425546165
MOO,0.0715220782662277,0.05133777561984121,0.016348301419056202,142,426.26474303519296,0.0058213188220135005,261.57628380603035,0.09304917577839462,202.2168418948712,0.19657165731557194
MSOS,0.06056996724476815,0.013598465607006505,0.286246911053383,64,60.520959341226394,0.24880990073028766,65.6641900849298,0.2101034584889318,57.03787991690385,0.2757758339003922
NFRA,0.008681277224759532,-0.012869129792093537,0.7511844946987506,142,24.726346458311212,0.8497762560292025,62.22108967486968,0.64243785739899,142.03879863776325,0.28652581766696733
PAVE,0.10465887106914673,0.07832530845353347,0.010065729444643463,106,600.0490956141161,0.054795218910387584,970.5308473458322,0.002612529228684411,323.21121463520467,0.30200852922954374
PBW,0.23593088439312893,0.21932068622776213,4.041056942122363e-08,142,207.94055273204728,0.00010648517288382074,199.72012963206123,0.0001648712842751591,133.5643948865501,0.011588725400720855
PHO,0.1373243605213682,0.11857054227183261,0.0001364298151103224,142,156.2256557951248,2.6914624318224848e-05,81.08742980721242,0.027445068794073813,53.306553714077765,0.13999150721660683
PRNT,0.04893348561632915,-0.03258650133084262,0.6191479406293705,39,-5.282833198589371,0.3582374532124917,-2.5904556512037455,0.6428670422647349,3.4944496526712463,0.5364435299368375
PWRD,0.06306241765994458,-0.0023053206428498285,0.4180896233157102,47,120.02251814540047,0.12725831287390366,85.57087056306179,0.28760975593302035,30.38780397926592,0.6968046524999525
ROBO,0.08762923044770954,0.06779508328352923,0.005329462048643386,142,197.96099795477085,0.01919834139603927,188.32958324806236,0.026391061395831684,155.36451690460495,0.06623461638488667
ROBT,0.11648286981149802,0.08735593145363518,0.010064942769781073,95,47.28218661473864,0.029838162645187866,36.65476479454004,0.09070792168785159,47.99925472257273,0.02752853477335108
