Variable,Coefficient,Std_Error,t_stat,p_value,r2_within,r2_between,r2_overall,f_statistic,f_pvalue,n_obs,n_entities
Return_lag1,42.295411171115674,17.5851564684384,2.4051768459966167,0.016206127393446845,,,,,,,
Return_lag2,20.05074431816038,4.4165925741919825,4.539867325622326,5.780971247038025e-06,,,,,,,
Return_lag3,12.161894412156359,1.678551867254912,7.245468340543928,5.073719222536965e-13,,,,,,,
VIX_Close,0.16847205426021056,0.09101801843868118,1.8509747536825376,0.06424089649251141,,,,,,,
month_end,0.1921939237766512,1.3071659247677845,0.1470310081796189,0.883114355845863,,,,,,,
quarter_end,-1.1659866616082895,1.0898853468401113,-1.0698250646169505,0.2847573885594237,,,,,,,
january,1.72808903812407,0.8753361528216974,1.9742004629346952,0.048422088522371176,,,,,,,
_SUMMARY_,,,,,0.0033158734004758994,-0.0007271813164313468,0.005039235462062197,3.67363778092953,0.0012127469274808567,4359.0,44.0
