Variable,Coefficient,Std_Error,t_stat,p_value,r2_within,r2_between,r2_overall,f_statistic,f_pvalue,n_obs,n_entities
Return_lag1,15.608662777341154,3.0340324121243034,5.1445273672645495,2.941706045422876e-07,,,,,,,
Return_lag2,9.06677402287871,2.3231398606706004,3.9028102338451043,9.82014443071666e-05,,,,,,,
Return_lag3,6.475277852827841,2.482774167117414,2.608081692885447,0.009172281310592778,,,,,,,
CumRet_20,1.5267142389897401,0.7175114324240316,2.1277908197670214,0.03347534032560984,,,,,,,
CumRet_60,2.307174263454535,0.66521508541842,3.468313202794136,0.000534719873291456,,,,,,,
CumRet_120,-2.622190535709229,0.886159814335377,-2.9590492519409506,0.0031218196308817614,,,,,,,
VIX_Close,0.030694732035376288,0.030378081270099125,1.0104236591660198,0.31241349178304056,,,,,,,
month_end,0.42809733410904977,0.8701842324240575,0.4919617227681847,0.6227999128388375,,,,,,,
quarter_end,-0.1865105752772149,0.25901726274271003,-0.7200700575022357,0.47156525245330894,,,,,,,
january,0.6757159089699981,0.584304167739495,1.156445471857832,0.24763587364720796,,,,,,,
_SUMMARY_,,,,,0.09152073612572376,0.04895698198783127,0.07751828366963187,22.588278730777127,1.1102230246251565e-16,2062.0,35.0
