ETF,R²,Adj_R²,F_p_value,N,Return_lag1,Return_lag1_pval,Return_lag2,Return_lag2_pval,Return_lag3,Return_lag3_pval
MSOS,0.2950084049235673,0.07469853146218208,0.2171006348692638,64,92.61308213441197,0.10020963721989101,117.47797355724177,0.040588737275801354,70.36470425073574,0.2215759530295214
NFRA,0.13237129730913433,0.029082166036412227,0.22326457133416136,142,15.43994023070924,0.9115304269353306,51.68413205222829,0.7159507806295335,114.15787913584944,0.41401690043736405
PAVE,0.25204934742263996,0.12739090532641328,0.02187159023630923,106,633.5863210977799,0.05312518991826586,840.1537638165321,0.01239335970462585,462.38579855394437,0.15532333560044248
PBW,0.3010384410995338,0.2178287317066212,3.221437109548592e-05,142,213.14834561427298,0.000131095179207762,208.26362684069227,0.00014880438508808538,131.5887857677248,0.016717400902514768
PHO,0.18769820671515103,0.09099561227647857,0.02486911104492587,142,134.97502142552918,0.0009084389178720332,60.58747638693527,0.12807651669532177,45.1475931020532,0.24337710302728355
PRNT,0.46348252801351886,0.11357982889190077,0.26465746854740607,39,-3.9632779490485133,0.5440764546079861,2.1081569947671035,0.7274822144119093,3.897992078109957,0.5272326291770544
PWRD,0.23027161485338454,-0.14217760376594546,0.8374237811484025,47,141.9524051055424,0.14788071258690152,104.85512571149438,0.273721773199546,42.740684104319385,0.6600821018072386
ROBO,0.19106123470212044,0.09475900073808718,0.021226276479108384,142,166.74160897286754,0.057909502088671884,118.8848325868129,0.17432780274743298,112.759864601917,0.19502504031569082
ROBT,0.18298061910415897,0.027850356908746154,0.30501173577638885,95,46.1032767219007,0.05755062750469551,40.116748050575225,0.09696516752490032,54.318148155962405,0.025719240954526948
SAMT,0.16804182012696733,-0.2219385766885167,0.9570848030100862,48,62.212559768699656,0.3745392201921781,54.17230496536729,0.4394279191113347,76.54093088321568,0.2671086137775338
SIXG,0.1622431760880947,-0.028156102073702005,0.618129897142099,82,128.3967944205408,0.11052210492368605,83.68425006891465,0.2993126570134597,68.44352233092307,0.38871461518481143
SUSA,0.15302458059927793,0.05219417352776334,0.1083401637592744,142,-462.57987789854604,0.2407046227155529,-475.13613214534587,0.2264313336677795,329.5218463951396,0.3935599797522217
XT,0.04326768030304162,-0.08261815123603178,0.9889936045665858,130,24.81783999464151,0.8500909377580766,115.86936072383243,0.37938126317361254,71.58958709561611,0.5808731661209794
