Variable,Coefficient,Std_Error,t_stat,p_value,r2_within,r2_between,r2_overall,f_statistic,f_pvalue,n_obs,n_entities
Return_lag1,102.37425859547352,53.42601637872059,1.9161873846212658,0.055407369459295586,,,,,,,
Return_lag2,76.33281155171053,51.64990930664398,1.477888588313387,0.1395107213685094,,,,,,,
Return_lag3,30.67250724843604,33.724285027043976,0.9095080065845526,0.3631329255049274,,,,,,,
Excess_lag1,249.33548078353022,95.47534135524559,2.611517039313851,0.009045422851131635,,,,,,,
Excess_lag2,266.2327626971644,87.25222706533448,3.0513004842593787,0.002292406170679273,,,,,,,
Excess_lag3,211.63948660552813,82.28543020684135,2.5720165292145736,0.01014403157253252,,,,,,,
VIX_Close,0.7818146065171501,0.961040664357306,0.8135083514285912,0.41597162935116927,,,,,,,
month_end,0.6597117750289992,19.185074083545967,0.03438672022615745,0.9725703663895839,,,,,,,
quarter_end,-1.5379119480186014,2.761790680937114,-0.5568531889957592,0.5776566728568053,,,,,,,
january,21.860062623391226,12.669067943874335,1.7254673130047313,0.08451501839815023,,,,,,,
_SUMMARY_,,,,,0.04472891182510974,0.016538149040010053,0.0444381524786015,22.407533853826845,1.1102230246251565e-16,4360.0,44.0
