model,r2,beta_lag1,beta_lag1_p,f_stat,n_obs,n_etfs,gate_pass,extra_json,experiment_id,factors,freq,flow_unit,benchmark,r2_delta_bp
univariate_r2_by_lag,0.0947751551473085,0.23590742845845128,0.27038439470208814,,44,44,False,"{""best_lag"": 1, ""best_r2"": 0.0947751551473085}",N-CD,C+D,ME,raw,SPY,712.4250535980392
multilag_ols,0.14460788780736222,144.84233209723973,0.07778304659464083,0.03640126373519625,4360,44,False,{},N-CD,C+D,ME,raw,SPY,638.896408458376
multilag_ols_month_fe,0.2035333799912608,138.12513316133732,0.10725591489513722,0.24396101994078373,4360,44,False,{},N-CD,C+D,ME,raw,SPY,144.32136029320196
cross_correlation,,0.1533907090768255,0.14252281846944925,,0,44,False,"{""best_lag"": 1, ""best_corr"": 0.1533907090768255}",N-CD,C+D,ME,raw,SPY,
panel_pooled,0.03907593388198882,281.2793803645576,0.00013496327188544655,29.332637930279297,4360,44,True,"{""r2_overall"": 0.03885979017906305, ""r2_between"": 0.013838511952600996}",N-CD,C+D,ME,raw,SPY,39.79415515092954
panel_entity_fe,0.03907859524569135,279.773888370864,0.00011600660396626772,29.213063051706083,4360,44,True,"{""r2_overall"": 0.03885717382194476, ""r2_between"": 0.01362529237254051}",N-CD,C+D,ME,raw,SPY,39.813261244319165
panel_entity_time_fe,0.034556378572594304,292.36803097614387,0.0019114630710339586,34.33308926856886,4360,44,True,"{""r2_overall"": 0.034262303929687765, ""r2_between"": 0.009346687093036987}",N-CD,C+D,ME,raw,SPY,0.0
panel_entity_fe_excess,0.04472891182510974,102.37425859547352,0.055407369459295586,22.407533853826845,4360,44,False,"{""r2_overall"": 0.0444381524786015, ""r2_between"": 0.016538149040010053}",N-CD,C+D,ME,raw,SPY,24.073508701740742
panel_entity_fe_controls,0.04207136062572825,290.2869430086649,5.3781579086198406e-05,27.035341149461924,4360,44,True,"{""r2_overall"": 0.03760503304445817, ""r2_between"": 0.004575195771285623}",N-CD,C+D,ME,raw,SPY,60.18632153746428
asymmetry,0.4023603621658746,107.39202458585163,,,4009,44,False,"{""beta_pos_median"": 107.39202458585163, ""beta_neg_median"": 96.44671719552736, ""asymmetry_ratio_median"": 0.9531798612162987, ""wald_p_median"": 0.010669809954483994}",N-CD,C+D,ME,raw,SPY,702.657672163991
relative_performance,0.3553934419809688,,,,4009,44,False,"{""r2_absolute_median"": 0.18226400491419226, ""r2_excess_median"": 0.25450406571393897, ""r2_combined_median"": 0.3553934419809688}",N-CD,C+D,ME,raw,SPY,0.0
granger,,,0.28525904670772706,1.1595389660768518,0,41,False,"{""pct_significant_lag1"": 0.17073170731707318}",N-CD,C+D,ME,raw,SPY,
seasonality,,,,,4492,44,False,"{""jan_mean"": 38.08867015706806, ""best_month"": 1, ""worst_month"": 8}",N-CD,C+D,ME,raw,SPY,
drawdown,0.019611954152245814,-0.8469637160412001,0.2587179778887826,,729,42,False,"{""1m"": {""beta_depth"": -0.8469637160412001, ""beta_depth_p"": 0.2587179778887826, ""r2"": 0.019611954152245814}, ""2m"": {""beta_depth"": -1.292655384868348, ""beta_depth_p"": 0.12059698729061025, ""r2"": 0.017557683177877093}, ""3m"": {""beta_depth"": -2.0577090248200682, ""beta_depth_p"": 0.1772912080497078, ""r2"": 0.010327127448528817}, ""6m"": {""beta_depth"": 1.142923952206538, ""beta_depth_p"": 0.7202666986727942, ""r2"": 0.00686137491608807}}",N-CD,C+D,ME,raw,SPY,0.0
