Variable,Coefficient,Std_Error,t_stat,p_value
"lag(Flow, 1)",-0.004060926376559125,0.0024942728304609496,-1.628100313231834,0.1035036171534178
Return_lag1,-19.128402091476232,7.136574047645822,-2.68033400393095,0.007354873265212819
Peer_Agg_Flow,-41.754295120126216,0.1677577855033809,-248.89631795529823,0.0
