Variable,Coefficient,Std_Error,t_stat,p_value
CumRet_1_5,8.566228568817838,24.293777515836986,0.3526099867850341,0.7243882675124746
CumRet_6_20,33.046995626315905,14.419434974790846,2.291837071569807,0.021935692296320308
CumRet_21_60,26.13298058780435,11.210566129605184,2.3311026656175398,0.019767681275844273
