Variable,Coefficient,Std_Error,t_stat,p_value
RANK,-126985.3454016753,128748.65317986628,-0.9863042623387479,0.32403835827247773
RANK_sq,73690.31499866472,74788.20452949361,0.9853200175383816,0.32452137741995424
