Variable,Coefficient,Std_Error,t_stat,p_value
CumRet_1_5,65.09375916646977,15.879482237453104,4.0992368764354685,4.177864631027539e-05
CumRet_6_20,28.451175875273044,10.360261641560381,2.7461831428214736,0.006040075506975828
CumRet_21_60,19.20699197534041,7.796010433917009,2.4636950063303207,0.013767990176368539
CumRet_1_5_x_ARKK,-191.77913547372205,15.879482237453105,-12.07716552756328,0.0
CumRet_6_20_x_ARKK,15.985440284793635,10.360261641560374,1.5429571991374964,0.12287275603865555
CumRet_21_60_x_ARKK,23.10574463045619,7.79601043391701,2.9637908807732307,0.003045899160092569
