Variable,Coefficient,Std_Error,t_stat,p_value
CumRet_1_5,52.00438773323851,18.408547115962293,2.8250131531643157,0.0047278675185996755
CumRet_6_20,21.488756906990698,11.065277000041275,1.9419990034511148,0.05213722093690171
CumRet_21_60,16.793733887199252,6.936863069449857,2.4209406642549043,0.01548040387462467
