Variable,Coefficient,Std_Error,t_stat,p_value
CumRet_1_5,2.290396605666723,0.9508748351182585,2.4087256503973737,0.016008326754855765
CumRet_6_20,0.9362159409677904,0.24617104283420302,3.803111569049715,0.00014288996355148268
CumRet_21_60,0.8228314477585186,0.19601093136311565,4.197885505855797,2.6941877537857066e-05
