window_end,n_obs,CumRet_1_5_beta,CumRet_1_5_se,CumRet_1_5_pval,CumRet_6_20_beta,CumRet_6_20_se,CumRet_6_20_pval,CumRet_21_60_beta,CumRet_21_60_se,CumRet_21_60_pval
2019-04-12,1016,31.484032840775967,18.705142747003904,0.09234117551515252,5.26093431733684,1.5631574173713878,0.0007638238690845503,2.12064390011313,0.6302354338627424,0.000765869554251138
2019-04-15,1016,31.504908216542326,18.83801363973062,0.09444323139509113,5.294368098417011,1.4156709822848907,0.00018414511983767657,2.1994075979578587,0.44025819813539857,5.861602763088911e-07
2019-04-16,1016,31.505318246837206,18.85746807487704,0.09477941535612859,5.279748066969205,1.3931193565291964,0.00015072317975375497,2.222656971188192,0.4204764399632114,1.2498982833789615e-07
2019-04-17,1016,31.48669680385662,18.83636982468649,0.09460509988430382,5.2673813554309,1.3955237393120141,0.0001603395070038977,2.238989099598554,0.43709776369423237,3.016728673052052e-07
2019-04-18,1016,31.399957138607178,18.77497530142655,0.09443824653885764,5.274453896768977,1.4005000920676534,0.0001658029443663354,2.2775988128181277,0.45970839920642137,7.253797685645885e-07
2019-04-19,1015,31.40134900209881,18.786404125431556,0.09462427705462584,5.267056454720244,1.4058047288247018,0.00017921278898207405,2.285565266255433,0.45190905689574845,4.2461495951063215e-07
2019-04-22,1015,31.511154032190948,18.81760304230722,0.09402112840666461,5.285617035057571,1.4261380269877717,0.000210354761619637,2.242374734836178,0.45796610832888246,9.761968599594986e-07
2019-04-23,1015,31.404092107728992,18.703561386210804,0.09314357737783617,5.3452963865353045,1.4906415044432257,0.00033591334200713243,2.2893795429078914,0.5019256193987152,5.086383988737449e-06
2019-04-24,1015,31.455659541391803,18.757247141475286,0.0935450247185938,5.363960758718088,1.5210975672470717,0.0004212896446763133,2.2902318447773693,0.503366599369572,5.368958250003482e-06
2019-04-25,1015,31.513082715455468,18.86690590936546,0.09486327483093426,5.365920184967157,1.4922462187670649,0.00032331192142460037,2.32752662583392,0.43169702147596944,6.984301578733315e-08
2019-04-26,1016,31.574554479922764,18.907864699681912,0.09493589328440125,5.38196326455965,1.5114367137654663,0.00036968990367649846,2.341469609225765,0.4014127638924357,5.4416027152819814e-09
2019-04-29,1016,31.6355711469556,18.99696508641832,0.09585370382931166,5.384722261217696,1.5379722151144868,0.0004631975614509858,2.3268703181091803,0.4056368438143608,9.67451087060088e-09
2019-04-30,1016,31.631856208629234,19.065812445226978,0.09709810780180682,5.409627752010982,1.5353061423036007,0.000425911634244486,2.2863292089329175,0.426834490960104,8.486021398225552e-08
2019-05-01,1016,31.67832316497939,19.084601840497665,0.09693675840110913,5.414717313790678,1.5517852890089594,0.0004842021880930011,2.3118509022620697,0.4487989575321862,2.5883202628934803e-07
2019-05-02,1017,31.638687671382744,17.937292041486987,0.07775728278896295,5.405743024500129,1.4476152776544242,0.00018828280756030542,2.314112367432486,0.4439549349703577,1.8631874873768216e-07
2019-05-03,1019,31.630048096303746,17.95417781440607,0.07811836862692102,5.421444062434066,1.4747337408541923,0.00023671641614012994,2.34464775846318,0.4352232184160425,7.155168256599717e-08
2019-05-06,1020,31.62151087449289,17.951399047284895,0.07815266890526894,5.465458168273633,1.5088195372241695,0.0002919494381938292,2.336878985147437,0.4432599277320138,1.3492409730059985e-07
2019-05-07,1021,31.630604968991044,17.988958526601472,0.07869062428378133,5.53008490682744,1.5685453401311809,0.00042250280234507124,2.286700587423661,0.4288150615136199,9.681469177356645e-08
2019-05-08,1022,31.594075985199396,17.95872051357547,0.07853319344686334,5.456921377448773,1.532617783937598,0.00037011642247544995,2.37947185414372,0.4344774368017717,4.335040778693111e-08
2019-05-09,1023,31.644298470061358,18.0024547398552,0.07878548310230997,5.50089399414141,1.5674990366816783,0.0004492127860896825,2.3732899489124972,0.44116817748521225,7.466879475302829e-08
2019-05-10,1025,31.734325444530366,18.09580755960812,0.07948469458575107,5.595366157941176,1.650526221114414,0.0006987991687351929,2.3636180750086364,0.43542375492167285,5.688800419014183e-08
2019-05-13,1026,31.850248952329373,18.199884512238043,0.08011403732127917,5.654244515876929,1.7098379988871062,0.0009433825677054457,2.3607314648808044,0.42684324927811684,3.190001168763083e-08
2019-05-14,1027,31.64734131010215,18.06064896428104,0.07972541313449948,5.672441536675138,1.7370613846399743,0.0010925599479076596,2.3960161326560363,0.4227127785261791,1.4431430629798518e-08
2019-05-15,1028,31.618604959493975,17.997842266817262,0.07895194617117805,5.651163822717484,1.734040206462915,0.0011182230752208228,2.4082810507945775,0.41892861579179014,8.99498484029505e-09
2019-05-16,1029,31.73769110638764,18.07447371678315,0.07909865662311445,5.736058563171463,1.8133498061662239,0.0015602426251690232,2.416651073906809,0.422489442040843,1.0650704058979209e-08
2019-05-17,1031,31.710623562109514,18.054266426360158,0.07901909315954807,5.844323753866439,1.9061960117003276,0.002169711859938601,2.4099995192492045,0.4228830575273464,1.2053065527674366e-08
2019-05-20,1032,31.790459428321928,18.057614193827288,0.07832278944623228,5.903475745380749,1.9542381293006914,0.0025205959920787894,2.4221423535898587,0.42803097551966424,1.5243368028846942e-08
2019-05-21,1033,31.78668296484324,18.035708677487055,0.07799659015551973,5.9231931717609605,1.9323831435618188,0.002175047748447111,2.4187644466189218,0.4228356231795815,1.0630974051284398e-08
