Variable,Coefficient,Std_Error,t_stat,p_value
"lag(Flow, 1)",0.06240024146339588,0.009756275299817778,6.395908227862466,1.595958417257515e-10
Return_lag1,-10.920528911956193,1.9892070559708908,-5.489890496404915,4.0218300648962604e-08
Return_lag2,-3.4324365075547907,1.2929771278965636,-2.6546768952817708,0.00793844049812669
Return_lag3,2.01719079592522,1.4531157520958158,1.3881831457788851,0.165081283149701
VIX_Close,-0.03646712996535301,0.01773627653498871,-2.0560758563621606,0.039775205025171866
month_end,0.37047048497489315,0.4162182849928139,0.8900870008180669,0.3734191723757877
quarter_end,1.4564018195087896,0.12166179506577515,11.970905235463619,5.0474895427614256e-33
january,-7.287183031257692,0.3592362788193491,-20.28520909749829,1.7372274742136946e-91
Peer_Agg_Flow,-25.210484450848476,0.9279052129685255,-27.169245412681626,1.5002170043851514e-162
