ETF,Beta_Pos,Beta_Neg,Asymmetry_Ratio,Wald_P,R²,N
AIQ,361.0370043812837,574.777515656349,0.6281334856479361,0.23782647006875157,0.49231057871392325,60
ARKB,703.1013561263451,-1512.5362718477845,0.464849253014874,0.05382903663042439,0.9386478699518197,21
ARKF,95.50241487022929,-228.52534026602135,0.41790733036019995,0.6093635919659385,0.7426080148461767,51
ARKG,-234.00942123751065,-2.9369189761229535,-79.67854174391562,0.33302669953126907,0.6217137970753734,103
ARKK,-613.8490349236812,290.19661467435793,-2.115286684555254,0.35415566645714125,0.677133827786458,103
ARKQ,25.705264498456142,-91.32325732463518,0.28147555454662854,0.5607490599661537,0.8869512183535737,26
ARKW,68.34806284998307,173.5768670176931,0.3937625100873389,0.2161705124918122,0.7258232672788809,26
ARKX,32.978164107307336,5.873100334382038,5.615120163067548,0.5786076910252405,0.8400464129289897,35
ARTY,114.91912487157833,28.718138878016664,4.001621600888187,0.06196720492648402,0.5579107715705555,59
BKGI,-447.89844283820247,878.7461100500708,-0.5097017644979177,0.10654676765025994,0.8799150576913294,26
BLOK,11.299491896219301,11.170320686003064,1.0115637870968284,0.7582759060296351,0.6484033146732611,64
BOTZ,308.73504005854716,323.7108341023299,0.9537371244144128,0.00011692825272649167,0.6192827812442079,80
BUG,-127.84807221441237,-562.570699568979,-0.22725689822161885,0.13673953759767188,0.7900332264795743,44
CGW,13.583342945855861,76.33160407229632,0.17795175551388392,0.0005917084665658366,0.31351498592013427,110
DSI,62.3447998321206,78.39456210742766,0.7952694441571938,0.19410212515623898,0.24771773818174492,110
DTCR,260.8603523264772,109.90045571434523,2.3736057383102125,0.0015386208319811449,0.8416422965233074,39
EUAD,688.3994037062954,-1260.7560372084924,0.5460211043133432,0.7499841829141813,0.5953408514254647,15
FPX,18.848586641661683,93.67424377484525,0.2012141852670411,0.007905871634152404,0.3464102057095312,110
GII,2.8523869910500133,68.91700443374786,0.04138872567788556,0.022814570595280186,0.240419630123049,110
GNR,136.80599509489366,95.4171673100662,1.4337670982238546,0.05277042499441328,0.32062924870142184,110
GRID,317.8791237207444,392.63217643435763,0.809610477183826,0.017486907054548213,0.19313913170665797,110
GRNY,1838.777495276646,4375.884552999763,0.42020703997232384,0.011088830671476532,0.9690261434636672,14
GUNR,529.471810183956,21.10254284511429,25.09042697224238,0.012861788091372558,0.3582805735865007,110
IFRA,-5.129123829873365,335.8602362576854,-0.015271601922944208,0.1779912290895689,0.5191970576384736,61
IGE,-43.31698659044604,118.33781602056972,-0.366045175135872,0.2456105065306818,0.26042041343029054,110
IGF,678.2019743103997,209.46362744484654,3.2378030619610834,0.0011361014986140134,0.36598360240975114,110
IZRL,22.765321108358933,-21.497126520454728,1.0589936793039527,0.9733261371144855,0.7284859488900193,65
JUST,12.026536315088856,0.33105932459832726,36.32743566332287,0.6684052636733075,0.5529860501371255,59
KOMP,-45.88159418069997,43.692391934972925,-1.0501048843694623,0.9784044152535105,0.5943827380738278,55
LIT,160.63312872441495,75.82739700590338,2.1184048914656692,0.0003438475007747782,0.5928075913292515,110
MOO,39.705742570178586,50.40212220354065,0.7877791813970352,0.13030702850477485,0.46733464830694715,110
MSOS,-22.33684978128574,100.81779074649661,-0.22155662820911337,0.28456233759731675,0.39893395820985267,40
NFRA,120.00828681214075,51.77006055451891,2.318102113976868,0.2686813581251564,0.3262490957554117,110
PAVE,515.9520776897507,838.9971955346431,0.614962815651565,0.00017293223354223556,0.4717193342716989,74
PBW,-29.12049903130749,-10.841921162697366,-2.6859168771213042,0.2023914101151089,0.6654541677721677,110
PHO,96.05515297534392,86.14597157473047,1.1150277978119658,1.3517948588049687e-07,0.36974918063434836,110
PRNT,3.030938503193479,8.748084364291428,0.34646882414227576,0.122029890722017,0.8991139003824102,26
PWRD,34.11002954123916,233.01487186705558,0.14638563310542818,0.32177398550435166,0.6927600770909578,26
ROBO,16.22751156885136,249.8656666208881,0.06494494337020204,0.002308821067762148,0.4978765289708482,110
ROBT,-17.305441850963195,49.34280802264914,-0.3507186263704271,0.24304342010698538,0.5327857713664648,63
SAMT,168.36939198762448,152.14036525775887,1.106671406384296,0.05614186909759791,0.7222857881401648,27
SIXG,-146.83648764791496,34.412603223037195,-4.266939257580393,0.3294871846815206,0.7378546567597166,50
SUSA,344.26443086670446,0.16551283170685357,2079.9863510065793,0.18327708717174207,0.33389602363229753,110
XT,95.55271672733147,295.9022617069695,0.3229198593350288,0.013305183602493444,0.2838269615462141,98
