ETF,R²,Adj_R²,F_p_value,N,Return_lag1,Return_lag1_pval,Return_lag2,Return_lag2_pval,Return_lag3,Return_lag3_pval
AIQ,0.20193207137299585,0.11035050579284789,0.046000479185580694,69,696.7465877004895,0.13761780239446175,226.19296460554517,0.6257805807118253,1019.2544233375693,0.03236951605598582
ARKB,0.4314182169516132,0.1660800515290327,0.20296384752692923,23,-595.848453671871,0.13183078320642522,863.6064116834349,0.04368904284077067,41.05154089108717,0.9067156789442246
ARKF,0.5784987020182255,0.521758142674525,5.8376372078560346e-08,60,64.53832460951274,0.7896057866851063,170.00744474892537,0.4826873529961907,135.78134564578608,0.5839418159184018
ARKG,0.4707615383459004,0.43513971881148983,4.358054199422561e-12,112,826.757184260669,0.007364944858081343,300.3788455422644,0.33103399978416104,-355.31391356346694,0.2566686825739219
ARKK,0.5376367585702884,0.5065161557817501,5.337262975663432e-15,112,583.8569600749416,0.16556270369818052,362.50089127442,0.38075232697592487,-284.96500837507506,0.492172939354792
ARKQ,0.7172196147015293,0.6229594862687058,0.00012998191028396522,29,-16.685511607180914,0.8237165370478408,-128.49076831181137,0.09019858090723612,223.06053047610624,0.005405747816213461
ARKW,0.3431708058996128,0.12422774119948377,0.1997514235942677,29,218.5290100521225,0.07612046021280816,77.25273887021562,0.5169119511977063,-93.74638267398026,0.40292564703389655
ARKX,0.6302954612962176,0.5494225934547652,1.6704876992198573e-05,40,-20.710650956328987,0.7611945116830324,-201.4772137509828,0.00594741407324456,175.39765533084136,0.01609883387854308
ARTY,0.19420890120782253,0.10019993968206842,0.061252596532849854,68,118.12913078941955,0.15655771673895583,47.51935499592753,0.5642933286208038,121.23180289898661,0.13633400370784715
BKGI,0.4084088969492623,0.21121186259901648,0.09303295835596877,29,404.8288202657139,0.027128592149772337,34.37473808058113,0.8298539563018611,-40.57790589618203,0.8022433346728932
BLOK,0.2246151137094453,0.14111212595507783,0.0164469715520356,73,-56.19403817666773,0.6175618249647219,-76.38838957744802,0.4763555470559019,6.844066545643244,0.9477858205059477
BOTZ,0.311148716451246,0.2516183586136994,5.995192576242781e-05,89,276.86258263867467,0.13112563198250038,207.39290923629977,0.25267821722944384,389.7792279497218,0.03255111409502663
BUG,0.4408655654510505,0.35191235995462666,0.00034168375626073184,52,4.245653997991653,0.9830527007013301,696.4349905543153,0.0008412611573976988,365.9293187926927,0.08581045136433511
CGW,0.08972187778896457,0.03231695116304334,0.15385720943571457,119,71.25555680220691,0.03742369955224604,11.278896058136981,0.7396110057569322,35.76809742255259,0.2988386313352667
DSI,0.16473438513809513,0.11205997699365067,0.004728808435080937,119,16.098508967929206,0.8736694831712262,115.12905571204897,0.26024152436425346,112.18708669255045,0.2631287643871184
DTCR,0.3133717376736085,0.18346909344969653,0.038605757406354024,45,145.4464729931679,0.16798509523372637,-10.6137086347604,0.9185923893216543,235.79025345770907,0.04117142022534573
EUAD,0.4800948587392455,-0.03981028252150898,0.5404969034135785,15,265.1015143538343,0.7938887623635157,211.34019372622322,0.8053997298690443,-255.12978089693064,0.8019231583198083
FPX,0.17333270779846233,0.12120053621818516,0.0029831810321007094,119,63.173895068226436,0.2014352584154394,52.73196272932955,0.28420544650396146,5.601491705880075,0.9081558894922884
GII,0.05603963312914806,-0.0034893990158606503,0.4778454073991619,119,29.831230548774954,0.4154868285493256,28.399970251779983,0.45694124132791625,54.90255189682581,0.1387784039286241
GNR,0.1243772880420918,0.06915783773843986,0.03512254277630557,119,187.2110330695788,0.2404296719962473,141.68271107119642,0.378189096656411,124.84347455514865,0.4189085764973971
GRID,0.047614789780002,-0.012445538792430266,0.5948603472565166,119,509.5085934800933,0.11827054534245654,276.45207080022186,0.39965815404251215,278.7594322485202,0.39242002066649784
GRNY,0.9019384614791258,0.7875333332047726,0.011256167548561317,14,2686.0434719215177,0.018324884163563846,1489.0828527331919,0.0951076607873572,2585.628994358482,0.007908781392905913
GUNR,0.18135554416357058,0.12972931721893088,0.001921923583545439,119,305.02300686406244,0.2815876934665753,524.7684162374022,0.06648053111180854,782.8807028419146,0.005495014735238757
IFRA,0.11300763435903971,0.012863335012479715,0.3571620210654518,70,149.43562696286892,0.6007604945766547,653.42797318848,0.035441395576368655,-134.64650659873013,0.6462092962440422
IGE,0.07535427199882772,0.01704328014289791,0.2606842235552424,119,6.4971226856705115,0.950423227892865,-233.0550062036122,0.02602543200911968,112.77351333274385,0.2698639946967987
IGF,0.047567148178465746,-0.012496184819288603,0.5955438837729045,119,417.3466342204761,0.20847996781473693,166.12218880368368,0.6314324522481554,435.73807423250213,0.19537539323727987
IZRL,0.5161415800540984,0.46482326278710884,1.7311223299166584e-08,74,25.231897736768794,0.5349620445613694,27.784697110656232,0.49330134600142383,57.77433248257164,0.14888230993444354
JUST,0.1559117570694435,0.057434795394211924,0.15789192218770012,68,22.770924662040287,0.6497124599135483,-75.00054362078231,0.13662436538966538,76.99045816365546,0.12638920620459887
