lag,r_squared,coefficient,p_value,f_statistic,f_pvalue,ETF
1,0.1367157685753817,-10.62966788350301,0.08363764281494274,2.0587715224996046,0.08197117523067828,AIQ
2,0.11619113518650204,-10.921741660298252,0.0816882673636219,1.6827694194955451,0.15152491177282043,AIQ
3,0.17116598144173334,-12.974731781225417,0.03821578495479473,2.6020787249024155,0.0334168161514604,AIQ
4,0.1537669948167324,-12.903984825393845,0.044285172459235064,2.253174626903789,0.0600004978040832,AIQ
5,0.12604892800591072,-12.267661245043143,0.06399950061728187,1.7595915503179453,0.1347250650359101,AIQ
6,0.132524068743906,-12.632981916773574,0.05736354658818115,1.8332368283972487,0.11994919384995467,AIQ
7,0.13145571281473745,-12.658361151746409,0.05886172108417791,1.7859508537450461,0.12971030729093946,AIQ
8,0.1198880214047433,-12.956067729313048,0.06823080306487526,1.5801410299115737,0.18003888224919948,AIQ
9,0.17021516277437365,-12.488214078470477,0.0715197875147799,2.3385012217332575,0.053228607584222626,AIQ
10,0.14360496190503724,-13.241128116531655,0.07015468186818771,1.8780767073501765,0.11277032494369368,AIQ
11,0.1598376185587561,-14.830871231103298,0.041361173627420054,2.092707127793816,0.08009102688070113,AIQ
12,0.15046852926980603,-14.507170746552688,0.04887395201340512,1.9128898364614133,0.10730201909759346,AIQ
13,0.16305639694718665,-15.118063497121788,0.04127582586991125,2.065130555195979,0.08438135171102648,AIQ
14,0.14763708822945742,-13.886058771378933,0.0689371401548409,1.8013755600850168,0.1288590513985737,AIQ
15,0.1488101634057183,-14.758470391301216,0.05371524236624653,1.783225787576942,0.1329799162354314,AIQ
16,0.14970620902370768,-14.468636184661769,0.0586798765166092,1.7606409762420783,0.13817530814229345,AIQ
17,0.15163824919720337,-14.976032350256704,0.05279196166379738,1.751675910337015,0.14053880748716055,AIQ
18,0.1651427538414696,-16.167788731216174,0.040155391463651526,1.8989718831248705,0.11200263179542194,AIQ
19,0.1875529649763742,-13.258900201500923,0.11003815719790222,2.16998498951584,0.0734272131677791,AIQ
20,0.16490850703391835,-16.9961792702669,0.04053151519431384,1.8167569391988412,0.12828751792116727,AIQ
