Variable,Coefficient,Std_Error,t_stat,p_value,r2_within,r2_between,r2_overall,f_statistic,f_pvalue,n_obs,n_entities
Return_lag1,7.199680968432366,56.039318738593934,0.12847552629996536,0.8977801750918428,,,,,,,
Return_lag2,4.387220060127291,44.98313268249914,0.09753033633947321,0.9223109260185485,,,,,,,
Return_lag3,-16.87143394145663,72.95859293469654,-0.2312467012152748,0.817136903586924,,,,,,,
Excess_lag1,293.8084748728323,125.09599655761585,2.348664089641846,0.018897196412034578,,,,,,,
Excess_lag2,299.27836435784843,100.25500008355772,2.9851714538767573,0.002854154678871401,,,,,,,
Excess_lag3,218.12368472406146,118.60259422212573,1.8391139431195487,0.06598456563536037,,,,,,,
VIX_Close,0.9935629306419747,1.1741874102838352,0.8461706555019199,0.3975164056124785,,,,,,,
month_end,-8.50968839616515,24.117050128586403,-0.3528494716722611,0.724222911236005,,,,,,,
quarter_end,-0.8546215562382211,3.21551711357249,-0.265780440922214,0.7904242344174257,,,,,,,
january,19.06745933315304,10.121884080494198,1.8837855859165378,0.05967825645000602,,,,,,,
Peer_Agg_Flow,0.5643037177365546,0.18028958184030752,3.1299851715025313,0.0017628010225223534,,,,,,,
_SUMMARY_,,,,,0.08034434881829555,0.05122305688507267,0.07935190683936033,30.053048614424146,1.1102230246251565e-16,3494.0,44.0
