Variable,Coefficient,Std_Error,t_stat,p_value,r2_within,r2_between,r2_overall,f_statistic,f_pvalue,n_obs,n_entities
Return_lag1,-3.6142098307308013,1.4064377318815477,-2.569761709887911,0.010223556388913035,,,,,,,
Return_lag2,-3.5008134344211395,0.9525961417587386,-3.675023738766917,0.00024188741539488134,,,,,,,
Return_lag3,1.378626797132822,0.6390673561789778,2.157248033095783,0.031063586229528983,,,,,,,
CumRet_5,0.5993191589842647,0.4167820756518728,1.4379676910214831,0.15054497886766693,,,,,,,
CumRet_20,0.9791689107631527,0.46264886145372386,2.116440766084309,0.03438747018492494,,,,,,,
CumRet_60,-2.1923680003759545,1.0268756395024787,-2.134988810756244,0.03284075323627311,,,,,,,
month_end,1.0781391649515566,0.4083030801717938,2.6405364478218702,0.008319343574676008,,,,,,,
quarter_end,0.6653289766990826,0.054362152356758536,12.238826975296648,0.0,,,,,,,
january,-2.3654748875570597,0.3198772430896873,-7.394945838312815,1.8141044222375058e-13,,,,,,,
Peer_Agg_Flow,-35.653500533247964,0.6292666231186183,-56.658813964342734,0.0,,,,,,,
_SUMMARY_,,,,,0.9587684552068787,0.9425637428759812,0.9576792551508502,7944.869003558012,1.1102230246251565e-16,3125.0,41.0
