Variable,Coefficient,Std_Error,t_stat,p_value
"lag(Flow, 1)",0.2812085057706692,0.03428938983332152,8.20103557215819,2.383249901899848e-16
Return_lag1,46.43843113137037,11.979891032388412,3.876365069249884,0.00010602856405645101
VIX_Close,0.26911175525263914,0.05382837947382825,4.9994400329938085,5.749705045010307e-07
