Variable,Coefficient,Std_Error,t_stat,p_value,r2_within,r2_between,r2_overall,f_statistic,f_pvalue,n_obs,n_entities
const,0.18639426473453977,3.640081797643944,0.05120606488985608,0.9591642903774775,,,,,,,
Return_lag1,-4.299989763870729,11.872619079088414,-0.3621770171540688,0.7172419870397313,,,,,,,
Return_lag2,-7.018308212150473,10.738060268365217,-0.6535918067834569,0.5134184829322392,,,,,,,
Return_lag3,-0.990577474454442,11.126902124187115,-0.08902545051611205,0.9290668631817212,,,,,,,
Excess_lag1,3.2738425984871946,19.81822393950426,0.16519354148387363,0.8688013495016804,,,,,,,
Excess_lag2,24.499039518075005,17.329330908084884,1.413732569827329,0.15753087258774867,,,,,,,
Excess_lag3,-4.803428341727208,16.23182528949132,-0.2959265674721749,0.7673040130059616,,,,,,,
VIX_Close,-0.010616049070153465,0.21242300853578486,-0.04997598491485955,0.9601444253817286,,,,,,,
Peer_Agg_Flow,-32.449716642088944,0.9749803161396664,-33.28243258342921,0.0,,,,,,,
_SUMMARY_,,,,,0.960143970942635,0.934613063062731,0.9589290676363146,10364.854534391496,1.1102230246251565e-16,3494.0,44.0
