ETF,R²,Adj_R²,F_p_value,N,Return_lag1,Return_lag1_pval,Return_lag2,Return_lag2_pval,Return_lag3,Return_lag3_pval
AIQ,0.9954795746792772,0.995197048096732,3.0362925612014664e-74,69,54.59828436171999,0.09900110336060976,58.88107854722538,0.0767523337663347,68.15856339051552,0.04231583278171714
ARKB,0.9996482357900435,0.9995700659656087,8.243797948416167e-31,23,9.131131463103731,0.3107918556361902,-5.697225606673953,0.5768106441960394,1.5469048551288438,0.8263718322957059
ARKF,0.9987429345508689,0.9986515116091139,4.860262540233221e-79,60,8.329102353710384,0.4262475125585591,1.7617542000429012,0.8670744558931556,-10.4043422527308,0.32994954178538904
ARKG,0.9989621518639836,0.9989233538028242,1.2563557516515151e-158,112,5.727207604138755,0.6369583282853835,2.340485858123145,0.8442385349070992,-4.994212599212894,0.6674605049669298
ARKK,0.9960172877464178,0.9958684013070316,2.2093677510937513e-127,112,-20.975994166462357,0.5482527740645985,-60.65430719444714,0.08245164170818269,-33.156045248023965,0.3347994859034432
ARKQ,0.9996025275475363,0.9995362821387923,2.0205443862691164e-40,29,-1.291989491658427,0.4557298902982131,-3.498469225514505,0.059929426120767404,2.02882086101782,0.3312890115407534
ARKW,0.999645488977425,0.9995864038069958,5.121039499129496e-41,29,-2.5957552614687054,0.33598107087761186,-0.3003418720525559,0.9039821207485248,3.7667090003603683,0.1257770589006325
ARKX,0.991181683052108,0.9901738754009203,2.0313446944597718e-35,40,-12.755570599567822,0.12167464130550937,-20.726390005183255,0.019012378129940385,10.29209272647961,0.2408016385090841
ARTY,0.991167763228805,0.9906069862909513,6.447282972934081e-64,68,25.727615285022527,0.024782001004367282,25.45442553658933,0.027065495889461503,20.772230456386186,0.06760826938441236
BKGI,0.9998319715754119,0.9998039668379806,6.583685140076705e-45,29,-0.778862674243733,0.745585622438384,-0.11848653884333515,0.9581333939254486,-2.5987400993944334,0.2628299339708745
BLOK,0.9920597046096796,0.991592628410249,1.3650594548626027e-70,73,-3.6763444586557767,0.6774707745230807,-0.9809358880186494,0.9137229957260604,-7.978225280155591,0.36969588891550986
BOTZ,0.9672334807449673,0.9656731703042515,1.8510356408271887e-61,89,15.146500359434526,0.6669163886939184,-26.452641839530763,0.4483582890834965,-32.87702244382905,0.35498972764057635
BUG,0.9946321320304782,0.9941752922032848,1.0896000563054941e-52,52,27.60679748977902,0.0851589336509555,3.096547531671746,0.8610010242464571,14.409372726866259,0.39505431159845705
CGW,0.9480995777834991,0.946278510337306,3.202081861601487e-72,119,15.731166679991617,0.5602220313908153,-30.138748615710497,0.27061893820685157,-24.030853028237413,0.3802404415017029
DSI,0.9483016274180686,0.9464876494327377,2.5642727717425403e-72,119,32.053437645892814,0.36992964744694035,-13.778984977232795,0.7028652903128716,34.28468538128564,0.3364127947969885
DTCR,0.9934826033597339,0.9928308636957073,3.990233005633829e-43,45,12.716563991928552,0.40451793929163915,-5.601533262267772,0.7119144552974639,17.677774279773853,0.2848929781496931
EUAD,1.0,1.0,2.766865507677646e-150,15,3.979039320256561e-13,0.6478869663551059,-1.4210854715202004e-13,0.8656863057966715,6.88338275267597e-14,0.932972144044617
FPX,0.9298255339520969,0.9273632719855038,9.217302985687596e-65,119,-39.14181428863706,0.09381777491148947,-47.87776043699789,0.04300839370959104,-8.381594716756387,0.7209108049888553
GII,0.9579537070588321,0.9564783985345806,1.9841779377257032e-77,119,-2.706930356424401,0.9201321359941808,-43.477240428950125,0.12261329482676898,-9.558724833402643,0.7300076836639313
GNR,0.9332312834493249,0.9308885214650907,5.427693064169976e-66,119,15.95735237392826,0.6777974908096629,58.66420013427823,0.13518802312633965,21.543820291323446,0.58700616521262
