ETF,Beta_Pos,Beta_Neg,Asymmetry_Ratio,Wald_P,R²,N
AIQ,109.6801976952779,64.98555794800876,1.6877626530963505,1.063600458699284e-05,0.9977516327850603,60
ARKB,1.6477020760593093,-0.4763846145357732,3.4587642543094312,0.9138156287590471,0.999842078734752,21
ARKF,-14.762781467890873,3.649104512021927,-4.045590204187105,0.24664060812810457,0.9993765306257457,51
ARKG,-17.926335058699074,7.510163955101295,-2.3869432366416676,0.24210816635603136,0.9991644528334851,103
ARKK,-53.47132369487887,8.520039663457265,-6.275947742851382,0.07825953729732757,0.9971541094554277,103
ARKQ,-2.326028532706602,-1.701073876600277,-1.3673883096455184,0.11612209662738375,0.99980938405767,26
ARKW,-0.44958685818077804,-2.577224401761036,-0.17444614363947977,0.4201052373575339,0.9998272694005453,26
ARKX,-5.243253003527037,3.080567440712805,-1.7020412974026022,0.6944166465384183,0.9968587765460961,35
ARTY,-5.077136135572812,25.517342488675308,-0.19896806016637758,0.009087511423235712,0.9964909842359352,59
BKGI,-0.10450333042753357,0.47908936368406785,-0.2181290973022886,0.910071891680193,0.9999208303945011,26
BLOK,-7.8862097443086006,6.676769892315228,-1.1811414608410278,0.8479318348728878,0.9949409944607568,64
BOTZ,-4.349398131189202,-47.829058492696895,-0.0909363108590841,0.07336442299512438,0.9797203404794915,80
BUG,1.3712715745215562,16.502925201599076,0.08309263707919398,0.49210379821771033,0.9965419308641781,44
CGW,-16.429797775983452,18.509082806265884,-0.8876613686347261,0.9126809072030779,0.9617472700773557,110
DSI,-6.0830554823136564,63.53980858082497,-0.09573613169727742,0.06900426055690904,0.9624388199448723,110
DTCR,16.781969655568943,5.903716637364266,2.8426109663456525,0.06075972427215985,0.9959690274385907,39
EUAD,2.652692880171041e-13,4.926429634603361e-13,,0.7177833039371599,1.0,15
FPX,-39.91064069020339,-17.605501650665634,-2.2669414074147913,0.0005607454390822075,0.9523962617755806,110
GII,-14.737325095688396,7.1612616026890885,-2.05792301878128,0.7230257062962111,0.9703249934864719,110
GNR,-2.3866401024026884,23.33109265466925,-0.10229439905486169,0.4306947748271547,0.9575788370988733,110
GRID,-3.4017283588917073,100.91130035943058,-0.03371008347702658,7.995124596201315e-07,0.9935728831542673,110
GRNY,-4.547473508864641e-13,5.352755276059421e-13,,0.9842886627058417,1.0,14
GUNR,43.352988566235524,84.10891327996684,0.5154386958006434,0.05428386496971865,0.921364952693639,110
IFRA,-36.531189639806946,36.46239285772614,-1.0018867873633321,0.998026139812263,0.9927226521947113,61
IGE,-14.844566266083133,-13.344717371306752,-1.1123927058958396,0.2765944935667082,0.9152543308248697,110
IGF,247.4636005454503,-244.7721612039946,1.010995692190717,0.9727359159665337,0.9308970307498146,110
IZRL,-12.121659978314446,-7.996303278683023,-1.5159079834589344,0.06539011963736442,0.989764500765875,65
JUST,62.347800936924976,-42.6759485682985,1.460958760814506,0.32742942567127586,0.9954519501956118,59
KOMP,32.33948220797387,-5.13973608116688,6.292051128164504,0.018151785217597156,0.9953843426943345,55
LIT,17.9944024573374,2.7029682995121536,6.657274693375105,0.16618733494328342,0.9558741293027533,110
MOO,-64.58105849406232,20.053936891254505,-3.220368092522822,0.07857834100619127,0.901341145010328,110
MSOS,-3.364878747975258,3.3017269806225267,-1.0191268895712342,0.9904997762183289,0.9964845310249401,40
NFRA,1.1235830264111542,80.43768926705474,0.013968365285591883,0.032810671644835726,0.9603914818367136,110
PAVE,-116.38206734655994,-65.0570550540826,-1.7889230806683507,3.26663611305217e-05,0.9924692441654874,74
PBW,-11.90855347233998,13.267718490203805,-0.8975584974261127,0.7874976157641831,0.9692082950816971,110
PHO,-24.37900485187498,23.512518035530814,-1.0368521489291271,0.962350997617804,0.9495743410153299,110
PRNT,-0.9696389190645937,-1.1079944162790802,-0.8751297883981053,0.29368250287550807,0.9999593529470766,26
PWRD,0.312454311252979,-1.1629624716340732,0.2686710180887874,0.778786771145333,0.9998569036707715,26
ROBO,-51.89160831633171,-24.574006292527276,-2.1116462533059357,5.511422440546561e-06,0.9700132702969457,110
ROBT,2.0924789948346443,4.558979332617285,0.45897970623906376,0.5165167939205808,0.9952352826816928,63
SAMT,-0.3794017164832742,-1.226707232803123,-0.30928464945650586,0.6104475534933377,0.9998984450202032,27
SIXG,-44.42431055369332,17.478293522752335,-2.54168466136949,0.3242651085331339,0.9863505734593789,50
SUSA,-10.617204910973985,58.28537230690932,-0.18215899617261927,0.1487877028207472,0.9840348656200585,110
XT,-49.470560257488664,-25.871420485608052,-1.9121702376183216,0.02640160096350664,0.9594238955029861,98
