Variable,Coefficient,Std_Error,t_stat,p_value
"lag(Flow, 1)",-0.004832129362205346,0.002488913294222594,-1.9414615098974952,0.05220232371694655
Return_lag1,-18.55078878773591,8.185873450454753,-2.2661954035833953,0.023439421948115602
Peer_Agg_Flow,-41.50273131377338,0.1850280626394241,-224.30506336032056,0.0
