lag,correlation,p_value,ETF
5,0.03156731390511003,0.8140265977572123,ARKF
6,0.147894577536193,0.27225117655272674,ARKF
7,0.1275004223462815,0.34904902684972894,ARKF
8,0.0627941033198476,0.6487876758176025,ARKF
9,-0.011467440571687894,0.9344089363938417,ARKF
10,0.013296614264139644,0.9247146060869972,ARKF
11,-0.051045474258547115,0.7193104002401277,ARKF
12,-0.0914461132738632,0.5233401132559051,ARKF
13,-0.1485538808488308,0.3032012581645518,ARKF
14,-0.05901686676346952,0.687091879277974,ARKF
15,0.008816344438281137,0.952575810572941,ARKF
16,-0.12466988266328752,0.4037496286703729,ARKF
17,0.009959969113946275,0.9476212030614894,ARKF
18,0.009395476138216032,0.9511565393195799,ARKF
19,0.08695937716665654,0.5746049683385743,ARKF
20,-0.10509289063367604,0.5024153397220371,ARKF
-20,-0.044489476162811015,0.6685773297998965,ARKG
-19,0.21066784060085111,0.03937384169601455,ARKG
-18,0.18506824061731625,0.06955576439354356,ARKG
-17,-0.007890214516863586,0.9385375159788835,ARKG
-16,-0.21863502153140554,0.02969470527717802,ARKG
-15,-0.258984479368879,0.009272635593528188,ARKG
-14,-0.08964327157205576,0.3726682255186488,ARKG
-13,-0.14489095362328716,0.14623175351621553,ARKG
-12,-0.10685237569884079,0.2826982994544807,ARKG
-11,-0.1982008810707842,0.04370735157539755,ARKG
-10,-0.07796721602391007,0.4291966209217781,ARKG
-9,-0.1727197613782237,0.07664291295434966,ARKG
-8,-0.041317565537562814,0.6726215686740541,ARKG
-7,-0.12669965176527798,0.19133070063674337,ARKG
-6,0.0890000484001303,0.3574142844962728,ARKG
-5,0.008980367309883303,0.9258139388438383,ARKG
-4,0.06965730086952698,0.4675564119076385,ARKG
-3,-0.08321832307710461,0.3830260409230091,ARKG
-2,-0.005710050438408158,0.9521363090396198,ARKG
-1,0.04190859543704702,0.6579649158528353,ARKG
0,0.2595844472002876,0.005086328143036778,ARKG
1,0.27933378447448487,0.002614626176236917,ARKG
2,0.20557934874780662,0.028930740131209484,ARKG
3,0.08709307172171482,0.36118841850351946,ARKG
4,0.1146943182999495,0.2306598295495456,ARKG
5,0.0798670726058698,0.40687241219781767,ARKG
6,0.008556892330475574,0.9296316913843664,ARKG
7,-0.013369153091193312,0.8907733157265769,ARKG
8,0.08228706148350431,0.39944288896741204,ARKG
9,0.06443355249371706,0.5116949943040634,ARKG
10,-0.05696028567158366,0.5638372297504285,ARKG
11,-0.13588042634177766,0.16902175625141097,ARKG
12,-0.09579773426649843,0.3357525682302851,ARKG
13,0.08344066927837432,0.40440566889422286,ARKG
14,0.056432369801208276,0.5751207487761715,ARKG
15,-0.05500433739935674,0.5867582532375671,ARKG
16,-0.011913025133678142,0.906834818078541,ARKG
17,0.10013650531113553,0.3265678806935199,ARKG
18,0.18051087478389982,0.07683649671828009,ARKG
19,-0.0024514606785455556,0.981088155639383,ARKG
20,-0.07654623255797494,0.4609482653154217,ARKG
-20,-0.07257703121986539,0.4845824661713408,ARKK
-19,0.06048796766383467,0.5582575893233296,ARKK
-18,0.17569552026742663,0.08518091735807819,ARKK
-17,0.08822269262641697,0.3876755626637269,ARKK
-16,-0.06588905846268164,0.5170066752840179,ARKK
-15,-0.1603059404299283,0.11110927145474489,ARKK
-14,-0.185836056234931,0.06279717350103607,ARKK
-13,-0.2219831332721745,0.024939162839469,ARKK
-12,-0.20141284097138384,0.04133756927367702,ARKK
-11,-0.2658955623809117,0.006369371907598118,ARKK
-10,-0.17928577535947915,0.06725010838531525,ARKK
-9,-0.20507132035548442,0.03496433580639745,ARKK
-8,-0.03749295756517669,0.7014159661290378,ARKK
-7,-0.12009191057036546,0.21571778215735185,ARKK
-6,-0.013851075054146757,0.8863303539966119,ARKK
-5,-0.007416777655754395,0.938702889360656,ARKK
-4,0.05509106531823821,0.5657740033334276,ARKK
-3,-0.006960709491921355,0.9419336857317149,ARKK
-2,-0.042473243356951476,0.6551072830507891,ARKK
-1,0.026453436891968544,0.7799520008814118,ARKK
0,0.21173895461111528,0.023106830017715844,ARKK
1,0.21443638064852605,0.021961054162438855,ARKK
2,0.17362065604792215,0.06590257098906913,ARKK
3,0.0970636196890521,0.30862698331428995,ARKK
4,0.13793540967305173,0.14882347892874084,ARKK
5,0.1450634444828531,0.13051649209751418,ARKK
6,0.10114649567208536,0.2953244433026101,ARKK
7,0.09375675716796425,0.3344751394914689,ARKK
8,0.09152569972391505,0.3484505386715869,ARKK
9,0.012321608760875617,0.9002390933190609,ARKK
10,0.017367558311836263,0.860413794873084,ARKK
11,-0.05385109174539163,0.587176428239625,ARKK
12,-0.06624573535160552,0.5061486764093619,ARKK
13,-0.000947917099894835,0.99245571081349,ARKK
14,0.0033919146831077746,0.973145002174647,ARKK
15,-0.043573635029769964,0.6668591566600888,ARKK
16,-0.058875843906964515,0.5626769842349861,ARKK
17,-0.03594111207741808,0.7253278127612066,ARKK
18,0.13834811184237472,0.17656235025986844,ARKK
19,0.11118397361251149,0.2808314012433575,ARKK
20,-0.11152531541062721,0.281933982204554,ARKK
-20,0.07529340174797641,0.8161011043066445,ARKQ
-19,-0.4059083258151458,0.16876542350826917,ARKQ
-18,-0.033071764628994305,0.9106366833625227,ARKQ
-17,0.05857343031137341,0.8357364650829432,ARKQ
-16,-0.3141622334259397,0.2360120130999444,ARKQ
-15,0.20308599512505487,0.4343531206854565,ARKQ
-14,-0.4627510280003574,0.0531416495198526,ARKQ
-13,0.04143584278772479,0.8662493833504756,ARKQ
-12,-0.0719046082315156,0.763222601852352,ARKQ
-11,-0.04311976016352624,0.852769737574216,ARKQ
-10,-0.097126897427512,0.6672011750710932,ARKQ
-9,-0.25357420603655223,0.2430141938238402,ARKQ
-8,-0.02150350137357465,0.9205565602423902,ARKQ
-7,0.06957254595912754,0.7410568080049352,ARKQ
-6,-0.00570217232342983,0.977944766977694,ARKQ
-5,-0.04143908413414933,0.8373980696286838,ARKQ
-4,-0.055743094517391484,0.7781462296052384,ARKQ
-3,-0.09262889911363706,0.6327144198275325,ARKQ
-2,-0.08032857909274842,0.6730502278553381,ARKQ
-1,-0.10543358780678388,0.5724254269348645,ARKQ
0,0.3239786486624783,0.07046240566505113,ARKQ
1,0.05312230907272919,0.7765496187138162,ARKQ
2,-0.07999419056826383,0.6743369870933615,ARKQ
3,0.4446455461406631,0.015660466388192986,ARKQ
4,0.22875965533904796,0.24163879936234475,ARKQ
5,-0.002012946050373471,0.9920495141926224,ARKQ
6,0.07363228617616194,0.7207376454360479,ARKQ
7,0.12985315608572157,0.5361442541940757,ARKQ
8,0.261034613297931,0.21793628295766815,ARKQ
9,0.16010661089356873,0.4655415618995363,ARKQ
10,-0.22820448413903344,0.3070398450965692,ARKQ
11,0.1524227169605028,0.5095175950115951,ARKQ
12,0.024640298700404774,0.9178721056747756,ARKQ
13,0.39065379748883206,0.09818967252487995,ARKQ
14,0.3971243741594429,0.10271699737324048,ARKQ
15,-0.10565455812921948,0.686524343111883,ARKQ
16,-0.03544955958921017,0.8963008073812015,ARKQ
17,-0.010545206863081788,0.9702467323982721,ARKQ
18,0.09723938932441137,0.7408714681305852,ARKQ
19,0.27818881589076855,0.357410049667616,ARKQ
20,0.0662142121306097,0.8379997728499635,ARKQ
-20,0.3445244970544945,0.27278743515759735,ARKW
-19,0.029160073168456264,0.9246619522131135,ARKW
-18,0.44177260500569776,0.11376437188344166,ARKW
-17,0.6532324822001712,0.008275124691999805,ARKW
-16,0.2283402083668467,0.394995923503518,ARKW
-15,0.14845238283248913,0.5696081352544359,ARKW
-14,-0.5215381957287979,0.026435248241487727,ARKW
-13,-0.19584370596287992,0.42166546607451055,ARKW
-12,-0.41055432440575934,0.07216587275367926,ARKW
-11,-0.13001742366941463,0.5743037487929384,ARKW
-10,0.29869176002870096,0.17692768996464348,ARKW
-9,-0.04338577370845218,0.8441722334634011,ARKW
-8,0.03357374552540487,0.8762378503861779,ARKW
-7,-0.04031353965827707,0.8482705460881763,ARKW
-6,-0.0810442286769334,0.6938980275885266,ARKW
-5,-0.008123219156261095,0.967923527534686,ARKW
-4,-0.16886361858818222,0.3903422947132339,ARKW
-3,-0.1355208190661169,0.4833379088792874,ARKW
-2,0.18760514126284633,0.3208346946460444,ARKW
-1,-0.08101384590886684,0.6648381288078147,ARKW
0,0.2835151434034461,0.11584476775574275,ARKW
1,0.39631249786300654,0.027302472614132565,ARKW
2,0.16941196050546173,0.37080158341835456,ARKW
3,-0.12134841877186547,0.5306195932271713,ARKW
4,-0.43158833497992505,0.021834064225319177,ARKW
5,-0.21398572107042224,0.2838257642565467,ARKW
6,0.2356563147854952,0.24648390921687713,ARKW
7,-0.1337088119180228,0.524002204106725,ARKW
8,0.16860863787947433,0.4309435237330015,ARKW
9,-0.07144714395860854,0.745972508509984,ARKW
10,0.07688009905575566,0.7338154608743073,ARKW
11,0.20332098725189274,0.37671462819341867,ARKW
12,-0.026459672433297,0.9118298416073065,ARKW
13,-0.05681774338740996,0.8172874484380374,ARKW
14,-0.2015675745301151,0.4225136128846608,ARKW
15,-0.34235497113006846,0.17858595992822268,ARKW
16,0.07315217668226193,0.7877503083927321,ARKW
17,0.3457272169621735,0.20687725380391528,ARKW
18,0.2960777717228163,0.3040359646662878,ARKW
19,0.3619063573156699,0.22431975154726091,ARKW
20,-0.4621125190296082,0.13040690335135965,ARKW
-20,-0.10994413898128279,0.6175062097400504,ARKX
-19,-0.05787225401586943,0.7882337931402099,ARKX
-18,-0.13848937119846372,0.5091325999332058,ARKX
-17,-0.03184830168400701,0.8772571875082834,ARKX
-16,0.005730316146641278,0.9773696017851481,ARKX
-15,0.2047196979146582,0.2960205599565964,ARKX
-14,-0.02075205580366571,0.9149089430526803,ARKX
-13,-0.31140332535304927,0.09391551338640071,ARKX
-12,-0.27645418407919176,0.1321969667113591,ARKX
-11,-0.13512075354592515,0.46091599440878994,ARKX
-10,-0.22041556787327277,0.21772633124276888,ARKX
-9,-0.31158714825915534,0.07283748219873507,ARKX
-8,-0.12086785964566178,0.48916535166431535,ARKX
-7,-0.07246961177852346,0.6744670098410253,ARKX
-6,-0.06203840078150939,0.7152872530078282,ARKX
-5,-0.09020931197685639,0.5901548768289013,ARKX
-4,-0.009446016676689512,0.9544876185832735,ARKX
-3,-0.010601537593289571,0.9482332325328101,ARKX
-2,-0.004718575718964814,0.9766417644642739,ARKX
-1,-0.06319813063197521,0.6909189336299099,ARKX
0,0.1675961607695096,0.2827160878710504,ARKX
1,0.029048142097287843,0.8551035157975216,ARKX
2,-0.19310072681061116,0.22641899711692975,ARKX
3,0.3379532136123686,0.03293906068632813,ARKX
4,0.11414474008070856,0.4889951604699391,ARKX
5,-0.05735142798638873,0.7323436133070601,ARKX
6,0.20566779327931717,0.2220115788684369,ARKX
7,0.27630616042034306,0.1028347616151929,ARKX
8,0.20652813695780292,0.2339092830484901,ARKX
9,0.016094730042945163,0.9280146497633033,ARKX
10,-0.23516498141553652,0.18770613810427517,ARKX
11,0.018189385685713738,0.9212899708910223,ARKX
12,0.186018823888837,0.31637873933180155,ARKX
13,-0.0019571522959256904,0.9918104566916874,ARKX
14,0.6206302926375376,0.00032814666633272215,ARKX
15,-0.22091065852719338,0.2586107346315663,ARKX
16,0.1242568136889132,0.5369008161830849,ARKX
17,-0.0008380154206743973,0.996758291350353,ARKX
18,0.09377897024893017,0.6556882369431946,ARKX
19,0.01545577271937162,0.9428570147263362,ARKX
20,0.1491570087950498,0.4969759252599598,ARKX
-20,0.030843971197437467,0.829876227668344,ARTY
-19,0.020175963682583495,0.8871048231734303,ARTY
-18,0.07935221339541824,0.5722033644067893,ARTY
-17,0.08513329167041825,0.5404888816047175,ARTY
-16,0.09410350122641854,0.49436716743333065,ARTY
-15,-0.14934955530795316,0.27194356570569755,ARTY
-14,-0.2769208332617348,0.03703656003947761,ARTY
-13,-0.18790417710020857,0.1578025264385659,ARTY
-12,-0.09995536780864844,0.45130946829954116,ARTY
-11,-0.25290863769265726,0.05121960226247885,ARTY
-10,-0.1950071516451028,0.1320554288857438,ARTY
-9,-0.010048157443145536,0.9382170099142684,ARTY
-8,-0.01024970863059843,0.9364540021268513,ARTY
-7,-0.0526148522275479,0.6796732444241833,ARTY
-6,0.032423273935454605,0.797641922538363,ARTY
-5,0.031356659012203504,0.8026361752851341,ARTY
-4,0.14648537672991346,0.23686331852851114,ARTY
-3,0.03978569529594171,0.7473570499624588,ARTY
-2,-0.09682822578974346,0.42866157849561093,ARTY
-1,-0.08331905732086663,0.4928775205724363,ARTY
0,0.3034339819397356,0.010100943227928398,ARTY
1,0.23297569699761445,0.052268405257586796,ARTY
2,0.1599196302962851,0.18932122924834138,ARTY
3,0.18875881459817628,0.12317541584788227,ARTY
4,0.2339935052234901,0.056672889854184366,ARTY
5,-0.042407977499510155,0.7352927296671932,ARTY
6,-0.1176698593892656,0.3505485988835393,ARTY
7,-0.1404729775957216,0.26823540519402117,ARTY
8,0.0628014197955988,0.6248614517715242,ARTY
9,0.038185996054162646,0.7682496185312504,ARTY
10,0.018747850187466483,0.8859673967002342,ARTY
11,-0.009811630338131525,0.9406892680260059,ARTY
12,0.08168174402895145,0.5385452765886795,ARTY
13,0.14931868576074103,0.2632647843536393,ARTY
14,-0.019407777330294196,0.8860589982378122,ARTY
15,-0.008255029520430474,0.9518508496620308,ARTY
16,-0.1707933412376956,0.2124971075825642,ARTY
17,0.021301124648712547,0.8784887276359103,ARTY
18,-0.09834070548248314,0.4835773332243502,ARTY
19,0.18140526414311242,0.19807979177085017,ARTY
20,0.09100481993109197,0.5253550425245266,ARTY
-20,-0.16265406396274196,0.6135065014010272,BKGI
-19,0.15489967518723488,0.6133538325125397,BKGI
-18,-0.07382547999972902,0.8019556439137285,BKGI
-17,-0.5576810247293114,0.03076488474572048,BKGI
-16,0.37904501252425704,0.14765081225765753,BKGI
-15,-0.3249205405914579,0.20319273250963493,BKGI
-14,-0.1899851583280037,0.45019494002853255,BKGI
-13,0.06322105034029175,0.79708423442765,BKGI
-12,-0.3080606153518999,0.18637121571339094,BKGI
-11,0.09394728186364637,0.6854361213280782,BKGI
-10,0.008268745333182892,0.9708674047903192,BKGI
-9,0.20000266926894508,0.36020120165276376,BKGI
-8,0.08404253355670313,0.6962146571868348,BKGI
-7,-0.12434109108530592,0.5537286487804792,BKGI
-6,-0.026613448946123053,0.8973172922414685,BKGI
-5,-0.11510822211387234,0.567509280222439,BKGI
-4,-0.08443244718545148,0.6692560302292516,BKGI
-3,-0.0659987106869532,0.7337425027470523,BKGI
-2,-0.11176110605437292,0.5565477766302477,BKGI
-1,0.11872221536008992,0.5247052056644511,BKGI
0,0.24451152848589702,0.17742937906475642,BKGI
1,0.2434575322208662,0.18691149481133573,BKGI
2,0.13455627351859717,0.478378480263929,BKGI
3,0.02604535426383823,0.8933144773877565,BKGI
4,0.06185454771483098,0.7545233819622407,BKGI
5,-0.053595633624353184,0.790621290642799,BKGI
6,-0.04164992156039844,0.8399039995194426,BKGI
7,0.07912907825904113,0.7069315714002344,BKGI
8,0.2808039818724655,0.18380037556176343,BKGI
9,0.33535910308348427,0.11773954260163108,BKGI
10,0.37019327612609043,0.08991126015690828,BKGI
11,0.2084692921136125,0.36448651707624846,BKGI
12,0.296812930594606,0.20380328727411945,BKGI
13,-0.0065405318083481545,0.978799401374832,BKGI
14,-0.010324551045579083,0.9675674002696883,BKGI
15,-0.02154565914334987,0.9345852223507404,BKGI
16,0.13673848923934107,0.6135805894389303,BKGI
17,0.26692200603147936,0.3361984947155065,BKGI
18,0.2657388864973076,0.3584796518321123,BKGI
19,-0.051220459558978804,0.8680178263573081,BKGI
20,0.09498396380838328,0.7690395053488157,BKGI
-20,0.029341143757863716,0.8300301228860969,BLOK
-19,-0.03247897927614405,0.8104530536640027,BLOK
-18,0.19256016495731482,0.1475715371693174,BLOK
-17,0.24204085857573837,0.06475590190902114,BLOK
-16,0.07309412450052043,0.5788825661150049,BLOK
-15,-0.11458832011736167,0.37921155823101943,BLOK
-14,-0.21911591969912098,0.08706820048082715,BLOK
-13,-0.12492516712128572,0.3292948466196344,BLOK
-12,0.11027425634653452,0.385691931900613,BLOK
-11,-0.32889444069994234,0.007471913071405419,BLOK
-10,0.13836018949585957,0.26790259448304904,BLOK
-9,-0.16658699710126523,0.17786805143486129,BLOK
-8,0.047712678409268544,0.6992193102776473,BLOK
-7,-0.08320288939846923,0.4967015277732549,BLOK
-6,0.06464085704970385,0.5949733869395158,BLOK
-5,-0.141565490265637,0.23894785201331878,BLOK
-4,-0.02555716503463186,0.8312496267515266,BLOK
-3,-0.23325114138307132,0.04703472034783795,BLOK
-2,0.0573744604751305,0.6272852233712539,BLOK
-1,0.09841727270342611,0.4008830859395649,BLOK
0,0.23442807454566034,0.0415174481799116,BLOK
1,0.07759631127718811,0.5081534935732884,BLOK
2,0.023391938513926326,0.8431809656889958,BLOK
3,0.043289181074865055,0.7161195980928655,BLOK
4,-0.008027825527745003,0.9466396228062681,BLOK
5,0.14630647811881947,0.2234208648378776,BLOK
6,-0.17734142689246774,0.14191465753985305,BLOK
7,0.02101448422498342,0.8639176658357062,BLOK
8,0.304873568519463,0.011473529159246546,BLOK
9,0.1647850419453441,0.18267282692143588,BLOK
10,-0.13746230315955396,0.2710505357110765,BLOK
11,0.13407501486268159,0.28697099215827243,BLOK
12,-0.0448795721182772,0.7247349450210577,BLOK
13,-0.04926401325997644,0.7014055886106224,BLOK
14,-0.06989275182729321,0.5893370096589052,BLOK
15,0.0507018845000212,0.6979776554439853,BLOK
16,0.10165828676981023,0.439591940352942,BLOK
17,0.08740626088681111,0.5103601998992527,BLOK
18,-0.12325013368613107,0.35666798190205856,BLOK
19,0.05449556271265592,0.6872301706001884,BLOK
20,-0.00772978299151364,0.9549111781718845,BLOK
-20,0.06707544686442715,0.5755994274145735,BOTZ
-19,0.014639281337251554,0.9021658482615217,BOTZ
-18,-0.03070636215392611,0.7950872215236776,BOTZ
-17,0.1281915596136322,0.2730548660852602,BOTZ
-16,-0.1285536801147779,0.26841029733404453,BOTZ
-15,-0.041240738151603784,0.7217518721371934,BOTZ
-14,-0.10505353474363016,0.36000034937703995,BOTZ
-13,-0.1858505766469282,0.10103274742252816,BOTZ
-12,-0.062013096010593516,0.5847505890785633,BOTZ
-11,-0.2828829276006696,0.010501273864184896,BOTZ
-10,-0.03974213830796467,0.7229674899063578,BOTZ
-9,-0.24186839036511976,0.02759989801045899,BOTZ
-8,-0.11902923392492323,0.2808490186862359,BOTZ
-7,-0.035528039466843,0.7468433717892792,BOTZ
-6,-0.09567948533819588,0.38085391270454744,BOTZ
-5,-0.09078876842817751,0.40298497521562476,BOTZ
-4,-0.049461345404901796,0.6472149881387919,BOTZ
-3,-0.11711789846351874,0.2743782436294202,BOTZ
-2,0.03996929909316024,0.708381100362008,BOTZ
-1,-0.14108198606675554,0.18223194950320906,BOTZ
0,0.3807753321012418,0.00018080967711619009,BOTZ
1,0.19989477941418912,0.05746785595493229,BOTZ
2,0.1757314018337658,0.09756996169136373,BOTZ
3,0.2412360365792936,0.022762967248541148,BOTZ
4,0.08535200301751422,0.4291372597787211,BOTZ
5,0.11232143628910739,0.3002984755141108,BOTZ
6,0.16265178817557427,0.13458020020816217,BOTZ
7,0.02629258884689947,0.8112158327304043,BOTZ
8,0.04216582086038041,0.7033257028217339,BOTZ
9,0.07114769709542024,0.522714332265206,BOTZ
10,0.09666823182716941,0.3876124525008936,BOTZ
11,0.02757955796774198,0.8069175419202345,BOTZ
12,0.10112037084618239,0.37212283589910033,BOTZ
13,0.05801220422693966,0.6115703737316128,BOTZ
14,0.0014964109615244817,0.9896257386296499,BOTZ
15,-0.06725245840689628,0.5611434260901187,BOTZ
16,-0.0004218673451462547,0.9971142165572947,BOTZ
17,0.02302285978324513,0.8445624741541616,BOTZ
18,-0.08194486121644634,0.4876295432209692,BOTZ
19,-0.035791708521534925,0.7637022172183376,BOTZ
20,-0.15314828036749736,0.19901784787963223,BOTZ
-20,-0.08518986609845539,0.626561227215433,BUG
-19,-0.06658425755863033,0.699618895077607,BUG
-18,0.28063621919900766,0.09248091828275384,BUG
-17,0.34203762977388896,0.03556299221925895,BUG
-16,0.31789500228374123,0.0485918380015875,BUG
-15,-0.19446342280510223,0.2292030073958942,BUG
-14,-0.2495543237967681,0.11559796175611785,BUG
-13,-0.1561005934354068,0.32355138594146027,BUG
-12,0.19334387186777247,0.21414716078526008,BUG
-11,-0.19563792617350065,0.20312585170234376,BUG
-10,-0.04850740931583669,0.751678284108061,BUG
-9,-0.05518268850538992,0.7156751290913079,BUG
-8,0.26601847568436465,0.0707089358626122,BUG
-7,-0.07878986405906796,0.5945100107794465,BUG
-6,0.05234321111886425,0.7209505311831008,BUG
-5,-0.03064570618805091,0.8326793165285419,BUG
-4,0.07229632443050413,0.6141489929611729,BUG
-3,-0.12668269148100403,0.37082554964053394,BUG
-2,0.0018186388716490698,0.9896882795619938,BUG
-1,-0.115621370693863,0.40509468120330105,BUG
0,-0.06160301505292279,0.6550256824728192,BUG
1,0.09394755107603767,0.49922246358982403,BUG
2,0.47848298048234034,0.0002900939070148545,BUG
3,0.25083803832204793,0.07286982011389923,BUG
4,-0.23648509518148128,0.09476812243760979,BUG
5,-0.2693759916631081,0.058526665817508025,BUG
6,0.07433750400272526,0.6117110687331471,BUG
7,0.30362413361799995,0.035911470968309774,BUG
8,0.06882054731495507,0.6457668694826533,BUG
9,-0.17987044129690571,0.23163697655483956,BUG
10,0.050050034862737014,0.7440441092136038,BUG
11,0.11664729717963435,0.4508159813844461,BUG
12,0.07891658232645321,0.6149449960973445,BUG
13,-0.16327980673589582,0.3015131086053008,BUG
14,0.08761700626472112,0.5859446075825785,BUG
15,0.10092487731052528,0.5354884215361383,BUG
16,0.16699333016880186,0.30958173822216345,BUG
17,0.10041425777883498,0.548615060946164,BUG
18,-0.06500768022356512,0.702269235624603,BUG
19,-0.06231655807055181,0.7180583104514463,BUG
20,-0.09420524642376912,0.5903804865919545,BUG
-20,0.034375973291267875,0.7315962985432307,CGW
-19,-0.1514102613868168,0.12683337537332726,CGW
-18,-0.01757123114064383,0.8594769702845116,CGW
-17,-0.06576271139164373,0.5050769955686208,CGW
-16,0.0070180584645152255,0.9430798242914787,CGW
-15,-0.15026181250404555,0.12238277759441601,CGW
-14,-0.04742534943515726,0.6259762412306836,CGW
-13,0.19367214428164325,0.04360866612159659,CGW
-12,0.1494802184690937,0.11908561448490491,CGW
-11,0.0668220989066489,0.4859126763311516,CGW
-10,0.1463212135469799,0.12369588059200204,CGW
-9,-0.07448807865345836,0.43297830932867865,CGW
