Variable,Coefficient,Std_Error,t_stat,p_value
"lag(Flow, 1)",-0.005794485459796027,0.0025933725928180885,-2.23434360178051,0.02546047350584614
Return_lag1,-14.088046287650378,7.254829351068659,-1.9418852747480775,0.05215099042073686
VIX_Close,-1.4347120527902828,0.2263267466337692,-6.3391184388465724,2.3108354968131025e-10
Peer_Agg_Flow,-41.507680203579454,0.18309891855913593,-226.69538700838154,0.0
