ETF,Beta_Pos,Beta_Neg,Asymmetry_Ratio,Wald_P,R²,N
AIQ,4.4865304953978296,-2.979074150727797,1.5060150464202968,0.9768460080281017,0.9996561960619691,19
ARKB,-0.19203295284823696,0.75339444984116,-0.2548903205866777,0.745952561797108,0.9999998847012489,7
ARKF,-15.5371151889915,10.901227959267871,-1.4252628462633283,0.9006288251175159,0.9997297691986471,16
ARKG,-6.897683969392164,21.045805813349723,-0.32774625170288524,0.7166367768928956,0.9973386643877977,28
ARKK,72.08216498419795,53.87261609612302,1.3380112236536699,0.3003220319132902,0.9896570522931247,28
ARKX,-33.52264644692874,-17.217371946095042,-1.9470245837682438,0.42577865847612456,0.9999605083715375,11
ARTY,-17.42548894570191,54.98542478162669,-0.31691105442772927,0.2908397321016776,0.9997279367040779,19
BLOK,7.227020106693213,-88.08807533622252,0.08204311513344423,0.02317207616186736,0.9992860125644697,20
BOTZ,75.0792971350918,-67.07249273872253,1.1193753813140563,0.6929871832972303,0.999812788681806,22
BUG,90.99706810256824,-80.81899818546496,1.1259366008688507,0.8986548524568739,0.9997303643863301,14
CGW,-16.746684653861188,-10.270605182293494,-1.6305450707746456,0.8001408423494492,0.9975353639080822,30
DSI,-38.05719486661914,103.43440809057344,-0.3679355406886841,0.5171609980400889,0.9983757080021771,30
DTCR,71.01875838355454,-77.05161821483655,0.9217036582611271,0.9339430481735412,0.9999370121443559,12
FPX,-62.32783571508024,-121.6661226234583,-0.5122858719512023,0.03865072822013815,0.9987113774085974,30
GII,77.44223533562112,-154.4868393133809,0.5012869424982368,0.3596708412720041,0.9979961031660989,30
GNR,-65.94193359771708,10.75916230500697,-6.128909642624297,0.09998792868821807,0.9988049065000059,30
GRID,-52.21475094186691,101.49330425560248,-0.5144649819496308,0.6288365403717919,0.9975354986788476,30
GUNR,-72.81052232447007,39.95675850896595,-1.8222329598666525,0.3250361340360983,0.9987955688999504,30
IFRA,-0.9159299991231507,-68.82113472211984,-0.013308847679152856,0.27706599176311036,0.9996422625257518,19
IGE,-22.434780779263825,-45.211144115522615,-0.4962223632726241,0.06096253191979053,0.9975869629426459,30
IGF,76.63729870077903,-210.26990422370113,0.3644710781779138,0.15263611406805677,0.9974249698471039,30
IZRL,-4.486559313646131,-177.2514466526937,-0.02531183467538683,0.07992643067382953,0.9984593535487345,20
JUST,-6.189536822756921,5.55218609169259,-1.114792753797997,0.9925341506515651,0.9996971437668276,19
KOMP,33.329933524178664,-117.07263887495583,0.2846944755364919,0.06095350451171638,0.9998682233996217,17
LIT,2.7971926190250125,45.07861712856321,0.06205142919640772,0.6220413741983046,0.9874928637876921,30
MOO,-83.93588979746076,98.91851678732765,-0.848535668786066,0.7887224486681519,0.9980906507270222,30
MSOS,-0.8370194521158467,8.307295071881915,-0.10075715920443767,0.6497022193162533,0.9997804048399979,13
NFRA,-54.86493593842089,41.62575995734102,-1.3180524750694682,0.9136078712197134,0.9976361788919993,30
PAVE,-7.3166901415466326,-72.50870393680782,-0.10090774961200814,0.02471887192608311,0.9994890642995307,22
PBW,1.4974608904406086,27.845138389421727,0.05377818093407246,0.197968161835977,0.9970439837236827,30
PHO,-39.81771623479585,-12.67747293939717,-3.1408243918278274,0.3033444848213598,0.9986093619530106,30
ROBO,53.526756331507826,-76.12205337451886,0.7031701584317142,0.8141501707225525,0.9953451031406736,30
ROBT,-15.60885346685593,49.980786685824235,-0.31229707457331757,0.4442945949460357,0.9996103214610107,19
SIXG,-48.971413466806965,28.600163698615177,-1.7122773835444225,0.8311463504179187,0.999672552763437,16
SUSA,-17.515592433003064,40.31139249618059,-0.4345072533691965,0.8273900928355232,0.9983120253322246,30
XT,-0.4089669648028413,-195.40897330682128,-0.0020928770971059864,0.12013269956801785,0.9981295963610252,27
