Variable,Coefficient,Std_Error,t_stat,p_value
"lag(Flow, 1)",0.0018278658454252456,0.003406219284100854,0.5366260046606924,0.5915259776495487
Return_lag1,-34.645278921316795,8.284261824277753,-4.182059869207149,2.888798717659552e-05
VIX_Close,0.4278658819818424,0.07535914494534494,5.677690243064155,1.3652565106618094e-08
Peer_Agg_Flow,-41.84258912421062,0.17623356474955432,-237.42690096335033,0.0
