ETF,R²,Adj_R²,F_p_value,N,Return_lag1,Return_lag1_pval
AIQ,0.29191212451401094,0.26749530122139054,0.0017035896555510745,31,150.91417515601128,0.0017035896555510695
ARKB,0.01503041604638855,-0.14913118127921332,0.7724206288201203,8,3.1367804793478733,0.7724206288201194
ARKF,0.15980128113656178,0.1274859457956602,0.03506321928600889,28,86.90018384544176,0.035063219286008966
ARKG,0.09311349526657242,0.07202311143556239,0.04152283230102405,45,59.408169109240966,0.04152283230102411
ARKK,0.06808880280799645,0.04641644938492662,0.08339728403860122,45,58.00688364534014,0.08339728403860062
ARKQ,0.3373965658754938,0.2771598900459933,0.03737029645448607,13,31.436443429874636,0.037370296454485974
ARKW,0.10405924987231008,0.022610090769792923,0.2823897677091773,13,6.157626810776551,0.2823897677091767
ARKX,0.0391079739469361,-0.014274916389345194,0.40329416676656793,20,25.039199831228913,0.40329416676656815
ARTY,0.0734987613743181,0.041550442801018606,0.1401542956482775,31,41.54395665668743,0.14015429564827772
BKGI,0.004259534672156007,-0.08626232581219329,0.8322396455746378,13,36.8390957665824,0.8322396455746381
BLOK,0.03299400375988426,0.0007604705518803323,0.31975920614994685,32,31.718539394714277,0.3197592061499469
BOTZ,4.270734186606617e-05,-0.027733884120859864,0.9689385344997697,38,9.19251403920066,0.9689385344996484
BUG,0.10053198987846679,0.06142468509057408,0.12250721138236781,25,300.1274780258097,0.12250721138236799
CGW,0.030594483041823772,0.009520450064471997,0.2344077996014265,48,8.602448530238899,0.23440779960142683
DSI,0.003047759887328083,-0.01862511489773011,0.7093834123101357,48,-3.675866497344722,0.7093834123101325
DTCR,0.026827575097964407,-0.024392026212668894,0.4780522794094093,21,144.31291153379112,0.47805227940940787
FPX,0.06326357097754554,0.04289973556401383,0.08461586172396036,48,17.8947754856,0.08461586172396052
GII,0.012887825606364256,-0.008571134706540917,0.44232239614418534,48,19.717066043683463,0.44232239614418467
GNR,0.02977918253851297,0.008687425637176172,0.24084208519311803,48,16.686902739904912,0.24084208519311756
GRID,0.2944561739664989,0.279118264704901,6.763812459829311e-05,48,123.92151350991038,6.763812459829307e-05
GUNR,0.21783443661473478,0.20083083741070717,0.0008259337189530729,48,43.262305291341306,0.0008259337189530762
IFRA,0.00033400796832128155,-0.034137233136219525,0.9222640582805418,31,12.717447856462286,0.922264058280546
IGE,0.03712916623075713,0.016197191583599557,0.18947413518517794,48,21.13033052770359,0.18947413518517575
IGF,0.006958906804125364,-0.01462894304795892,0.5729579438676289,48,11.625883299995381,0.5729579438676337
IZRL,0.008561784910271264,-0.023420092995849018,0.6085464255316935,33,55.296268266466186,0.6085464255316899
JUST,0.008766719826248104,-0.02541373811077796,0.6163753585764871,31,13.359661466456622,0.6163753585764964
KOMP,0.028631791203845514,-0.007344809121937912,0.38022061297734877,29,154.47353805674578,0.3802206129773493
LIT,0.10215640049224262,0.08263806137250862,0.026797170155044035,48,67.13896687838239,0.026797170155044063
MOO,0.0632264814465815,0.042861839738898344,0.08471014598911694,48,48.28286684335127,0.0847101459891172
MSOS,0.0008488432276796409,-0.049108714610936355,0.8975911996243368,22,26.955719301063922,0.8975911996243371
NFRA,3.964852267368535e-05,-0.02169861998770317,0.9661197885995143,48,1.0110505954458762,0.9661197885995554
PAVE,0.024602560225673087,-0.004085599767689407,0.36094216630440656,36,82.75177947917987,0.3609421663044047
PBW,0.4115337658524897,0.3987410216318916,8.963321813057089e-07,48,59.32255364207245,8.963321813057076e-07
PHO,0.03223171962326088,0.011193278745505575,0.2220872598965425,48,7.42691765740272,0.22208725989654132
PRNT,0.11279050962157411,0.032135101405353694,0.2619181413288746,13,10.088822113376771,0.2619181413288747
PWRD,0.01907523844021919,-0.05099081595690791,0.6099850546470083,16,39.04570707648475,0.6099850546470096
ROBO,0.01415741658226033,-0.007273943926821014,0.4205372317048043,48,34.45469477283666,0.42053723170480906
ROBT,0.045367623182561045,0.013546543955312962,0.2418220826191129,32,33.03231626729486,0.2418220826191129
SAMT,0.018254727336790677,-0.051869934996295664,0.6178506286843368,16,143.1552908601321,0.6178506286843379
SIXG,0.004519231340253449,-0.0337684905312754,0.7339400193992339,28,-44.26109470067033,0.7339400193992407
SUSA,3.178710227813575e-06,-0.02173588262215853,0.9904043541013582,48,-0.22947720040505648,0.9904043541012417
XT,0.005313120333282351,-0.01836990061116328,0.6382033854356596,44,6.247493108134889,0.6382033854356581
