Variable,Coefficient,Std_Error,t_stat,p_value,r2_within,r2_between,r2_overall,f_statistic,f_pvalue,n_obs,n_entities
Return_lag1,15.28930446965391,2.992440530678062,5.109309379053719,3.5378554796849926e-07,,,,,,,
Return_lag2,8.796090305065182,2.320761732232331,3.790173796344125,0.0001549558917552929,,,,,,,
Return_lag3,6.272893922288317,2.513325899028321,2.4958537707797803,0.012644671695062781,,,,,,,
CumRet_20,1.6374895026355445,0.7220404879882202,2.2678638246422818,0.02344275386152095,,,,,,,
CumRet_60,2.410932977118112,0.7059347472998171,3.415234887275164,0.0006498771984482232,,,,,,,
CumRet_120,-2.8551647098005075,0.9068061108103944,-3.1485944743456837,0.001664559548651523,,,,,,,
month_end,1.129459267509171,0.5261367680869179,2.1467027891169623,0.03193576042170099,,,,,,,
quarter_end,-0.19798258372635577,0.2589457057151206,-0.7645717977040581,0.4446159175941551,,,,,,,
january,0.6450176001041341,0.5871780192091199,1.0985043359983389,0.2721153039256312,,,,,,,
_SUMMARY_,,,,,0.09069274270515437,0.04914367637482853,0.07520398875006584,25.17144865675655,1.1102230246251565e-16,2062.0,35.0
