Variable,Coefficient,Std_Error,t_stat,p_value,r2_within,r2_between,r2_overall,f_statistic,f_pvalue,n_obs,n_entities
Return_lag1,-71.60966651268811,54.87369077273799,-1.3049908891542026,0.19196566584375252,,,,,,,
Return_lag2,-61.87117282034816,53.68691640533043,-1.1524441514432953,0.2492025664498061,,,,,,,
Return_lag3,-40.40942784503007,33.25159217539064,-1.2152629453616635,0.22433243193112773,,,,,,,
Excess_lag1,315.70284710371436,90.18102912486856,3.500767846268183,0.0004686234350979035,,,,,,,
Excess_lag2,300.45436444016826,85.0624529232612,3.532162007028202,0.0004164979289436044,,,,,,,
Excess_lag3,176.20148303735974,76.69814083352524,2.2973370817398084,0.021647282095258236,,,,,,,
VIX_Close,-0.1564624451271821,0.9688703144865881,-0.1614895644832433,0.8717154043327071,,,,,,,
month_end,4.741794362690137,19.394005913078605,0.24449793322443225,0.8068568491278778,,,,,,,
quarter_end,0.41570369259232537,2.748891426506397,0.15122594096801006,0.8798045699575485,,,,,,,
january,0.747763070470789,12.448277994972427,0.06006959924680292,0.9521029894536563,,,,,,,
_SUMMARY_,,,,,0.019633995757207368,0.01962695162604855,0.02003044083155814,9.584132565493206,1.3100631690576847e-14,4360.0,44.0
