lag,r_squared,coefficient,p_value,f_statistic,f_pvalue,ETF
1,0.9984251577844935,3.028533327948508,0.013682113984909351,8558.787348582275,1.4544545301977135e-38,AIQ
2,0.9983653754417587,2.115980404669891,0.09237325792546928,7939.89654401577,5.948866896919449e-37,AIQ
3,0.9983613479092921,2.2638539237818236,0.07875541620768944,7615.7208230060405,1.517345410090634e-35,AIQ
4,0.9992127649782697,1.2168055260029438,0.17279085601082475,15231.224283422043,5.665690880627325e-38,AIQ
5,0.9991752235182088,1.195192303091142,0.21713767047801286,13931.671579072763,3.4503812891614315e-36,AIQ
6,0.999199695436433,1.613828837516813,0.11351244993841872,13733.7673058023,8.625975635096892e-35,AIQ
7,0.9991883608977461,1.1656604634994636,0.25838159320180515,12926.284305785175,3.5343625694806835e-33,AIQ
8,0.9993030781046992,1.624470858750941,0.11186427478606176,14338.810200151203,2.702969158316314e-32,AIQ
9,0.9992871972822075,0.8899419744102861,0.40856599475612365,13318.170844776172,1.2682614613492954e-30,AIQ
10,0.9994133151831983,1.6515372739820702,0.13449407094614604,15331.434492687195,8.234621479133486e-30,AIQ
11,0.9995460172322634,0.7369195781161295,0.4718881074208051,18714.67762715502,3.8444536563206193e-29,AIQ
12,0.9996537202195344,0.41850128086399074,0.6322346603238111,23094.706110194864,2.0673645648831725e-28,AIQ
13,0.9996706334631169,0.21640334152770713,0.8030766876761997,22763.483570383774,7.631256493648609e-27,AIQ
14,0.9996721382230422,0.18689168999812278,0.8390921157767732,21343.460748893434,4.072260187985825e-25,AIQ
15,0.9997156445703943,0.0459918144378193,0.9599550343136782,22852.21597040564,8.914560039270509e-24,AIQ
1,0.9986872294290611,-0.4628791083001409,0.6887927555451279,9128.972737846316,2.6197870328605697e-35,ARKF
2,0.9985577905401379,-0.9171728472950615,0.4808083145930725,7962.376416744464,2.1321900325196896e-33,ARKF
3,0.9985527307440367,-1.1014518272003575,0.41472929294906236,7589.520742547162,5.835024748250623e-32,ARKF
4,0.9986043909429615,-1.2096586756102718,0.36806357834364867,7513.096917808299,1.0471760037846265e-30,ARKF
5,0.9985552544570298,-1.0869208944530477,0.4515693339513601,6911.634088893818,3.961992357330529e-29,ARKF
6,0.9986808496292376,-0.8311909810359408,0.5665061690992327,7192.105071383724,4.393350845859647e-28,ARKF
7,0.999576174712256,0.7224706577974089,0.4014667841136166,21226.16519721476,4.412470245845984e-31,ARKF
8,0.9996984140025628,1.247959240551305,0.11534810222461221,28175.83240346151,1.1884884748407175e-30,ARKF
9,0.9996879845196235,1.4232810654471315,0.10241465899658318,25631.75348385523,8.982746289758006e-29,ARKF
