Variable,Coefficient,Std_Error,t_stat,p_value,r2_within,r2_overall,f_statistic,f_pvalue,n_obs,n_entities
Return_lag1,-558.0205581444017,638.4599835210793,-0.8740102317250055,0.38211268169902624,,,,,,
VIX_Close,0.2709262103861637,0.3923742978847693,0.6904789937737668,0.4898930155203986,,,,,,
Peer_Agg_Flow,0.00602521023650317,0.01122278868636935,0.536872822333463,0.5913554651549348,,,,,,
_SUMMARY_,,,,,0.0049296150757515145,0.6018633099293624,2.1335384157626773,0.09418035330118822,1383.0,44.0
