ETF,R²,Adj_R²,F_p_value,N,Return_lag1,Return_lag1_pval
AIQ,0.1633910082270339,0.12355248480927361,0.05574772731447677,23,113.04614059261472,0.05574772731447684
ARKB,0.015030416046388662,-0.14913118127921332,0.7724206288201187,8,3.136780479347872,0.7724206288201194
ARKF,0.08855741000460926,0.03792171056042082,0.20257171341418276,20,89.61228451128262,0.2025717134141829
ARKG,0.10195826483005443,0.07629992953948461,0.054056376552509125,37,74.69044016117616,0.054056376552509215
ARKK,0.09414516692353814,0.06826360026421074,0.0647241702136459,37,89.10283557299462,0.06472417021364622
ARKQ,0.32420333618809405,0.2397287532116058,0.08578382941487973,10,32.78731013147847,0.08578382941487973
ARKW,0.09194903313340808,-0.02155733772491586,0.39438244329996264,10,6.016728043950406,0.3943824432999625
ARKX,0.029045748358871748,-0.05186710594455546,0.560217207309091,14,25.754777305583225,0.5602172073090907
ARTY,0.041311551100470245,-0.004340279799507352,0.3522853334360543,23,36.255597783385554,0.35228533343605417
BKGI,0.011618785200826487,-0.11192886664907009,0.7669289159232913,10,55.47856900608588,0.7669289159232934
BLOK,0.02682367926091289,-0.0174116080454092,0.4444472596388299,24,33.91364598171139,0.4444472596388309
BOTZ,0.00035138201315476625,-0.0353503543435183,0.9216802871555242,30,-38.28345350501735,0.9216802871554609
BUG,0.37702195744857725,0.3354900879451491,0.008739093851649922,17,659.2291168797734,0.008739093851649922
CGW,0.046052995266006036,0.020949126720374522,0.18359655270369796,40,13.701831867248178,0.1835965527036983
DSI,0.008208406189673223,-0.017891372594809107,0.5782232624704705,40,-8.257575532508804,0.5782232624704715
DTCR,0.00013874638519517646,-0.07677365773902056,0.9667670821395531,15,-13.191201919600413,0.9667670821394798
FPX,0.04119201703584208,0.01596022801046937,0.2091022954267908,40,18.10331034384829,0.20910229542679193
GII,0.023178014104319522,-0.002527827629777324,0.3483365086002743,40,37.67650246913414,0.3483365086002729
GNR,0.19187784863029334,0.17061147622582729,0.0046992891588387015,40,46.45365932352789,0.004699289158838713
GRID,0.4053597193973105,0.3897112909603976,1.0031565879133765e-05,40,184.41237622843414,1.0031565879133712e-05
GUNR,0.27049295009369523,0.25129539614879237,0.000582160187395135,40,63.375103958622844,0.0005821601873951356
IFRA,0.18001826068653137,0.14097151119541373,0.043611302834224715,23,361.31460217471596,0.043611302834224805
IGE,0.07631628630121756,0.052008820151249524,0.08443033483394215,40,27.199744531853582,0.08443033483394209
IGF,0.017231204887251605,-0.008631131826241756,0.41944396449972343,40,25.951004383036995,0.4194439644997251
IZRL,0.12533412778965425,0.08730517682398709,0.08252090737532947,25,314.3829280635032,0.08252090737532938
JUST,0.26878456733016987,0.23396478482208272,0.01126234753487329,23,104.42274236301981,0.011262347534873254
KOMP,0.05666790723560666,0.0070188497216913115,0.2987495472180889,21,233.57012213651768,0.29874954721808983
LIT,0.11591559491002779,0.09265021582871269,0.03158014487759396,40,80.30687271132786,0.03158014487759404
MOO,0.04328732226480814,0.018110672850724097,0.19764583393535975,40,50.066890567612965,0.1976458339353582
MSOS,0.0009851024956815113,-0.07037310446891265,0.9081369506088722,16,-31.14647717612756,0.9081369506088715
NFRA,0.018767482364990373,-0.007054425993825664,0.39926242329566064,40,27.71535408750831,0.3992624232956621
PAVE,0.07671752056532866,0.04120665597168738,0.15360632284139053,28,192.64111341002467,0.15360632284139034
PBW,0.4346808844215506,0.41980406559053873,3.719775252164981e-06,40,67.40390030856115,3.719775252164967e-06
PHO,0.02449218971086986,-0.0011790684546335584,0.3348629368888556,40,8.084243758297285,0.3348629368888585
PRNT,0.021288323887541538,-0.10105063562651573,0.6875405976793525,10,3.177478501398296,0.687540597679352
PWRD,0.008065348445062681,-0.11592648299930453,0.8051233765689599,10,30.69564998487408,0.8051233765689614
ROBO,0.017723716257775357,-0.008125659630177973,0.412817158505716,40,51.399621082926934,0.41281715850571876
ROBT,0.04359825505205395,0.00012544846351103534,0.3275015688923676,24,40.72038055948732,0.32750156889236903
SAMT,0.055796964644822644,-0.062228414774574414,0.5111611718980801,10,80.29928518459201,0.5111611718980809
SIXG,0.04391736042840233,-0.00919834177001988,0.37520750994685126,20,-199.33212407376,0.3752075099468517
SUSA,0.004144590103102863,-0.022062131209973357,0.6930908872636066,40,-11.768067756950238,0.6930908872636112
XT,0.017496115335808082,-0.011401057742550291,0.44188339799172793,36,14.978264294416157,0.4418833979917266
