Variable,Coefficient,Std_Error,t_stat,p_value
"lag(Flow, 1)",0.24137371432208063,0.03446445303952691,7.003555635867824,2.4954674805764868e-12
Return_lag1,38.51759466639162,16.943858383268125,2.2732481466221017,0.023011230378826877
