Variable,Coefficient,Std_Error,t_stat,p_value,r2_within,r2_between,r2_overall,f_statistic,f_pvalue,n_obs,n_entities
const,90.65218329476924,24.204779391464122,3.745218323565385,0.0001893347365826692,,,,,,,
Return_lag1,-571.0668468824088,638.3351381504228,-0.8946191628069793,0.3711813816993672,,,,,,,
_SUMMARY_,,,,,0.001624907463139369,-0.023608426335523625,-0.0003082638928790793,1.837506303590642,0.1755146059010757,1174.0,44.0
