model,r2,beta_lag1,beta_lag1_p,f_stat,n_obs,n_etfs,gate_pass,extra_json,experiment_id,factors,freq,flow_unit,benchmark,r2_delta_bp
univariate_r2_by_lag,0.003855149481757414,31.952633416077155,0.3051790162669626,,44,44,False,"{""best_lag"": 1, ""best_r2"": 0.003855149481757414}",N-B,B,W,raw,SPY,-51.954167918242256
multilag_ols,0.04207370911602909,30.40675144016457,0.26626483634560894,0.20551629801968727,18860,44,False,{},N-B,B,W,raw,SPY,-302.9619628640895
multilag_ols_month_fe,0.0632853487159471,30.877204100424525,0.2795671327136657,0.2810178558458588,18860,44,False,{},N-B,B,W,raw,SPY,-385.3733391197811
cross_correlation,,0.03518644837395658,0.30517901626696037,,0,44,False,"{""best_lag"": 1, ""best_corr"": 0.03518644837395658}",N-B,B,W,raw,SPY,
panel_pooled,0.004855255305986961,40.91030958039639,0.3053762229129964,7.879149239378101,18860,44,False,"{""r2_overall"": 0.004991660762526329, ""r2_between"": 0.007665926595594952}",N-B,B,W,raw,SPY,-96.6818002453862
panel_entity_fe,0.004855825895606403,40.509450804178854,0.31579307737581486,7.6462078324110845,18860,44,False,"{""r2_overall"": 0.004991085671553819, ""r2_between"": 0.007585278720370292}",N-B,B,W,raw,SPY,-96.67774795199313
panel_entity_time_fe,-0.0026614798708444187,91.63505405431526,0.1377432568014869,17.090396683206393,18860,44,False,"{""r2_overall"": -0.0024664083562073724, ""r2_between"": -0.0027660747290456644}",N-B,B,W,raw,SPY,-156.13770679387406
panel_entity_fe_excess,0.009267312038806153,-18.59152005449203,0.4731339757368853,7.310539547487248,18825,44,False,"{""r2_overall"": 0.009511157706733608, ""r2_between"": 0.026289188019817056}",N-B,B,W,raw,SPY,-98.47816097829364
panel_entity_fe_controls,0.005350730935369641,40.573964295184446,0.31349686639039387,7.78084813077794,18860,44,False,"{""r2_overall"": 0.005793520406441877, ""r2_between"": -0.006526998396774175}",N-B,B,W,raw,SPY,-102.58898153672425
asymmetry,0.07643820083199637,6.8677675584996045,,,18860,44,False,"{""beta_pos_median"": 6.8677675584996045, ""beta_neg_median"": 2.156784323586744, ""asymmetry_ratio_median"": 0.358719501200063, ""wald_p_median"": 0.03744717844551026}",N-B,B,W,raw,SPY,-326.5263096193366
relative_performance,0.08246277015565551,,,,18860,44,False,"{""r2_absolute_median"": 0.04207370911602909, ""r2_excess_median"": 0.05914496977655581, ""r2_combined_median"": 0.08246277015565551}",N-B,B,W,raw,SPY,-360.91702467172803
granger,,,0.24241111658979603,1.3706468231735642,0,44,False,"{""pct_significant_lag1"": 0.3409090909090909}",N-B,B,W,raw,SPY,
seasonality,,,,,19388,44,False,"{""jan_mean"": 1.3607042216830165e-16, ""best_month"": 3, ""worst_month"": 4}",N-B,B,W,raw,SPY,
drawdown,0.016839265917835244,-0.44709478573199174,0.4000996066118102,,1132,44,False,"{""1m"": {""beta_depth"": -0.44709478573199174, ""beta_depth_p"": 0.4000996066118102, ""r2"": 0.016839265917835244}, ""2m"": {""beta_depth"": 0.7774129712902484, ""beta_depth_p"": 0.6541986059852869, ""r2"": 0.008290433053310564}, ""3m"": {""beta_depth"": 1.0289423082446583, ""beta_depth_p"": 0.7410372427365934, ""r2"": 0.005508744578835656}, ""6m"": {""beta_depth"": 3.6629231650852674, ""beta_depth_p"": 0.4718748331286565, ""r2"": 0.010871081896680068}}",N-B,B,W,raw,SPY,-46.54096625639759
panel_entity_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-B,B,W,raw,SPY,
