lag,correlation,p_value,ETF
4.0,0.17828482110745436,0.24130456085743457,CGW
5.0,0.008459325963282471,0.956538123677307,CGW
6.0,-0.12268471565854262,0.4331816386250456,CGW
7.0,-0.041930866298169736,0.7920433418812836,CGW
8.0,-0.10594026015128075,0.5097483885935504,CGW
9.0,0.08936308330451476,0.5834454472248093,CGW
10.0,-0.030488999051895754,0.8538161169921835,CGW
11.0,-0.18922446391604042,0.2552005041225419,CGW
12.0,-0.029823082629607728,0.8609073934645506,CGW
13.0,-0.014573912917628218,0.932768773591718,CGW
14.0,-0.2523036957026681,0.14368214267373297,CGW
15.0,-0.013300912905868018,0.9404858716363118,CGW
16.0,-0.181611206576752,0.31178048842540845,CGW
17.0,0.15635376890320946,0.39279778725567505,CGW
18.0,-0.006475093555431258,0.9724221758764018,CGW
19.0,-0.15286584412578755,0.4199778662497696,CGW
20.0,0.0884591804337445,0.6481674258510086,CGW
-20.0,0.06805332304380479,0.7257646398690278,DSI
-19.0,0.018102747584909786,0.924356724559598,DSI
-18.0,0.414125599181093,0.02055369971278072,DSI
-17.0,-0.1676493468184907,0.35906364080305897,DSI
-16.0,0.31648040196897775,0.07275211017401131,DSI
-15.0,-0.10337829744043503,0.560695183944389,DSI
-14.0,0.056976911507680944,0.7451036042123116,DSI
-13.0,-0.1075766805153044,0.532301148060783,DSI
-12.0,0.1296169609040259,0.44450838603849613,DSI
-11.0,-0.14834505722425784,0.3740864756390611,DSI
-10.0,0.10657774882148499,0.5184307759871494,DSI
-9.0,-0.14503299812036494,0.3719017771599618,DSI
-8.0,0.1890657421368749,0.23645785614432685,DSI
-7.0,0.019571424603919262,0.9020902878182271,DSI
-6.0,-0.09139181591882266,0.5599884437934115,DSI
-5.0,-0.057600419080000895,0.7103491804989516,DSI
-4.0,0.10339686864093285,0.49910149941492016,DSI
-3.0,-0.07078178338945675,0.6401845406705229,DSI
-2.0,0.006320397529590641,0.9663679110474845,DSI
-1.0,-0.20826637511872964,0.15545997575095277,DSI
0.0,0.008553776366728418,0.9534843915732605,DSI
1.0,-0.05520652033345467,0.709383412310133,DSI
2.0,0.12214744342629971,0.4134024421909892,DSI
3.0,0.04087953500009897,0.787359579039989,DSI
4.0,0.1156357011447667,0.4493961197860706,DSI
5.0,-0.17253200349588535,0.26274586152487567,DSI
6.0,0.05410358696167819,0.7304107966391395,DSI
7.0,-0.1606825735254343,0.30937217995335187,DSI
8.0,-0.031721849428668764,0.8439160861054126,DSI
9.0,-0.1779715214957278,0.2718997248238338,DSI
10.0,0.04495557940138416,0.7858137923321245,DSI
11.0,-0.11660289492350848,0.48570197835562495,DSI
12.0,0.14152176784350703,0.40342827853097185,DSI
13.0,-0.13373366444285392,0.4368129126398874,DSI
14.0,0.06025561207753673,0.7309640682950984,DSI
15.0,-0.06373573650996808,0.7202658428890716,DSI
16.0,-0.08924933415364993,0.6213646524572994,DSI
