lag,r_squared,coefficient,p_value,f_statistic,f_pvalue,ETF
1,0.028093559525746215,493.6516750887093,0.2989837208456779,0.9827911248425091,0.37951735591337166,AIQ
2,0.013868322537016975,163.12553302455794,0.7358041223051106,0.4711224835463284,0.6263534586404865,AIQ
3,0.03713284720570331,627.1988510574199,0.19150740634155924,1.2726407316233332,0.2868733850716245,AIQ
4,0.033122038001935805,581.6569302112644,0.22969718748141824,1.1133424044937217,0.33464088374344986,AIQ
5,0.014995349763317067,-260.00320142362864,0.6014444665323282,0.4871562711006938,0.6166304773988338,AIQ
6,0.02154319892473855,-429.84046348673826,0.39321678025716456,0.6935520969178351,0.5035726945804049,AIQ
7,0.011819348141922537,-193.82513491436336,0.7102510260373901,0.37078219626204634,0.6917142721913905,AIQ
8,0.01144661958741644,-214.5568295210989,0.6816107394224298,0.3531644363711457,0.7038884337183671,AIQ
9,0.03910976872894867,-711.8428961614377,0.1689709044236482,1.2210479654022972,0.3021435633073943,AIQ
10,0.013054028259876338,-299.1529584714607,0.5724791251279304,0.39018735036465985,0.6786637841620181,AIQ
11,0.011763711021587464,278.1278312796039,0.6086181261920347,0.3452085532891091,0.7095175284355151,AIQ
12,0.01034718607572127,243.42087220143776,0.6568844582730542,0.2979780373570696,0.7434668686220737,AIQ
13,0.0203116112076539,497.65116146563946,0.37569829634745466,0.5805163359293986,0.5629410304238118,AIQ
14,0.007564582279819376,-157.77853655432034,0.7831963691716722,0.20961163717122155,0.8115438820652467,AIQ
15,0.019810779349388574,-503.6167430619703,0.3823519440259452,0.5457018207958382,0.5825965368405795,AIQ
16,0.009241291820665354,267.17493567012247,0.6469405646514985,0.24717848172908005,0.7818965603864568,AIQ
17,0.004802253449654015,25.039208043437384,0.9665062932049469,0.12546108562223,0.8823562841371926,AIQ
18,0.01610794483724265,-468.04447210777874,0.4379335033726822,0.4174772945816094,0.6609370067321525,AIQ
19,0.08683152221849288,1252.2726671624189,0.0380693574233207,2.377204325686026,0.1032221225117016,AIQ
20,0.004510304735689585,144.44804877235453,0.8149009289804774,0.1110031239399788,0.8951603472839477,AIQ
21,0.012527663195933458,432.8608890114442,0.49948716080428657,0.30447831852737756,0.7389218585328929,AIQ
22,0.012351365401534142,428.6248802954602,0.5100943612786979,0.293886992568019,0.7467203553658402,AIQ
23,0.004094099341792723,111.2694822390086,0.8627962531362228,0.09455138763511599,0.9099573291936932,AIQ
24,0.03612840822807295,-792.7187816974182,0.22293812059427467,0.8433583810030868,0.4369498160035039,AIQ
1,0.005146410483141128,31.4276734869714,0.9349564132908219,0.056903363380378866,0.9448239288614085,ARKB
2,0.17136287840393127,655.8629208505172,0.049613174047380665,2.1714091444220607,0.13893959973222356,ARKB
3,0.0007805062673256202,-36.604431353723214,0.9202627313409575,0.007811159332069653,0.9922222938989078,ARKB
4,0.0009188512153056605,22.017689177120534,0.9517449000820586,0.008737114653821916,0.9913049233767113,ARKB
5,0.0029031705228064197,-88.1722556986536,0.8373524111876667,0.026204611159938662,0.9741728411839241,ARKB
6,0.00600928031129766,69.66099012020499,0.8592643921133012,0.05138768565367187,0.950057306156779,ARKB
7,9.008035449786789e-05,15.369523191681258,0.9702905445213452,0.0007207077575929804,0.9992795843282566,ARKB
8,0.13978712380858405,554.1210566166362,0.15633571917758096,1.2187720709392031,0.32325447284272785,ARKB
9,0.12685166845964602,-491.2903747576727,0.19626404966481173,1.0169654423447565,0.386915563416258,ARKB
10,0.026429143798725407,173.35451402065732,0.6685078313144429,0.1764529346759736,0.8402125639836955,ARKB
11,0.13146514686530597,518.9964786680378,0.21367752502690593,0.9081856396953465,0.4292630477475476,ARKB
12,0.06728050287700915,-243.78295823012007,0.4862047118512641,0.39673531749358876,0.6817588798246933,ARKB
13,0.03503996645735885,-192.1285582844739,0.6374069057593466,0.18156174991371007,0.8366554243939535,ARKB
1,0.54043439167035,169.70016097598898,0.45999851432561056,34.69105230093594,1.0945909713174007e-10,ARKF
2,0.5403354655240883,151.0549002436319,0.5200983001220065,34.089487713174265,1.6247588513148732e-10,ARKF
3,0.5423781152604112,182.1477158823855,0.4431436673771443,33.77849006001543,2.110782014788644e-10,ARKF
4,0.5427339650596037,-156.35379591140392,0.5166569879813618,33.23350054558446,3.0530254652487963e-10,ARKF
5,0.5430139101848317,-167.4952901068882,0.49947260076021105,32.67688637114227,4.43947865120436e-10,ARKF
6,0.5422928149680747,127.24462177577254,0.6120198592273419,31.98967917254071,6.852810295707602e-10,ARKF
7,0.5416958309620997,69.99735509138824,0.7824062697276616,31.32186109201318,1.0485180451929059e-09,ARKF
8,0.5462592001135546,-169.77261635843178,0.5079793274033291,31.301437310699942,1.1939981124193425e-09,ARKF
9,0.5483074328523679,-190.13840097315452,0.45764936256726674,30.954327245251154,1.579410691685529e-09,ARKF
10,0.5440922523711117,-22.039297341343858,0.9343305772273893,29.835655085971805,2.9643147501159496e-09,ARKF
11,0.5537278043297332,-245.84137472554727,0.36633551286944965,30.399230195604883,2.6013322514521197e-09,ARKF
12,0.5523685040033781,-200.38462338010066,0.4675756491940376,29.615530217697465,4.188854509704814e-09,ARKF
13,0.5695093926221872,-428.1396591820975,0.12889338541648282,31.088879750808655,2.501188864478396e-09,ARKF
14,0.5482902695184662,-82.00093974704662,0.7785672069695613,27.917654520041943,1.1528352779333029e-08,ARKF
15,0.5497788045222172,62.50244201220747,0.8333604157768467,27.47543479960466,1.5925151721013345e-08,ARKF
16,0.558479887342536,-291.3519549443497,0.3317730709646127,27.827854653289215,1.5449371666893406e-08,ARKF
17,0.5477368068773596,-173.4946955655804,0.5974244426982418,26.03869058313979,3.898627665931438e-08,ARKF
18,0.5038777026788694,-12.286610652831683,0.970308883476112,21.328272914545302,4.0491481517092097e-07,ARKF
19,0.46891639796245566,-312.5817544460639,0.35726502446733277,18.1003256763156,2.3218774269833254e-06,ARKF
20,0.06264664058510672,-64.16003875513599,0.6045351432123633,1.3366707433408342,0.27419959197236077,ARKF
21,0.08112163436985143,-80.02640500297514,0.5216983237351576,1.7215247734418981,0.19210183629810146,ARKF
22,0.05151971000646327,-26.246836142913914,0.8322723475491105,1.0320451573426714,0.36604788157156615,ARKF
23,0.06200735295190607,118.93729802269391,0.28595896227034084,1.2229691066559545,0.30597752543153167,ARKF
24,0.021093866581769927,25.250588964526475,0.8238152795283974,0.3878713040095325,0.6813007911228571,ARKF
1,0.4357648931240067,728.3564156768352,0.01458100565172151,42.86325199133294,1.6070737406475893e-14,ARKG
2,0.4073232692924792,227.55154518308183,0.46029362488082526,37.79932406717326,3.198771456797777e-13,ARKG
3,0.4136422455510246,-409.56436375850933,0.19028525667701718,38.44666879815702,2.3166780134720086e-13,ARKG
4,0.404950661702129,-33.935452791196354,0.9125663259070333,36.74877749543613,6.696698335538115e-13,ARKG
5,0.4055114358126597,-110.43945258345632,0.720731008613418,36.49332068419843,8.254247856402105e-13,ARKG
6,0.40754457210354134,-218.13137933660883,0.480194885798056,36.45820648175853,8.927938363644867e-13,ARKG
7,0.40812424224764243,-238.4675430622263,0.44405105969052316,36.20104800265555,1.1018031221190495e-12,ARKG
8,0.40610129550297325,155.15606677459212,0.6206412226680285,35.55701874116536,1.7101872026172907e-12,ARKG
9,0.4056939057873107,126.78132286403527,0.6871585807694565,35.15568215016363,2.298923181629627e-12,ARKG
10,0.4115862789075393,-342.25104701348096,0.2834281211894722,35.67370962273344,1.7939996791328056e-12,ARKG
11,0.431717657525183,-684.1546523629258,0.031639433215525446,38.3642778870749,4.03171829405578e-13,ARKG
12,0.4204583132645854,-495.3598900099039,0.12352091230621808,36.275070705702525,1.4263759990917306e-12,ARKG
13,0.41876065496776915,460.8703404875454,0.159728852980035,35.662851453655676,2.16557252845961e-12,ARKG
14,0.4095565779601915,213.6797024199295,0.5196708891199544,33.9884764076453,6.133892242365583e-12,ARKG
15,0.415181851996677,-159.41531789713812,0.6340367180170035,34.43176291739226,5.017770510718287e-12,ARKG
16,0.4156246848873255,104.11964548060513,0.7584316240604425,34.13899314132567,6.327168425258729e-12,ARKG
17,0.4180936523742732,228.43755967079616,0.5049957294808309,34.128255463800635,6.768960747804473e-12,ARKG
18,0.4268207969102411,424.817468034498,0.22070215850366373,34.99878806949645,4.361641263496548e-12,ARKG
19,0.4244706776755295,-360.73211133643247,0.301144450043688,34.295188353208424,6.968457647630849e-12,ARKG
20,0.41827840147462536,-107.70721016957157,0.7585397356156994,33.07562675445939,1.502791352681515e-11,ARKG
21,0.41902808601957586,-161.9254567547668,0.6512985593707854,32.81703892235508,1.858055861415954e-11,ARKG
22,0.41823801244343084,94.55959751668874,0.7923735668707962,32.35122088158828,2.5914351355361995e-11,ARKG
23,0.4236621079724774,342.76528548466865,0.3397226429194905,32.7116506923597,2.2394131862002444e-11,ARKG
24,0.4381248915646502,647.6143717208499,0.07747145461798094,34.3092173677644,9.641639455318616e-12,ARKG
1,0.4766287969887837,497.8266851194117,0.23796905188904216,50.54328186319909,2.477109389284664e-16,ARKK
2,0.471453740531243,242.54710089069806,0.5684473154513383,49.05900905491342,5.882544233493274e-16,ARKK
3,0.47101346048790815,-214.18579979696167,0.6162174934806819,48.52719621234182,8.467044759308337e-16,ARKK
4,0.4718433917025189,214.80195524042927,0.6144677802547271,48.24240149918718,1.0695147413424277e-15,ARKK
5,0.4712770777871309,172.9817248050395,0.6898094210479586,47.687214989821015,1.5584951183455594e-15,ARKK
6,0.4703981164228629,-10.631574150178622,0.9804618063083943,47.07517277321105,2.340586065864169e-15,ARKK
7,0.4706479560327902,-82.60542254455959,0.8511527095778381,46.677854507825536,3.137553956074729e-15,ARKK
8,0.4713888974280983,-199.7209135328306,0.6529209888524539,46.37099475777083,4.009466472446669e-15,ARKK
9,0.47512513868395667,-422.09567455272594,0.33937123327115026,46.61862559176799,3.827121976600757e-15,ARKK
10,0.4709470990867468,-118.11359800444453,0.7949529007032698,45.398677546165224,7.915058027573996e-15,ARKK
11,0.4764194176999318,-475.534456203143,0.29817900211504655,45.95124687045412,6.436775387414584e-15,ARKK
12,0.47897090758856264,-494.26105527839275,0.2813604611567962,45.96393124343401,6.967848057716682e-15,ARKK
13,0.4737565939803241,-92.8065542314726,0.8431084448523116,44.562936340430326,1.5803017413867196e-14,ARKK
14,0.47441063214837775,181.35545745333593,0.7032877297811224,44.2286743171583,2.0496607918497895e-14,ARKK
15,0.48372152808573743,-105.09641659063459,0.8253810205495624,45.44155022612354,1.1881595795633131e-14,ARKK
16,0.4855443363972678,118.14730614200585,0.8059473908588795,45.30250086830821,1.3954096742105104e-14,ARKK
17,0.4903269704715343,-462.683175744548,0.35229375262798657,45.69700523283639,1.2483992411126992e-14,ARKK
18,0.5032273937910132,812.1290850253433,0.10191051042095065,47.6106919193278,5.2409383031548084e-15,ARKK
19,0.4900575667288126,208.4620199772835,0.6804211723195608,44.686763379762326,2.5103458882796866e-14,ARKK
20,0.48983300736575286,-191.6423726577564,0.7067921061624911,44.16655460691216,3.587305871399828e-14,ARKK
21,0.4924433990760313,394.8633315575152,0.4412449062205457,44.14517438482853,3.9768925083806975e-14,ARKK
22,0.49470225614075536,-497.5537987375139,0.3308800346091044,44.05640396553041,4.567001569164321e-14,ARKK
23,0.5011911405185998,742.7387952855019,0.1474211264143137,44.71252931687221,3.6146816399780326e-14,ARKK
24,0.4970350515916656,-606.4406406951396,0.24763566840543266,43.48124524231934,7.373262351041905e-14,ARKK
1,0.5447118464915532,-57.26250869421217,0.47492635238750003,16.749756812506792,1.644405433030615e-05,ARKQ
2,0.5622674681497346,-108.66999315746405,0.17457727104186382,17.34075095569531,1.4332406789446675e-05,ARKQ
3,0.661284125572259,221.05616994065224,0.004016942536889319,25.380250178600114,7.724353891804998e-07,ARKQ
4,0.5692179112005284,108.87473262451758,0.18416306163944213,16.516991014727946,2.680528764856138e-05,ARKQ
5,0.541982925347248,47.27850936782968,0.599835606309187,14.199896606688434,8.522755372019019e-05,ARKQ
6,0.5368238635328189,-13.41576611378555,0.88646320987139,13.328567567653277,0.00014324551118497032,ARKQ
7,0.5299378530034883,54.245758633381826,0.5777937880984932,12.40116103856716,0.0002475757359222044,ARKQ
8,0.5377541131566448,-32.99563377645313,0.757798692270364,12.215183193308144,0.00030280781664170764,ARKQ
9,0.5422826651349903,72.38358139366812,0.47173631537325544,11.847544845443108,0.0004036208616835142,ARKQ
10,0.6395922289156284,-227.04396071896798,0.02282228503029635,16.85903208029342,6.159484873305406e-05,ARKQ
11,0.5409484267691544,128.20552048304268,0.25044916614128465,10.605640247907672,0.0009052182914922991,ARKQ
12,0.4969138465632268,-38.339214477420555,0.7440203741167897,8.395714465471293,0.002910449690323388,ARKQ
