ETF,R²,Adj_R²,F_p_value,N,Return_lag1,Return_lag1_pval,Return_lag2,Return_lag2_pval,Return_lag3,Return_lag3_pval
AIQ,0.2270037626916389,0.008231242698706565,0.43397017141697763,69,863.6841074796098,0.09963070881429298,365.06269782599384,0.4800929129945679,950.7667212633112,0.0670812056449202
ARKB,0.8322241020216361,0.4727043206394278,0.13282934639441946,23,-437.6140473175118,0.28737152582042536,667.1080327222786,0.14805480551436243,140.91877590452313,0.6332281989991793
ARKF,0.6616124052699797,0.5462529979756545,2.73683123303525e-06,60,-15.098230676701235,0.9527373621717621,40.33405126828134,0.8690517149292128,154.92307358172823,0.5490874764514293
ARKG,0.4879834954290099,0.40798091658979263,8.912727833842451e-09,112,715.3908889238637,0.03137415810292802,373.05291560266926,0.2644322142157636,-320.44683009507344,0.33936063016948703
ARKK,0.48983640441437404,0.41012334260412,7.667340892588403e-09,112,428.2867701270861,0.37252828620799006,237.76699778981163,0.6100688371446201,-122.261622170701,0.7932670078016323
ARKQ,0.8131644508347686,0.5975849710287324,0.010503820678462391,29,-126.51571524081359,0.1815829280852514,-100.06618926662343,0.2582662309683489,187.8385253142459,0.04549381177614541
ARKW,0.6003160957178183,0.1391423600076087,0.3197971177894275,29,199.55822280904218,0.158814405588894,34.18817548576957,0.7966413141632056,21.40772664183594,0.8668494533882092
ARKX,0.6111172001282517,0.368065450208409,0.021323076738350776,40,-1.8690490529405288,0.9830207128824968,-180.7270766638752,0.042928398184140605,143.42523365589594,0.11509755617148835
ARTY,0.19914265180166457,-0.03187389094785531,0.6077464818445577,68,108.6290835894007,0.2595052617334551,87.58160585474748,0.35581359113429456,138.13837999318275,0.1407896598321758
BKGI,0.5793896724089224,0.09407006364998671,0.3779088101751996,29,213.60122786111071,0.35663537529015965,17.759651057549487,0.927885252924052,-152.2683438897741,0.5053213585409637
BLOK,0.29215157860768515,0.10587567824128652,0.11244751560915718,73,-19.341957857870966,0.872241080382999,-117.5317401953928,0.31088157085056384,38.58736216278579,0.7293106279478374
BOTZ,0.24665155896969948,0.09185393410045972,0.09676797058944518,89,310.6033894376227,0.14107881696633606,270.95742779393646,0.19269383827181824,406.12985589041773,0.055033769863208036
BUG,0.5621518082792674,0.3797150617289621,0.0028455777592681724,52,-59.038498966908236,0.7743673298410039,583.5640127245639,0.008266840688222043,539.679163825274,0.014408466697528445
CGW,0.14708485774602287,0.022873914699327202,0.295871457940709,119,71.95036671391651,0.05038842194246156,-4.079757096886263,0.9109001302223061,15.219274670906987,0.6742652094140342
DSI,0.30378211658696497,0.20239116269186286,0.0005305043624282081,119,7.121659011619386,0.9428190951248065,135.84017220224473,0.17407547800078027,175.67569233815283,0.07115441677066556
DTCR,0.2984403172911021,-0.06443538066177612,0.6468346641042046,45,126.47952612481535,0.31433789734047624,-10.786228172792548,0.9306417578932313,239.62889330256513,0.08180574708285536
EUAD,1.0,,,15,2648.180271333732,,-1033.98882306561,,-999.7209775156523,
FPX,0.24955404725070707,0.1402658017046936,0.007841969051534288,119,78.4415898257762,0.12024968046552975,62.92154142611215,0.2086657437114139,4.135246756473265,0.9323029692806749
GII,0.15291250072619156,0.029550243550394262,0.25523343318887853,119,37.46694829686221,0.331947973313405,59.504274557482674,0.14792073930825128,68.09522400257768,0.08399950070281167
GNR,0.20867022598470453,0.09342802588538968,0.042698372038127035,119,272.7643417254591,0.09016012987771561,149.3329389343388,0.35699171057950596,106.12209176158746,0.4974583436063639
GRID,0.09011659379375547,-0.04239069837220244,0.7985985946660266,119,537.5877779868146,0.11164898605353646,323.28920520438743,0.3420494731628162,330.9523557848998,0.32347730689503673
