Variable,Coefficient,Std_Error,t_stat,p_value,r2_within,r2_between,r2_overall,f_statistic,f_pvalue,n_obs,n_entities
Return_lag1,-4.000256426400485,11.816210586869126,-0.3385397033162059,0.7349771674318806,,,,,,,
Return_lag2,-7.1333045861244555,9.918476518290088,-0.7191935750384992,0.47207049510006893,,,,,,,
Return_lag3,-1.1694643478528581,9.934485597299146,-0.11771765497055996,0.9062982479113564,,,,,,,
Excess_lag1,2.9619124676843755,19.196433944605975,0.15429493187283602,0.877386241805608,,,,,,,
Excess_lag2,24.637754308040524,17.06292654595427,1.443934851485503,0.14884833980359002,,,,,,,
Excess_lag3,-4.611569732657312,16.378449035304694,-0.2815632739532789,0.7782953350027135,,,,,,,
month_end,-0.002592066318210608,0.6340180221215385,-0.0040883164638397616,0.9967382414896018,,,,,,,
quarter_end,-0.02486963551106039,1.287201880676184,-0.019320695443667348,0.9845863946013707,,,,,,,
january,0.17678350291401385,1.8682985383020567,0.09462272719791232,0.9246200065049601,,,,,,,
Peer_Agg_Flow,-32.44967119610118,0.9745802460112536,-33.29604855927531,0.0,,,,,,,
_SUMMARY_,,,,,0.9601440039191147,0.9346288375197576,0.9589293765839435,9210.535266849474,1.1102230246251565e-16,3494.0,44.0
