Variable,Coefficient,Std_Error,t_stat,p_value
"lag(Flow, 1)",-0.004985676607996776,0.0025473841651534592,-1.9571750017910743,0.050326896804641315
Return_lag1,-10.52977675077041,4.030813939467454,-2.612320218422582,0.008992997731273118
VIX_Close,-0.5515092036228549,0.09064480880378614,-6.0842888953153045,1.1700945840015435e-09
Peer_Agg_Flow,-41.576086468604025,0.1679973349115829,-247.4806311093301,0.0
