Variable,Coefficient,Std_Error,t_stat,p_value,r2_within,r2_overall,f_statistic,f_pvalue,n_obs,n_entities
Return_lag1,-18.29554166485539,4.272818138454702,-4.281844223651445,1.8535072341496425e-05,,,,,,
VIX_Close,-0.3145723803031956,0.08779602288488264,-3.5829912331639453,0.00033968201231952756,,,,,,
Peer_Agg_Flow,-42.8288310486363,0.1730075580529383,-247.55468218059687,0.0,,,,,,
_SUMMARY_,,,,,0.9982061006621082,0.9992598572558142,239642.26137888958,0.0,1383.0,44.0
