lag,r_squared,coefficient,p_value,f_statistic,f_pvalue,ETF
1,0.9984964034006396,-18.21886715520813,0.30269547797402696,5533.93334702361,2.1254004764723938e-35,AIQ
2,0.9985097480714962,21.357162874187125,0.2577551078238702,5583.562354867423,1.9012881075181054e-35,AIQ
3,0.998439801328483,2.166730174892095,0.9053150752735486,5119.552116309141,8.377177971730616e-34,AIQ
4,0.999226179738636,21.978514851267192,0.13555394201638707,9899.888161573346,6.542967239560016e-36,AIQ
5,0.999208691336215,8.28226807067496,0.566630143495154,9260.015387780171,2.945578809698116e-34,AIQ
6,0.9992357607172433,-14.590582848729468,0.314788833152846,9152.434954390435,7.109540726611866e-33,AIQ
7,0.999210040660399,9.243000128453076,0.5505535584775825,8432.586257456978,3.5003326089546555e-31,AIQ
8,0.9993371302943308,-28.76632388175767,0.06085529285334145,9548.083287562082,2.297835013718836e-30,AIQ
9,0.999289760100581,-0.9130349361119627,0.951705230195284,8441.849810898988,1.6200759707680211e-28,AIQ
10,0.9994182707002731,-15.039889651150695,0.3586292832223674,9735.404772106456,1.0854754668354948e-27,AIQ
11,0.999546291975424,1.026096529526086,0.9495699493485787,11749.656758185065,5.993377452379887e-27,AIQ
12,0.9996547270320383,-1.2921442504670324,0.91601961294309,14476.295855616956,3.523178742849897e-26,AIQ
13,0.999670855138995,0.2387399783392823,0.9845492492820566,14173.48775572887,1.3148178832970945e-24,AIQ
14,0.9996723042806792,4.1752048331997855,0.7433803229604852,13219.316161738272,6.811630750157678e-23,AIQ
15,0.9997156900445595,17.86749780010024,0.18244830133675072,14065.152076659699,1.5486556281106625e-21,AIQ
1,0.9988259352377963,-18.898414730380114,0.05613365942944588,6522.353578789478,7.903004263188273e-34,ARKF
2,0.9986794253694053,-9.289149140627273,0.4152360948997289,5545.8047956574155,8.234789719093203e-32,ARKF
3,0.9986355672496091,-1.4694087372266345,0.8939495551916387,5123.337129473606,3.124723563786809e-30,ARKF
4,0.9986804140203266,10.834062895431998,0.3961112638470572,5045.422980661073,5.920170393254507e-29,ARKF
5,0.9987822560733698,0.5361488081116619,0.9655604447724786,5194.54116485378,7.420340648482007e-28,ARKF
