Variable,Coefficient,Std_Error,t_stat,p_value,r2_within,r2_between,r2_overall,f_statistic,f_pvalue,n_obs,n_entities
const,1.786051469125513,0.2858452282407951,6.248316545697061,5.062157359958519e-10,,,,,,,
Return_lag1,0.1118946972021335,0.7845849461931255,0.14261642126203966,0.8866075872244445,,,,,,,
Return_lag2,1.8586514141151982,0.6832883619223201,2.7201566976586373,0.006581937766839907,,,,,,,
Return_lag3,-0.2888479733930587,0.2672246247093733,-1.0809182488597462,0.2798646527525457,,,,,,,
CumRet_20,0.9055109621424325,0.18286673816961815,4.95175323410934,7.975837970075617e-07,,,,,,,
CumRet_60,0.4097107807014951,0.21817677652011885,1.877884471648678,0.060543322827034896,,,,,,,
CumRet_120,-2.5154587311265106,0.42544600259554244,-5.91252172021904,3.956019289930168e-09,,,,,,,
VIX_Close,0.0007261946236988842,0.007697197546978865,0.09434532753858112,0.9248443567126414,,,,,,,
Peer_Agg_Flow,-40.46885084054541,0.12291744379109318,-329.23602698185834,0.0,,,,,,,
_SUMMARY_,,,,,0.9944380329357524,0.9500799658206502,0.9933200494674888,44407.58882196456,1.1102230246251565e-16,2030.0,35.0
