Variable,Coefficient,Std_Error,t_stat,p_value,r2_within,r2_between,r2_overall,f_statistic,f_pvalue,n_obs,n_entities
const,-1.7181521840128198,29.981495320501157,-0.05730708777683807,0.9543038978929237,,,,,,,
Return_lag1,153.58010493180348,101.96802812401509,1.5061594085649765,0.13211793920080916,,,,,,,
Return_lag2,158.77658899400703,82.14153150614395,1.9329635822790934,0.05332254229043931,,,,,,,
Return_lag3,90.86582448451053,32.34925706536078,2.8088998860443266,0.004999128342560111,,,,,,,
Volatility,-144.57545052267994,92.70059518935524,-1.5595957094704982,0.11894730481227622,,,,,,,
VIX_Close,0.2411090072089328,1.5183300546688785,0.15879881088273293,0.8738366938234372,,,,,,,
_SUMMARY_,,,,,0.011630941539392703,0.009771077031773934,0.010352369696652652,8.108022658178887,1.2865437948317293e-07,3494.0,44.0
