Variable,Coefficient,Std_Error,t_stat,p_value,r2_within,r2_between,r2_overall,f_statistic,f_pvalue,n_obs,n_entities
Return_lag1,-0.0014635088926270212,0.7983654018127536,-0.00183313165788999,0.9985375575701201,,,,,,,
Return_lag2,1.585296618451859,0.6267506595799412,2.529389629225682,0.011502942508831326,,,,,,,
Return_lag3,0.1079002776587368,0.29494232740055987,0.3658351739802945,0.7145270533668739,,,,,,,
CumRet_20,0.8630546521707199,0.17869847316587775,4.829669984754626,1.4722541816780677e-06,,,,,,,
CumRet_60,0.46078192504499527,0.21285117864620334,2.164807956318142,0.030521230228917062,,,,,,,
CumRet_120,-2.559012100636685,0.43423810436307037,-5.89310812414811,4.441900403051591e-09,,,,,,,
VIX_Close,0.0017065358476844213,0.007783642479438153,0.2192464327842052,0.8264806282362311,,,,,,,
month_end,1.5985952484258394,0.28559777679354514,5.597365870188278,2.4786452890168675e-08,,,,,,,
quarter_end,0.4397635270031796,0.0413675233977571,10.63064672194089,0.0,,,,,,,
january,0.3721885315174911,0.10125380024067934,3.6757981491341796,0.00024340192731586718,,,,,,,
Peer_Agg_Flow,-40.50123920069709,0.13405041649358007,-302.13437794605267,0.0,,,,,,,
_SUMMARY_,,,,,0.9945380754722958,0.9473615907955084,0.993392999614887,36144.00143757173,1.1102230246251565e-16,2030.0,35.0
