lag,r_squared,coefficient,p_value,f_statistic,f_pvalue,ETF
1,0.995564597905149,0.8884383595933389,0.04130220529316353,2917.963128481923,4.911994698435542e-75,AIQ
2,0.9955368606506909,0.9305861254849127,0.03470050060397551,2855.1364452247144,8.804189756186447e-74,AIQ
3,0.9956163151922179,0.7627470710797031,0.09292114717197027,2861.69424160063,7.316678490743961e-73,AIQ
4,0.9955183410994682,0.8772628697666844,0.060075716950373115,2754.4326115869158,2.1423680124802647e-71,AIQ
5,0.9954235223708295,0.9364885417816822,0.05019984662453593,2653.6056672750483,5.919140476944712e-70,AIQ
6,0.9955278675110494,1.0004039148850834,0.035639383673688844,2671.283652630703,4.2777801025894734e-69,AIQ
7,0.9955614840483529,1.0016235367406767,0.03621640674630092,2646.7462637846265,4.998130673444784e-68,AIQ
8,0.995722372356423,1.1942700916460784,0.015305248633807358,2700.18348527319,2.509584501032329e-67,AIQ
9,0.9957198833936758,1.0914957795594027,0.02822372133996388,2652.0788368044673,3.8048823865978446e-66,AIQ
10,0.9957140282086483,1.1241341374888494,0.02994331711585403,2601.97632155198,5.891043234095057e-65,AIQ
11,0.9957070858167332,1.0935939536400883,0.036476821720853626,2551.3619598259306,9.167716104819027e-64,AIQ
12,0.995703191012708,1.1077549673322353,0.03557706448348731,2502.6931601431315,1.3966497171672579e-62,AIQ
13,0.9957230835403167,1.1343590016100304,0.03424079823032842,2467.821100791132,1.8343794004692177e-61,AIQ
14,0.9957830549966445,1.1878290989935927,0.027396655172980837,2455.840368732503,1.8908779627429698e-60,AIQ
15,0.9956945261565582,1.086475005406958,0.048457314383085814,2358.8772191165017,4.8098539913143335e-59,AIQ
16,0.9956828501723574,1.1022186739461748,0.04569419602026166,2306.343050215725,7.62476960327275e-58,AIQ
17,0.9956955676056795,1.096030168312936,0.049410403771334356,2266.9229456154285,1.0488614142996383e-56,AIQ
18,0.995732395735349,1.1361946923238513,0.04740352927554908,2239.9056721912348,1.2631288623511472e-55,AIQ
19,0.9959221836540054,1.3089876526086517,0.026792704908678713,2295.7553092216026,6.444188842379327e-55,AIQ
20,0.9956814360688516,1.1044194967445038,0.07148287233422639,2121.1378036489027,3.6599670891430115e-53,AIQ
21,0.9960857022446938,0.9003765152478747,0.12345758279607066,2290.2630000617187,5.9165001718462075e-53,AIQ
22,0.9958696805941365,0.9982110386291828,0.10624853199933645,2121.785830119436,2.985360158540013e-51,AIQ
23,0.9959221558420638,0.8927161284009971,0.17041928562357092,2100.357494921164,3.415744723203873e-50,AIQ
24,0.9958661616291713,1.0813380673087956,0.13442567574330336,2023.6097803717835,6.88871148454491e-49,AIQ
1,0.9995992606794117,0.33256543804815486,0.4225442787219267,9478.673530229562,1.4129775761539843e-31,ARKB
2,0.9996265316646815,0.17318855916079556,0.6224203722856536,9635.771426040965,3.484911439620202e-30,ARKB
3,0.9996508327747273,0.28749903459182136,0.4386228969458482,9734.054588828749,9.442669527038374e-29,ARKB
4,0.999677199720102,0.057094464850187876,0.8770649001644129,9910.050388170881,2.4915187379935284e-27,ARKB
5,0.999679819356929,0.10495236086525139,0.7901842240560212,9366.71070838263,1.2000842472153677e-25,ARKB
6,0.9996944102206653,-0.043369797654388975,0.9148788655269322,9159.810104616095,4.42938904125636e-24,ARKB
7,0.9998492813138394,0.10792018909017997,0.7208749363799605,17248.081161257607,2.3321289496582762e-24,ARKB
8,0.9999974044664928,0.03869167598564793,0.305731375499402,924662.98896291,4.483155155379378e-33,ARKB
9,1.0,-3.552713678800501e-15,0.9206785386576335,1.069829481732813e+30,6.944956590775931e-163,ARKB
10,1.0,-3.197442310920451e-14,0.09326679593070963,4.764838971741722e+30,1.52835486681883e-151,ARKB
11,1.0,-4.263256414560601e-14,0.14944478692429058,2.0034281790153045e+30,6.391220513707454e-135,ARKB
12,1.0,7.105427357601002e-15,0.7627901509769089,1.747397802483115e+30,6.342855306483027e-120,ARKB
13,1.0,2.4868995751603507e-14,0.40116397032425144,1.196077252616563e+30,1.3464542771616803e-104,ARKB
1,0.9988457848673404,0.12192838590945931,0.6190166428908792,9692.363645186735,6.588946158737559e-81,ARKF
2,0.9988535658202936,0.14042916113486092,0.5697508396489589,9583.968638161812,1.569131896907164e-79,ARKF
3,0.9988831610092197,0.22435283600807082,0.38076437013202324,9659.349492591336,2.2278827866100463e-78,ARKF
4,0.9989750700237067,0.21391054771437457,0.37809783227463867,10331.569948365142,6.667556025747962e-78,ARKF
5,0.9989079983741758,0.20095172322553867,0.43093941329549823,9513.395344306771,1.0531443186739312e-75,ARKF
6,0.9988948308325799,0.17399942094926346,0.49820364889701463,9219.15628380864,4.207676055301984e-74,ARKF
7,0.9989101334898106,0.19383782751443668,0.4539770922264105,9165.435621250954,8.682767624503749e-73,ARKF
8,0.9989179049233028,0.19519025424369163,0.4537077096979115,9046.705487402778,2.1443894760162713e-71,ARKF
9,0.9989368252180271,0.25040377490577526,0.35006396509144855,9019.959544467127,4.145237595742205e-70,ARKF
10,0.9989542041359497,0.2949058166413778,0.2871012231534424,8978.969836914772,8.375679288797738e-69,ARKF
11,0.9989838945499582,0.3631388187246135,0.19468949552791623,9044.978382392173,1.2951826401634012e-67,ARKF
12,0.9990739199839151,0.31822048755595556,0.22795138253413694,9709.382692295756,4.8844169924985456e-67,ARKF
13,0.999062235115042,0.3278967983787364,0.2299813191684862,9375.215269876539,2.0484158593663423e-65,ARKF
14,0.9990671977994647,0.3683119311702334,0.20077532279332627,9210.932281404777,5.7765031016896066e-64,ARKF
15,0.9991209191441763,0.5149903658483306,0.09098627755802764,9547.035025518671,5.264397674801506e-63,ARKF
16,0.9990560734993755,0.3797489887911025,0.2363986623966695,8678.91705262519,7.381201552390291e-61,ARKF
17,0.9990622596003103,0.367433962178354,0.2545854619764316,8523.145722896363,2.0342182466304187e-59,ARKF
18,0.9990616726912193,0.3986215630140557,0.22049047127264243,8304.86438374828,6.488441408993115e-58,ARKF
19,0.9990422080968397,0.2735513144443509,0.40142929646925596,7927.317777988327,3.016321633583244e-56,ARKF
20,0.9909595209121133,0.5054986274412032,0.14319573102476935,811.1406910475799,1.0082258378838723e-36,ARKF
21,0.9912904691777094,0.38652770264347547,0.2424464823606586,819.4805809530857,5.217069576331336e-36,ARKF
22,0.9906830666029822,0.4210487475770486,0.23331853778228373,744.3201717467077,1.7469471538511116e-34,ARKF
23,0.9884931486801268,0.605289059574714,0.09405393105222261,584.1522779924935,6.270446643876013e-32,ARKF
24,0.9888759373431518,0.6597698514804087,0.06620710548052382,586.7084165016762,3.2101962020290306e-31,ARKF
1,0.99913468997246,-1.137495091568403,9.000594736369436e-06,24940.55149777975,1.2490251846516179e-163,ARKG
2,0.9991380224707349,-1.1373181975963957,9.810060700758384e-06,24805.233262985475,3.4072989182772546e-162,ARKG
3,0.9991460204020136,-1.1403551303386101,9.518520492503462e-06,24803.749038581343,6.984300093881798e-161,ARKG
4,0.999146652062888,-1.1426011109323517,9.325991732480051e-06,24587.953847209963,2.2672349112933341e-159,ARKG
5,0.9991526972318989,-1.1523676451295684,8.32865026682405e-06,24527.68583419079,5.2880796232048e-158,ARKG
6,0.9991544194611394,-1.1480266030786805,1.0024505397908615e-05,24341.360869816483,1.6129694680707785e-156,ARKG
7,0.9991669392814131,-1.1624183388937035,7.698006896946391e-06,24467.61095147658,2.5553937603034e-155,ARKG
8,0.9991583001103234,-1.144547100266872,1.2735819186237298e-05,23978.852688199033,1.4693353136423346e-153,ARKG
9,0.9991648527300385,-1.1669050348514034,1.0132246223393356e-05,23927.872093173624,3.3768469332289504e-152,ARKG
10,0.9991660152140549,-1.122840750974622,3.1355236691917924e-05,23721.64029205734,1.0747297799706913e-150,ARKG
11,0.9991801851702978,-1.2227185979844024,1.027701953122245e-05,23888.237831039856,1.5834472635510474e-149,ARKG
12,0.999177887339145,-1.238174699376247,1.2258135934059622e-05,23578.339000666856,6.240000035231926e-148,ARKG
13,0.9991890413427698,-1.3084790416310996,5.571974800209234e-06,23656.482883238954,1.1127042289768211e-146,ARKG
14,0.9991974538189109,-1.336518788172901,4.163920909837861e-06,23655.650067135735,2.3449077589194495e-145,ARKG
15,0.9992401044482758,-1.2274698924359582,1.2952634967407764e-05,24721.44220479232,6.259558655072275e-145,ARKG
16,0.9992439102516836,-1.2304668563163235,1.2271203326298738e-05,24581.654191272977,1.770057528012203e-143,ARKG
17,0.9992434442838329,-1.2568818044377172,1.0308626231601746e-05,24302.34678282859,6.5185493355934964e-142,ARKG
18,0.999259524821636,-1.2627979411313408,9.130107832102635e-06,24560.611730341814,8.775593612786401e-141,ARKG
19,0.999264529631517,-1.2942939907740767,6.366784259250616e-06,24456.133522369983,2.3387283308990077e-139,ARKG
20,0.9992675627927202,-1.2582664419129674,1.1283958981460683e-05,24284.624594333447,7.059112925280818e-138,ARKG
21,0.9992687723616809,-1.2552869490545646,1.3715480332047908e-05,24051.512103662073,2.385742073581179e-136,ARKG
22,0.9993026226414098,-1.236448527803426,1.244942862355893e-05,24933.22362674696,1.1039346238963338e-135,ARKG
23,0.9992936649483853,-1.239211112187987,1.6221984361214613e-05,24333.84977543076,7.115889020036219e-134,ARKG
24,0.9992997704900285,-1.279666930135356,1.2849154499575678e-05,24260.75430471764,1.8200559351489064e-132,ARKG
1,0.9960091811701802,-1.536176138472145,0.05355141406366831,5390.823094379203,8.803234349335952e-128,ARKK
2,0.9961340765477991,-1.6300280254964585,0.038944904636415,5514.14674959138,2.508999935265943e-127,ARKK
3,0.9960471899966742,-1.41869068714428,0.07526321509822648,5342.073211250455,1.2925115972185255e-125,ARKK
4,0.9961378672464161,-1.4404556101325086,0.06878315370568479,5416.410192726436,5.996171207988106e-125,ARKK
5,0.9960401136395656,-1.519583037922807,0.059499658155495475,5231.875987832615,3.4897711673051525e-123,ARKK
6,0.9960787457922141,-1.548654574873623,0.05536809044142571,5232.821203628476,3.3003655342236464e-122,ARKK
7,0.9960663524268452,-1.4839140943161389,0.0679143423748145,5165.626358644751,6.102819445678393e-121,ARKK
8,0.9961240588987157,-1.3981587208280852,0.08557227621896037,5191.437502258937,4.547608335255683e-120,ARKK
9,0.9961133382707473,-1.475335839584453,0.07126397225053352,5125.804135582869,8.264980985297975e-119,ARKK
10,0.9961527988072993,-1.6335976710201194,0.04966415699856902,5126.798529228706,7.88344316048489e-118,ARKK
11,0.9961272125372308,-1.6151123965664627,0.06326560483618208,5041.354206349624,1.732753736235893e-116,ARKK
12,0.9961522337610642,-1.838214250496926,0.03793678161314075,5022.486329707355,2.003088275983728e-115,ARKK
13,0.9961446114631521,-1.902966235447653,0.035866903111016736,4960.842819678513,3.4975625266606324e-114,ARKK
14,0.9961529414498441,-1.9239766843301807,0.03583203379048421,4919.838271445042,5.005761706255703e-113,ARKK
15,0.9961537194781348,-1.8752374073874059,0.04114156067283302,4869.03901567411,7.871582606250296e-112,ARKK
16,0.9961582341975368,-1.879990290372401,0.040936272042292526,4822.923652502217,1.1831521095226857e-110,ARKK
17,0.9962646205989997,-1.9448577352005425,0.033753772730774734,4907.47178562703,5.163717190424881e-110,ARKK
18,0.9962316230931786,-1.833113578202191,0.04825726905422024,4811.4655164866845,1.24061308997558e-108,ARKK
19,0.9962684943682132,-1.7865772943749576,0.05492990595177409,4805.790120177524,1.2776671956841952e-107,ARKK
20,0.9964077039396982,-1.9682383137232184,0.03240972012540004,4937.248164516987,3.790538379382478e-107,ARKK
21,0.9962258344701261,-1.8829901768629567,0.04656034154534719,4645.682482098324,5.4637167363793575e-105,ARKK
22,0.9962606795319909,-1.8471656240215721,0.05104729550819444,4635.851880618956,5.842957397466452e-104,ARKK
23,0.9964360768021348,-1.641711888144302,0.07889549908082598,4808.942159938389,1.1908634635838747e-103,ARKK
24,0.9968975029312402,-2.15207537673208,0.015377285848511387,5462.4572317826705,5.4146348179120904e-105,ARKK
1,0.9996029156590834,-0.09998898102339857,0.022965374324726288,12586.783368890407,1.1733655806017438e-41,ARKQ
2,0.9996676100909427,-0.10041790842977394,0.01840423191646196,14436.071606524612,6.592777597470884e-41,ARKQ
3,0.9996082147368033,-0.09316196250612646,0.045311520559516746,11736.525642314613,2.2606775787269283e-38,ARKQ
4,0.9997490921134226,-0.09185270785145228,0.018883238016667504,17531.916056135608,7.995569993508491e-39,ARKQ
5,0.99975312706169,-0.0999615609894361,0.016149999385935726,17008.600304279364,3.999443878867241e-37,ARKQ
6,0.999774661824246,-0.08698029936034402,0.036129657554041496,17747.097818268678,9.5727957302096e-36,ARKQ
7,0.9997861627565399,-0.07820420585669091,0.057203384996388836,17766.724621953847,3.621167913279051e-34,ARKQ
8,0.9998651037214235,-0.05966939425386819,0.0717837134345743,26683.57060239823,3.647936742890855e-34,ARKQ
9,0.999858655926487,-0.06238366571782572,0.07981503391792275,24051.375806988937,4.333023759941731e-32,ARKQ
10,0.9999139968812271,-0.024052512559755213,0.42321504355429185,37204.75298652692,6.327668015375063e-32,ARKQ
11,0.9999077595929885,-0.02285271017045415,0.4885786195357882,32520.707312184346,1.0611794096147515e-29,ARKQ
12,0.999934845541239,-0.0062121096372640405,0.8323664156539767,42972.00254226725,8.873973263123643e-29,ARKQ
13,0.9999524546186533,0.014298286192874751,0.6050000571600515,54681.996618218924,1.2910077377388595e-27,ARKQ
14,0.9999819681714882,0.015846737316497883,0.36014221037038363,133095.5827382263,5.04027139639926e-28,ARKQ
15,1.0,2.275957200481571e-15,0.8744241268748312,1.933699752569225e+29,8.467591457006642e-159,ARKQ
16,1.0,1.1102230246251565e-15,0.9369588860197808,2.1313385659314065e+29,8.534992188895571e-145,ARKQ
1,0.9996035603147686,-0.11495506414736995,0.16053574149254307,12607.25903022618,1.1497760417721687e-41,ARKW
2,0.9996449870506527,-0.0807679421235033,0.32215713842899707,13515.833567943915,1.452817904862156e-40,ARKW
3,0.9996739463925803,-0.08092742158347743,0.30363554697344514,14103.509511204056,2.7355744466746086e-39,ARKW
4,0.999719356584434,-0.08606795847206011,0.25406526332831736,15673.858444533022,2.740802002051683e-38,ARKW
5,0.9997555255828117,-0.12561135069289642,0.0949691902551842,17175.511678231294,3.6097766753941944e-37,ARKW
6,0.9998027426090471,-0.16091209092415437,0.024821009660254335,20274.074148082276,2.52953404835079e-36,ARKW
7,0.999804880136419,-0.16882677344244512,0.0276934953351594,19471.408368119475,1.5168128260742495e-34,ARKW
8,0.9998172511854304,-0.15560792346658014,0.043339036443485884,19695.570188760335,5.606742828376697e-33,ARKW
9,0.9998201715057103,-0.1453073363031563,0.0678353973826836,18903.503566262338,3.355106604884143e-31,ARKW
10,0.9998659941611577,-0.07551155773868512,0.31401261037404826,23876.35650027965,2.1983257916817743e-30,ARKW
11,0.999891256487157,-0.04646284940879175,0.5132583874515603,27584.852567660535,3.646661361721848e-29,ARKW
12,0.9999350993328936,-0.014120905053807142,0.809798399111267,43140.053915688615,8.634822144424158e-29,ARKW
