Variable,Coefficient,Std_Error,t_stat,p_value,r2_within,r2_between,r2_overall,f_statistic,f_pvalue,n_obs,n_entities
Return_lag1,18.561635887176465,11.064773158457179,1.6775432827548915,0.09352952280563387,,,,,,,
Return_lag2,-18.122702944707598,11.084527570765918,-1.634954925143044,0.1021523930965651,,,,,,,
Return_lag3,-9.844358699166056,2.0060555571664005,-4.907321067952594,9.67302954180127e-07,,,,,,,
Excess_lag1,-19.160646025238414,13.26771858308667,-1.4441552935607096,0.14878875589770013,,,,,,,
Excess_lag2,15.448528989662972,8.248777050013041,1.8728265894443767,0.06117931014060263,,,,,,,
Excess_lag3,-0.2632537605893296,6.117715411670114,-0.04303138391942006,0.9656790792541863,,,,,,,
VIX_Close,-0.11584267762951342,0.06358763714777235,-1.821779874605259,0.06857747122745939,,,,,,,
month_end,2.45678090529935,1.077709872824512,2.2796310651404768,0.02269214313027268,,,,,,,
quarter_end,2.713498610198746,0.7410249918519356,3.6618179414128735,0.00025429908931617895,,,,,,,
january,0.4102071201372973,0.4873671780886259,0.8416798228925927,0.4000272376391034,,,,,,,
Peer_Agg_Flow,-35.11355372344794,5.003675879126172,-7.0175516103932924,2.7204904995414836e-12,,,,,,,
_SUMMARY_,,,,,0.9109818990070366,0.9656703887459425,0.9154419613185346,3430.3262947756734,1.1102230246251565e-16,3406.0,44.0
