Variable,Coefficient,Std_Error,t_stat,p_value,r2_within,r2_between,r2_overall,f_statistic,f_pvalue,n_obs,n_entities
const,0.0458290694802479,2.681543785109584,0.017090554230265922,0.9863651658734351,,,,,,,
Return_lag1,-2.258437100388018,9.439324550764105,-0.23925833763234675,0.8109166506376679,,,,,,,
Return_lag2,-4.421422406164784,8.478295666583206,-0.5214989639476254,0.6020460348638137,,,,,,,
Return_lag3,-1.915749896376932,7.895438267400347,-0.24264009564699085,0.808295768227786,,,,,,,
Excess_lag1,4.279641241521906,15.859741370915597,0.26984306625391324,0.7872939138222572,,,,,,,
Excess_lag2,15.370044445639296,13.323482862289646,1.1536056003150776,0.24872589836963233,,,,,,,
Excess_lag3,-5.020775547253483,12.264687942348987,-0.4093683892206622,0.6822896857615799,,,,,,,
VIX_Close,-0.006123534644412051,0.13771127391162927,-0.04446647300889531,0.9645346370747283,,,,,,,
Peer_Agg_Flow,-32.90450662213461,0.8929248048614568,-36.850254851235725,0.0,,,,,,,
_SUMMARY_,,,,,0.9622006661301337,0.9395377654745152,0.9612749720671624,13707.782801012352,1.1102230246251565e-16,4360.0,44.0
